Gene = RRP15
index = 1212
Annotated 5SS: [  169 17273 19839 22346]
Annotated 3SS: [17006 19740 22143 45660]
SMsplice 5SS: [  169   543  9649 17273 19839 22346 27737 28070]
SMsplice 3SS: [  386  9460 17006 19698 22143 27557 27914 45660]
top_k =  100
Partition function (log Z): -25.7723019905929

Sorted 5' Splice Sites (High to Low Probability):
Position 169: 0.9332138048268939
Position 543: 0.9005557217238146
Position 9649: 0.8878982316796181
Position 1480: 0.4495749268114326
Position 108: 0.03706781898087597
Position 57: 0.014854957121248498
Position 1308: 0.01380298182528513
Position 177: 0.00895672038961456
Position 806: 0.007903376324963756
Position 519: 0.006453048407693514
Position 2355: 0.005033069594840895
Position 482: 0.0044937639306847875
Position 129: 0.003182272268507053
Position 533: 0.0022399412935234734
Position 125: 0.0012159172147026432
Position 8: 0.00030187602594268937
Position 174: 0.00025579854247337943
Position 61: 0.0002101901946098379
Position 1805: 0.0001496591455576572
Position 163: 0.00011212331679586033
Position 308: 0.00010062760485017915
Position 1050: 9.8306564038768e-06
Position 589: 1.5351307040508863e-06
Position 581: 1.0438570787549431e-06
Position 219: 2.913068318354221e-07
Position 55: 6.574333523433399e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 9460: 0.9047337027645478
Position 386: 0.8681114565081745
Position 17006: 0.5980365035098539
Position 1402: 0.3724392660557111
Position 11671: 0.274772834919202
Position 1374: 0.07992023456750715
Position 12226: 0.05746958137270136
Position 396: 0.03737014080182197
Position 1160: 0.012730185268446624
Position 7761: 0.012605352941936203
Position 4415: 0.008518090070636884
Position 440: 0.00848620241450925
Position 2198: 0.00805648095232043
Position 685: 0.005930151320127769
Position 1691: 0.005635065231095553
Position 4013: 0.005380477810059011
Position 4223: 0.0041321526536965214
Position 6266: 0.003310463540236287
Position 2527: 0.0023324324511639063
Position 2480: 0.0018490715642670219
Position 1121: 0.001706123947634889
Position 289: 0.000731731862420807
Position 2105: 0.0006632882826049192
Position 1580: 0.0005694745400407779
Position 258: 0.00037263675705000035
Position 584: 0.0003246765452730027
Position 2818: 0.00025622202969568673
Position 1711: 0.00024689349948070087
Position 687: 0.00024118699278859523
Position 601: 0.0002345668388853596
Position 780: 0.0002311452902384495
Position 1440: 0.00016065702325271614
Position 1172: 1.5053928921830862e-05
Position 922: 5.476601943618414e-06
Position 704: 3.3131327465154328e-06
Position 851: 2.883129412752203e-06
Position 662: 1.536264250572606e-06
Position 970: 1.4709250475061986e-06
Position 495: 3.890987975639487e-07
Position 366: 3.568564898106898e-07
Position 458: 3.1976602366065175e-07
Position 643: 1.933145912384579e-07
Position 461: 7.150298695394831e-08
Position 515: 3.201562223310899e-08
Position 233: 1.95258931460413e-08
Position 308: 1.559550169773159e-08
Position 208: 1.1872124440431608e-08
Position 501: 6.055540842857323e-11
