Gene = APEH
index = 89
Annotated 5SS: [ 412  620 1308 1786 1965 2218 2514 2699 2816 3023 3632 4948 5643 6628
 7238 7804 7966 8435 8735 8944 9145]
Annotated 3SS: [ 486 1180 1691 1888 2053 2375 2606 2774 2900 3570 4849 5590 6538 7098
 7719 7884 8345 8543 8840 9037 9234]
SMsplice 5SS: [ 109  412  620 1308 1786 1981 2514 2699 2816 3023 4948 6628 7238 7804
 7966 8435 8735 8944 9145]
SMsplice 3SS: [ 193  486 1180 1691 1888 2375 2606 2774 2900 4849 6538 7123 7719 7884
 8345 8543 8840 9037 9255]
top_k =  100
Partition function (log Z): 32.3444279385694

Sorted 5' Splice Sites (High to Low Probability):
Position 4948: 1.0000000000000042
Position 8944: 0.9921194046373081
Position 109: 0.9828285637058591
Position 7804: 0.9768724257320143
Position 1308: 0.9717616875006478
Position 7238: 0.9709284436692027
Position 412: 0.9631371888717398
Position 3023: 0.9573383222928726
Position 2816: 0.9264638751693052
Position 2699: 0.9127778162964679
Position 8735: 0.8983180134133628
Position 9145: 0.893955321516719
Position 1786: 0.8877285589591511
Position 8435: 0.8273273742676491
Position 7966: 0.8149857505349722
Position 3632: 0.657465049741713
Position 620: 0.6497429956448271
Position 2218: 0.6239705901420174
Position 2514: 0.6151448791407629
Position 6628: 0.595200958013706
Position 1981: 0.5777689551240123
Position 7633: 0.3958818591761707
Position 1965: 0.38971712731595537
Position 3846: 0.35577969083733696
Position 6638: 0.16770289388859638
Position 9183: 0.10054449147453166
Position 6990: 0.08416986079355371
Position 1806: 0.06747757192972641
Position 610: 0.04321225266631836
Position 588: 0.03701143045677671
Position 710: 0.023071657330165123
Position 626: 0.023027405871474605
Position 7618: 0.022072243246745046
Position 774: 0.02024202509522873
Position 8559: 0.01679330312415176
Position 8752: 0.014129376439365257
Position 8644: 0.013699440692078419
Position 622: 0.01254943246743624
Position 7970: 0.011380834451729018
Position 706: 0.010944227869053351
Position 5667: 0.009386399084891466
Position 667: 0.008791336925557973
Position 716: 0.004343574074562205
Position 2227: 0.0034882473921882644
Position 7233: 0.003229646984286337
Position 3651: 0.002951101281343577
Position 2775: 0.0026111538538486708
Position 7956: 0.002447384875143973
Position 624: 0.002237191512025223
Position 577: 0.0015551517400961246
Position 654: 0.0013167186237320306
Position 682: 0.0011091372445940137
Position 3154: 0.0007135066666660229
Position 1410: 0.000643641810561549
Position 7788: 0.0005400206620523186
Position 407: 0.0005170593216224521
Position 3034: 0.00018640696473657737
Position 1809: 0.00014112121407386402
Position 250: 6.492688186384807e-05
Position 5643: 3.352050086238897e-05
Position 6486: 3.232593386111305e-05
Position 16: 2.163564970340594e-05
Position 53: 1.1532485796723931e-05
Position 156: 8.308516295096749e-06
Position 215: 7.691771095674306e-06
Position 1114: 4.349415033919269e-06
Position 885: 3.460108360892547e-06
Position 850: 1.4795710628100746e-06
Position 470: 2.815672940015064e-07
Position 226: 8.573194161103069e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4849: 1.000000000000005
Position 7719: 0.9913092656496062
Position 1180: 0.972543375776182
Position 8840: 0.9644923083981384
Position 1691: 0.952978770948559
Position 2606: 0.9240324511386433
Position 2900: 0.9147168030283009
Position 2774: 0.9057064834764328
Position 9037: 0.9013433053027898
Position 1888: 0.8998397766874702
Position 486: 0.8282454805549154
Position 8543: 0.8247619633813008
Position 7884: 0.8104175076972273
Position 6538: 0.7612977241352552
Position 8345: 0.7129725434623472
Position 9255: 0.6310350828832536
Position 7123: 0.613657925905188
Position 3570: 0.5653512044847239
Position 2375: 0.5334251225165841
Position 7538: 0.4022990804957884
Position 7098: 0.36050016474830143
Position 3722: 0.35577969083733696
Position 193: 0.29464544831336664
Position 209: 0.28857565527598483
Position 2110: 0.28567383732237106
Position 2053: 0.24759917941329432
Position 9234: 0.21933957641403667
Position 328: 0.13316703049145695
Position 286: 0.11833161840921094
Position 8648: 0.11174627801631606
Position 6865: 0.08416986079355371
Position 2400: 0.08210120384609164
Position 9272: 0.07105323654078884
Position 264: 0.06861316120433691
Position 9094: 0.0664892034993666
Position 3425: 0.06565233813201612
Position 2145: 0.06127902404202447
Position 8273: 0.05993801609758722
Position 9671: 0.04338220670339733
Position 8237: 0.037683834256033985
Position 2088: 0.03225277515397971
Position 231: 0.030952631271868234
Position 8399: 0.024238101574645066
Position 1840: 0.02362503034379168
Position 2513: 0.01898559421289091
Position 9070: 0.018677597930821268
Position 7442: 0.017131531310388918
Position 1866: 0.016338656543962594
Position 3523: 0.016211984198020418
Position 8873: 0.01461737899648982
Position 9393: 0.0139435799719359
Position 1878: 0.013603528414103857
Position 2428: 0.012701689245477127
Position 8870: 0.009798610624878544
Position 536: 0.009476687456946908
Position 9097: 0.009456009158919492
Position 2977: 0.008810491807932247
Position 1900: 0.008581017390619212
Position 9566: 0.008498110603951354
Position 5590: 0.008243199376043956
Position 9616: 0.007248019873887519
Position 3354: 0.006285780523251785
Position 2902: 0.006015080732598747
Position 8825: 0.005802342230002986
Position 344: 0.005338086813412864
Position 1703: 0.004629354337027899
Position 3146: 0.004349467461596515
Position 2946: 0.0037847489537052126
Position 389: 0.0036311345379652334
Position 296: 0.002969851366774427
Position 7737: 0.00253631510323333
Position 3177: 0.001962988125868698
Position 2165: 0.0016953453762178921
Position 6316: 0.0016293699501956636
Position 1717: 0.001418325265801858
Position 5381: 0.0011767202097099066
Position 3380: 0.0008892844719780036
Position 2951: 0.0008125447530908229
Position 448: 0.0007640662337542821
Position 2867: 0.0007597086818347476
Position 2152: 0.000534617639383449
Position 2115: 0.0004899654328328388
Position 1619: 0.00048682913196169004
Position 7929: 0.00048681842258056454
Position 759: 0.0004566658128947438
Position 3112: 0.0004266102922664757
Position 1729: 0.00041116912850863187
Position 9124: 0.0003694196442834968
Position 1597: 0.000314990814710437
Position 1544: 0.0002688212297301473
Position 576: 0.00021298913716626897
Position 1390: 0.00020330796689058697
Position 270: 0.00017833233336008076
Position 1743: 0.00016077202447185713
Position 1855: 0.00012826613725929863
Position 1523: 0.00012281809676616004
Position 1437: 0.00010502625227501619
Position 1931: 7.940863890053814e-05
Position 313: 7.693959005235302e-05
Position 301: 5.791956486119122e-05
Position 363: 4.75001688403576e-05
Position 391: 9.497805667811487e-06
Position 6247: 9.083750712935242e-06
Position 773: 5.1947687746177575e-06
Position 3009: 4.027879590301663e-06
Position 309: 1.85612404184886e-06
Position 393: 1.1442636884984471e-06
Position 706: 9.746611877636649e-07
Position 171: 7.285361446966024e-07
Position 396: 4.2900192334489147e-07
Position 1393: 5.36586456594585e-09
Position 501: 1.5596869349733089e-09
Position 543: 5.596370312606001e-11
Position 507: 4.0091654379432056e-11
