Gene = UHRF2
index = 1529
Annotated 5SS: [  321  7820 20851 47469 62178 64486 68444 68777 73603 80610 84038 84836
 86609 87387 91369]
Annotated 3SS: [ 7588 20590 47249 62067 64298 68319 68668 73497 80502 83874 84694 86511
 87228 91269 92709]
SMsplice 5SS: [  321  7820 11506 15066 20851 29607 36269 47469 64370 68444 68777 73603
 80610 83781 83946 84836 86609]
SMsplice 3SS: [ 7588 11380 14878 20801 29180 36157 47249 64298 68319 68668 73497 80502
 83636 83874 84694 86511 92709]
top_k =  100
Partition function (log Z): -43.835538638553984

Sorted 5' Splice Sites (High to Low Probability):
Position 7820: 0.9967808026252549
Position 321: 0.9902847772592357
Position 11506: 0.6066847363737387
Position 15066: 0.3724920291306135
Position 9430: 0.19129833893491183
Position 15005: 0.18285365966503342
Position 1042: 0.13128543709617413
Position 1593: 0.12029096056336168
Position 2685: 0.06774364950660053
Position 42: 0.029639068770301626
Position 33: 0.02657104922606058
Position 2696: 0.02642625646462471
Position 2692: 0.02503345424112906
Position 2205: 0.02299326246332407
Position 5041: 0.022006586662419753
Position 8461: 0.005958794407030795
Position 37: 0.005739966609025575
Position 9236: 0.005294719247936234
Position 180: 0.002363186552031261
Position 442: 0.0020815882960515514
Position 7748: 0.0020726468762982675
Position 589: 0.0009032294018422157
Position 941: 0.00043420947615496297
Position 279: 0.00039848607794987825
Position 261: 0.00038753209073733784
Position 526: 0.0003827758962559033
Position 8661: 0.00034114014194480804
Position 467: 0.00013065249706347364
Position 846: 0.00012407125249497757
Position 1161: 7.239501932894095e-05
Position 4282: 1.9200305065091836e-05
Position 28: 1.9105593691652112e-05
Position 16: 9.028362924654315e-07
Position 390: 9.279300791599641e-08
Position 148: 8.674077752087046e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7588: 0.9996408862524392
Position 14878: 0.7588758572514873
Position 11380: 0.6230144766560779
Position 19542: 0.4411873412202608
Position 9311: 0.23812181771393093
Position 919: 0.1312144438764508
Position 21120: 0.13119752445226668
Position 1420: 0.11671255532595108
Position 2591: 0.11127243692187991
Position 159: 0.054789792828717515
Position 16112: 0.04328718724478779
Position 13261: 0.024421690515343607
Position 4787: 0.02200658666241991
Position 9108: 0.020691336998194948
Position 12891: 0.018671572540482007
Position 1978: 0.01780455768304931
Position 12783: 0.01576902791114044
Position 12687: 0.009797918187202721
Position 12641: 0.009056397729835545
Position 2443: 0.007930923290475114
Position 8188: 0.005700559467338676
Position 10331: 0.0054496543713340555
Position 1742: 0.005280761165206438
Position 179: 0.004630771928780557
Position 9331: 0.0042534564970992455
Position 1549: 0.0036865141243258106
Position 13471: 0.003306492541531193
Position 8526: 0.002917481384737783
Position 13017: 0.002871042299293822
Position 9518: 0.0020888317664105754
Position 8722: 0.001416887159979846
Position 8432: 0.0010907948325873079
Position 8134: 0.000589518661431932
Position 4126: 0.00011820336066350681
Position 419: 6.932017494746626e-05
Position 849: 6.51386492965838e-05
Position 786: 3.982165559325814e-05
Position 3240: 2.6563724837669706e-05
Position 234: 2.2030711306624435e-05
Position 203: 1.054231793359772e-05
Position 218: 5.0703563042771836e-06
Position 662: 4.76645927134946e-06
Position 1527: 1.5413526545838057e-07
Position 1366: 1.42085881430604e-07
