Gene = ZNHIT1
index = 1625
Annotated 5SS: [ 550 5107 5889 6175]
Annotated 3SS: [4935 5808 6004 6268]
SMsplice 5SS: [ 550 5107 5889 6175]
SMsplice 3SS: [4935 5808 6004 6268]
top_k =  100
Partition function (log Z): 0.680705664292056

Sorted 5' Splice Sites (High to Low Probability):
Position 5107: 0.964029988727433
Position 6175: 0.9567432281097428
Position 550: 0.9110614861699585
Position 5889: 0.899133707383638
Position 265: 0.13754672504669624
Position 6133: 0.03452681586313694
Position 5930: 0.021615477568251933
Position 2595: 0.019548994309664742
Position 590: 0.018004788204573186
Position 5342: 0.017001091555840123
Position 2945: 0.013673359701483178
Position 481: 0.011772063207662624
Position 567: 0.0106040067685697
Position 1579: 0.008895797399616068
Position 5900: 0.0042419269146186855
Position 5833: 0.0013794500804391583
Position 6143: 0.0010817940817205661
Position 5389: 0.00031263349952472425
Position 5275: 0.0002972211300060873
Position 554: 0.00022622800296944026
Position 5651: 0.00021698199748572205
Position 276: 0.00017703384631488847
Position 6126: 0.0001379509207742519
Position 5429: 0.00013700470747506533
Position 101: 0.00011074750498043353
Position 66: 4.998699478182323e-05
Position 404: 4.7653696701601615e-05
Position 219: 3.88801986826408e-05
Position 6287: 3.6600696838797455e-05
Position 4: 3.6496279735591195e-05
Position 6116: 8.031593950137477e-10
Position 6045: 6.294066495916555e-10
Position 6086: 2.561285088152004e-10
Position 6081: 2.3767861396639593e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 6004: 0.9904362290322968
Position 6268: 0.9844822601970717
Position 5808: 0.8376989431881248
Position 4935: 0.7606305127816002
Position 4988: 0.0937149972606759
Position 5777: 0.08875191093107573
Position 393: 0.08576671688157779
Position 4946: 0.04673303657053639
Position 5006: 0.029671812325781793
Position 2476: 0.017970826930069614
Position 4958: 0.017615759440817464
Position 5263: 0.012000554661180076
Position 2884: 0.01053799343624749
Position 4873: 0.008107040212028316
Position 6070: 0.007722729008494568
Position 4903: 0.00755683013599292
Position 5213: 0.005862403989762834
Position 1461: 0.00439586362453957
Position 6341: 0.0034128971070996757
Position 1481: 0.003139724978029992
Position 2810: 0.0031353662652356877
Position 6220: 0.002262330653070478
Position 434: 0.0018959717435301903
Position 6369: 0.0015893393251673587
Position 2496: 0.0015781673795951258
Position 473: 0.0014261736078746928
Position 1457: 0.0013602087970465053
Position 6120: 0.0007578534390791666
Position 514: 0.0005872336886448517
Position 6437: 0.000580110673399387
Position 6306: 0.00042279366713414044
Position 6473: 0.00037114646226991564
Position 6345: 0.0001898608862484678
Position 6166: 0.00013658011158904546
Position 5456: 0.00010197423938880936
Position 6278: 5.656580633168324e-05
Position 6500: 2.540305708020749e-05
