Gene = PXYLP1
index = 1104
Annotated 5SS: [   84 28427 46673 47677 55626]
Annotated 3SS: [28294 46513 47549 55485 60439]
SMsplice 5SS: [   84  6320 28427 30513 32828 33610 46673 47677 55626]
SMsplice 3SS: [ 6200 28294 30414 32755 33551 46513 47549 55485 60439]
top_k =  100
Partition function (log Z): -32.30377044065353

Sorted 5' Splice Sites (High to Low Probability):
Position 84: 0.9882654628135535
Position 608: 0.8249712897749943
Position 6320: 0.6093631032568938
Position 11159: 0.12630820814668062
Position 3727: 0.11174697885522085
Position 2491: 0.09111128755470183
Position 3129: 0.03645672680445608
Position 984: 0.013885480409509779
Position 1015: 0.008875180466035353
Position 153: 0.00723168974394551
Position 752: 0.005878232297420321
Position 142: 0.0022559039369802704
Position 173: 0.0009997452126263805
Position 166: 0.0005546749283248617
Position 88: 0.00039390045276045085
Position 250: 0.000119743149255712
Position 730: 1.5734384619778543e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 504: 0.5471965978559995
Position 6200: 0.4391910806385194
Position 6494: 0.33693726454011846
Position 12123: 0.26886831388980037
Position 10959: 0.20288157392991651
Position 6115: 0.17017202261837755
Position 454: 0.12610283086530075
Position 7455: 0.12263305449509733
Position 3621: 0.09769784077265292
Position 2387: 0.09407873108328314
Position 375: 0.08848449385592701
Position 5848: 0.06035824012742945
Position 389: 0.04138558032315513
Position 4409: 0.03528292279679092
Position 7839: 0.029856517732369182
Position 3040: 0.029669969646273504
Position 1202: 0.025896505439803895
Position 900: 0.020929345842189886
Position 547: 0.018208157653942365
Position 3057: 0.014364222103404364
Position 3569: 0.014049138082568363
Position 438: 0.011457227777105419
Position 4266: 0.009594050328654973
Position 3868: 0.008532244549418056
Position 4686: 0.0033125630995018947
Position 906: 0.003162534280913382
Position 474: 0.0013692766207133707
Position 2173: 0.0013624193366011815
Position 355: 0.0012503368957509624
Position 884: 0.001084122192155203
Position 2324: 0.0010693376027632376
Position 645: 0.0005026300929190928
Position 668: 0.00047176804171157117
Position 939: 0.00039772303472778174
Position 879: 0.00020756046122161504
Position 729: 0.00016084485502127112
Position 2206: 0.00012822129773850153
Position 854: 4.59312929209477e-05
Position 607: 2.528668221399783e-05
Position 751: 2.1288613710639576e-05
Position 953: 1.649494985408325e-05
Position 207: 5.399439570123943e-06
Position 306: 3.230795544553303e-06
Position 592: 3.0669698332190433e-06
Position 678: 2.4344698191545768e-06
Position 301: 1.6395345104630068e-06
Position 391: 1.2908582384243638e-06
Position 243: 1.0807691803290927e-08
Position 269: 1.996670255329397e-09
Position 552: 1.0175686620129228e-09
