Gene = LAX1
index = 765
Annotated 5SS: [ 479 5762 6302 6972]
Annotated 3SS: [5651 6190 6891 8698]
SMsplice 5SS: [ 479 5762 6302 6972]
SMsplice 3SS: [5651 6190 6891 8698]
top_k =  100
Partition function (log Z): -0.31554929258881037

Sorted 5' Splice Sites (High to Low Probability):
Position 6972: 0.9768751072414774
Position 6302: 0.9755253479783687
Position 5762: 0.9691182404353412
Position 479: 0.7597816503232635
Position 8762: 0.2610090287733425
Position 208: 0.21978488101506158
Position 9087: 0.044052556683731765
Position 265: 0.03546725132850776
Position 8755: 0.029799711904308673
Position 496: 0.021875279143496823
Position 3420: 0.02135417281791239
Position 6637: 0.013110950558053613
Position 8766: 0.009114020903269182
Position 6306: 0.005174728594882529
Position 231: 0.004007731822761677
Position 7199: 0.003730777314430422
Position 8068: 0.0036948659091856554
Position 6558: 0.0018054926299987172
Position 6069: 0.0016376209964899012
Position 5795: 0.001624300715027664
Position 658: 0.0009557927904188345
Position 6599: 0.0005483292378973943
Position 4862: 0.00047557707872093307
Position 3002: 0.0004721965323718317
Position 5974: 0.0004648890601524097
Position 4521: 0.0004419922125846752
Position 8088: 0.00037693837312217286
Position 4594: 0.00028001872320773164
Position 6719: 0.0002576166754555614
Position 7778: 0.00024362707074484813
Position 8834: 0.0002340533654461027
Position 3723: 0.00022502006311165833
Position 8624: 0.00017496111465255032
Position 6470: 0.00016355731391861305
Position 3695: 0.0001502784870033505
Position 3413: 0.0001476497486919701
Position 7880: 7.353007221239663e-05
Position 187: 4.229280691818223e-05
Position 240: 3.7967217731726736e-05
Position 296: 2.579044939981445e-05
Position 108: 2.3234694848560263e-05
Position 161: 2.1413935759861908e-05
Position 202: 1.7775814889361598e-05
Position 378: 1.1864997434357376e-05
Position 309: 1.14576343494846e-05
Position 283: 1.1154294620816984e-05
Position 6421: 3.6245948093367618e-06
Position 7347: 7.170985028586299e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 6891: 0.9872932366779307
Position 6190: 0.9663701070134136
Position 5651: 0.7839460517042118
Position 8698: 0.5277508949737995
Position 8611: 0.26067279488299744
Position 5621: 0.18502998638402524
Position 8970: 0.16792985929954163
Position 9175: 0.14327787653460577
Position 8903: 0.06287759248166946
Position 7272: 0.039828186831374485
Position 9263: 0.027160329733319933
Position 10511: 0.026253748671036525
Position 3261: 0.021501822566604357
Position 424: 0.017051200047364115
Position 340: 0.01609102118110068
Position 6539: 0.015024662891931757
Position 9050: 0.014162134686414772
Position 6148: 0.013953268034819728
Position 8906: 0.010666817125925576
Position 9832: 0.009311877053644753
Position 8794: 0.008000166384378888
Position 7096: 0.007228756051072876
Position 9206: 0.006503149684455559
Position 9125: 0.005111542104204756
Position 7346: 0.004008540558429366
Position 7983: 0.0030563813554762257
Position 342: 0.002847129688002606
Position 377: 0.002842165771987911
Position 8753: 0.0023530235320045312
Position 9335: 0.0023127561815839003
Position 6417: 0.0022144030648712084
Position 7296: 0.002146826906347363
Position 469: 0.0017813586588234236
Position 5490: 0.0017665030621318277
Position 8725: 0.0017328420589339223
Position 6754: 0.0015980325899101941
Position 7952: 0.001503675414617068
Position 8838: 0.0014678493108597978
Position 6826: 0.0014062088426523406
Position 5873: 0.0011916801661904764
Position 7070: 0.0010341370609596376
Position 5909: 0.0009108298904518338
Position 306: 0.0008151847910503727
Position 4429: 0.0007220109357924067
Position 7863: 0.0005405699223128925
Position 4768: 0.00047557707872093323
Position 2886: 0.00047219653237183203
Position 3549: 0.00037529855011500903
Position 521: 0.00037373814202222333
Position 6726: 0.0003401098361322653
Position 6869: 0.00022051103504359832
Position 6196: 0.00019910208934238404
Position 546: 0.00018241603185330506
Position 6248: 0.00017726822384017357
Position 7684: 0.00012149403077389142
Position 587: 9.132395725812354e-05
Position 7763: 7.35300722123965e-05
Position 7710: 5.6982416962503754e-05
Position 6683: 9.277913319167466e-06
Position 6925: 8.87389448806539e-06
Position 6946: 6.190173555938049e-06
Position 6016: 2.4373621587355705e-06
Position 6291: 1.5184444846123332e-06
