Gene = NMD3
index = 945
Annotated 5SS: [  120   768  3775  6054 12190 13566 13923 16902 17537 19874 21364 25159
 26041 28271 29037]
Annotated 3SS: [  703  3639  5956 12108 13436 13831 16822 17439 19755 21217 25045 25967
 28163 28965 29489]
SMsplice 5SS: [  435  3775  6054 12190 13566 13923 16902 17537 21364 26041 27632 28271
 29037]
SMsplice 3SS: [ 3639  5956 12068 13436 13831 16801 17439 21217 25967 27505 28163 28965
 29489]
top_k =  100
Partition function (log Z): 13.421029347942426

Sorted 5' Splice Sites (High to Low Probability):
Position 6054: 0.9999999999999992
Position 28271: 0.9888286394519794
Position 13923: 0.9845568377710762
Position 21364: 0.9721018206571302
Position 12190: 0.9659294546221433
Position 29037: 0.9245585235728713
Position 17537: 0.8530331405630833
Position 16902: 0.785404119416775
Position 3775: 0.7509369763200593
Position 435: 0.6636241511885319
Position 29601: 0.6146576177861474
Position 13566: 0.5707916823824027
Position 26041: 0.5276774909857921
Position 27632: 0.5270839319496141
Position 1566: 0.4980119498739939
Position 26102: 0.28825152628711503
Position 768: 0.276287123685391
Position 13586: 0.2678290417854061
Position 29401: 0.24809871852473456
Position 3729: 0.18451890952432834
Position 28857: 0.17480722310828614
Position 26109: 0.1505576774847146
Position 11628: 0.14706639027164298
Position 851: 0.1417146810965755
Position 343: 0.09428156095278845
Position 814: 0.08567130991959676
Position 446: 0.07526986563397461
Position 28874: 0.07380227942319449
Position 14445: 0.07096632941216664
Position 16898: 0.0703505730042026
Position 25717: 0.06329232927575104
Position 120: 0.0594378524028888
Position 641: 0.05295410636926838
Position 17123: 0.038824811700992584
Position 25159: 0.034627180920831835
Position 3858: 0.02957960841609144
Position 1534: 0.028244891725086374
Position 8101: 0.02535245285712461
Position 29349: 0.02433718878755747
Position 8200: 0.022321282113665023
Position 16126: 0.021857873421388486
Position 42: 0.017620658589710205
Position 28403: 0.014936647147455143
Position 3785: 0.01322466587706984
Position 22191: 0.011800521582449989
Position 29592: 0.01146416691401553
Position 27646: 0.008655271701262967
Position 13554: 0.006839701284369608
Position 215: 0.005672787325531463
Position 26171: 0.0036974109308077173
Position 855: 0.0029178396033792218
Position 3743: 0.002878530862099455
Position 266: 0.002007953632452612
Position 319: 0.0017764617504725038
Position 4132: 0.0013958823171776583
Position 241: 0.0007846950432494473
Position 272: 0.0005281814585199137
Position 124: 0.0004522047642983602
Position 801: 0.0004434817155537655
Position 772: 0.0003054327387756107
Position 423: 0.00014773088510469347
Position 323: 4.025237725096068e-05
Position 507: 2.1459131554175423e-05
Position 105: 1.4049233812876426e-05
Position 167: 1.0827951526052468e-05
Position 259: 1.0732547471738892e-05
Position 338: 1.3619939124336239e-06
Position 335: 1.138133672550253e-06
Position 300: 1.0369439849051435e-06
Position 348: 8.318601034076667e-07
Position 67: 5.662011373499172e-07
Position 239: 4.832859751554181e-07
Position 246: 3.810524131339282e-07
Position 83: 1.5008758347929493e-07
Position 276: 1.1673796848444617e-07
Position 132: 9.546197967695685e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 28163: 0.9994814496794155
Position 29489: 0.9992195568542989
Position 3639: 0.9766923140276825
Position 25967: 0.9701841056884303
Position 28965: 0.9166948628270659
Position 17439: 0.8530331405630837
Position 13831: 0.8486753254393301
Position 21217: 0.8324406740150818
Position 5956: 0.7974732542627275
Position 13436: 0.7950015973857871
Position 12068: 0.7914706454009649
Position 27505: 0.5357392036508772
Position 1323: 0.5262568415990809
Position 16822: 0.4539397592349641
Position 16801: 0.4322327470911042
Position 703: 0.32071315316797944
Position 29704: 0.22749820505583093
Position 5922: 0.19822117420220334
Position 28739: 0.17673140631663675
Position 12108: 0.17445880922117823
Position 11453: 0.14706639027164298
Position 29231: 0.14266443063228135
Position 21282: 0.13966114664204912
Position 30323: 0.13442519022403976
Position 580: 0.13078655696226732
Position 13648: 0.1113360281104789
Position 29757: 0.06863187700595529
Position 29252: 0.06376006596312701
Position 25611: 0.06329232927575104
Position 30018: 0.060806822040193186
Position 30445: 0.057416962690498854
Position 28736: 0.053959476920305706
Position 13365: 0.0398449655579594
Position 14335: 0.0388990909892364
Position 25045: 0.034627180920831835
Position 29161: 0.03408357383064245
Position 14279: 0.03146863095686086
Position 29282: 0.029707456610599543
Position 7987: 0.028716603592136934
Position 30254: 0.0262667909216608
Position 13867: 0.02436588818088108
Position 15993: 0.021857873421388486
Position 30328: 0.02104662539191604
Position 8100: 0.018957131378652722
Position 28764: 0.01852646777799152
Position 711: 0.013998777075505934
Position 30531: 0.012829841887118883
Position 13330: 0.01079345854881762
Position 605: 0.010300543343353783
Position 30224: 0.009508028228458958
Position 22037: 0.008176559403233842
Position 30878: 0.0076914412544901835
Position 17006: 0.0048470327894793675
Position 28988: 0.004641994249614442
Position 3807: 0.004446376971964632
Position 5896: 0.004305571535066867
Position 22074: 0.003623962179216146
Position 17060: 0.0035599650064230028
Position 28344: 0.0030621477507924103
Position 421: 0.002827517211368185
Position 28658: 0.0026138180127377487
Position 29304: 0.0022203802756417803
Position 544: 0.0018016743927476322
Position 4013: 0.001395882317177658
Position 521: 0.0010999148771588705
Position 29495: 0.0007033436230676315
Position 28350: 0.0007031388486427639
Position 14353: 0.0005986074660693979
Position 28124: 0.0005185503205824475
Position 739: 0.00023863061645311673
Position 755: 0.00023479410958011335
Position 29511: 7.7099522633139e-05
