Gene = RARRES2
index = 1116
Annotated 5SS: [  97 1239 1575 2689 3060]
Annotated 3SS: [1044 1469 2592 2932 3234]
SMsplice 5SS: [  65 1239 1575 2689]
SMsplice 3SS: [1157 1469 2592 3234]
top_k =  100
Partition function (log Z): -1.2226396610375845

Sorted 5' Splice Sites (High to Low Probability):
Position 1239: 0.9740592333866456
Position 1575: 0.9606688444960673
Position 2689: 0.8067166932321862
Position 65: 0.7883543298621478
Position 97: 0.14780576375416254
Position 3060: 0.14200579655854811
Position 3155: 0.08277276856930257
Position 277: 0.0382730471771338
Position 2982: 0.030093383089502754
Position 1615: 0.020258011250807475
Position 2652: 0.01898510395889643
Position 1394: 0.004392933357991331
Position 2713: 0.0027061616129837223
Position 1961: 0.0022730229626218745
Position 1589: 0.001733523648327943
Position 1102: 0.0015977792066721353
Position 2171: 0.001533612144998831
Position 1587: 0.0013711318118137807
Position 1912: 0.0012775687032520217
Position 1052: 0.0010734101080906169
Position 1107: 0.0009987607600683225
Position 1560: 0.0007571741628360887
Position 1613: 0.0005592468704654776
Position 1158: 0.00026155394202901304
Position 883: 0.000257229506445998
Position 765: 0.0002054961171195396
Position 709: 1.8933310479801654e-06
Position 531: 1.84676778176866e-06
Position 649: 9.363478709844299e-07
Position 290: 3.2810926819644037e-07
Position 215: 3.2073957282595197e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1469: 0.9565681608562452
Position 2592: 0.865775367917612
Position 1157: 0.7185543762794768
Position 3234: 0.6301408551911332
Position 3016: 0.18255966896873593
Position 2841: 0.1265794466916405
Position 977: 0.12194426583256798
Position 1044: 0.06344243013241599
Position 2423: 0.05601499768491061
Position 2932: 0.05568135427392935
Position 2916: 0.049706012646674264
Position 3045: 0.026593083168139218
Position 3236: 0.02204460410651756
Position 1050: 0.01849767865057407
Position 1429: 0.017121872755442937
Position 1479: 0.011874751561948036
Position 982: 0.011588596200410403
Position 3320: 0.011570211885706663
Position 2594: 0.011051367991510784
Position 2063: 0.010732418857036881
Position 1196: 0.01070626492244966
Position 2540: 0.010698475868445778
Position 3253: 0.006577502067714362
Position 2997: 0.005807509557195058
Position 2671: 0.005129968455325688
Position 1840: 0.003592016095004338
Position 930: 0.0029603545878776815
Position 940: 0.0022486452696786133
Position 3031: 0.0017844279239376585
Position 1208: 0.0017485030364716003
Position 178: 0.0015895881026629483
Position 3346: 0.0015674046568391817
Position 1353: 0.0015356685407013537
Position 1932: 0.0013722857598157559
Position 1306: 0.0013539935625473051
Position 3275: 0.0009963773521472988
Position 1338: 0.00091530375422585
Position 1845: 0.0006734902659445911
Position 979: 0.0004250990845432709
Position 245: 0.0003111583352766129
Position 194: 0.0002984091558990695
Position 898: 0.00019341522260883312
Position 882: 0.00015177246506653332
Position 822: 0.000127338425286127
Position 1876: 9.896689707613419e-05
Position 2478: 7.279011241395798e-05
Position 1409: 1.1501559132245561e-05
Position 142: 2.9779322086677485e-06
Position 1882: 2.7863424560623312e-06
Position 1508: 1.1877431896414919e-06
Position 1517: 2.0083988866930255e-07
