Gene = LDLRAD1
index = 774
Annotated 5SS: [  39  755 3895 5988 7849]
Annotated 3SS: [ 702 3765 5849 7719 8999]
SMsplice 5SS: [ 158 4957 5988 7849]
SMsplice 3SS: [4798 5849 7719 8472]
top_k =  100
Partition function (log Z): -3.4939098325175975

Sorted 5' Splice Sites (High to Low Probability):
Position 5988: 0.9533854809959963
Position 7849: 0.9269845768202071
Position 4957: 0.8116932268444583
Position 3895: 0.49946579481843323
Position 158: 0.37137751901581034
Position 5785: 0.3506890293148517
Position 124: 0.22780657838267152
Position 8669: 0.18179804714210857
Position 755: 0.15255124276838977
Position 39: 0.1477431637425355
Position 4444: 0.13989370086832906
Position 8690: 0.1349150072044143
Position 56: 0.12934238134425288
Position 4886: 0.1138052638970409
Position 73: 0.06462164997690639
Position 8581: 0.05351575422908381
Position 3915: 0.052261983319071885
Position 107: 0.0436694671037209
Position 8227: 0.04291137853909746
Position 2227: 0.03782464423548127
Position 4924: 0.032433253388809355
Position 8545: 0.024148052578925536
Position 2399: 0.015819550763681647
Position 2245: 0.013704988641718863
Position 141: 0.01217047849605754
Position 3298: 0.009779380518643915
Position 8585: 0.008940695505319975
Position 8104: 0.004362926491350822
Position 4018: 0.0032502085712591937
Position 90: 0.00205212872552227
Position 527: 0.0005761925873255839
Position 347: 0.0003456692652954734
Position 27: 0.00018995778060719952
Position 368: 0.00010481357929457752
Position 1713: 0.00010112003169815873

Sorted 3' Splice Sites (High to Low Probability):
Position 4798: 0.9592625944317734
Position 8472: 0.7853599800890022
Position 7719: 0.7817882250913529
Position 5849: 0.6309496337022067
Position 3765: 0.5321122832267156
Position 8999: 0.39401576735512767
Position 5573: 0.35069546951207725
Position 5880: 0.26397173435708976
Position 702: 0.1449820585066062
Position 4268: 0.13539786048028435
Position 7961: 0.1341205701742468
Position 7668: 0.1339279745566125
Position 2142: 0.06734918364088174
Position 5828: 0.0584576727394744
Position 8856: 0.04752643055728896
Position 8365: 0.03526764520475176
Position 9058: 0.025534044878182553
Position 3768: 0.019615494910789462
Position 8054: 0.012588258151467593
Position 7573: 0.012327522783943185
Position 3237: 0.009779380518643915
Position 604: 0.007013725124034366
Position 6979: 0.006720117145594307
Position 4300: 0.004495840388044718
Position 3993: 0.0036888893205709516
Position 7531: 0.002981210455689979
Position 7348: 0.0024476700274606742
Position 6101: 0.0012014909890090315
Position 474: 0.00028436779145458855
Position 651: 0.0002710913462945093
Position 1607: 0.00010112003169815892
