Gene = ZBBX
index = 1587
Annotated 5SS: [    55    664   6596   7468  11841  14416  19627  20432  29882  46475
  52360  58185  62814  63297  64552  66328  74659  81997  98064 137797]
Annotated 3SS: [   508   6513   7350  11726  14324  19577  20321  29785  46315  52184
  58063  62703  63195  64471  66184  74350  81842  97805 137657 139381]
SMsplice 5SS: [    55    664   7468  11841  14416  14730  20432  29882  34773  39756
  46475  48737  52360  55646  58185  62814  63297  64151  64552  74659
  81997  98064 110817 111203]
SMsplice 3SS: [   508   7350  11726  14324  14606  20321  29785  34682  39511  46315
  48611  52184  55523  58063  62703  63195  64004  64471  74350  81842
  97805 110739 111015 128380]
top_k =  100
Partition function (log Z): -46.99481772090313

Sorted 5' Splice Sites (High to Low Probability):
Position 11841: 0.9999999999999885
Position 29882: 0.9997204776425983
Position 664: 0.9977389800972298
Position 14416: 0.9868603581728624
Position 55: 0.9781495252671993
Position 20432: 0.8680770909541604
Position 14730: 0.7010013328573542
Position 7468: 0.6911454854086173
Position 39756: 0.3021531986102271
Position 13522: 0.29953581579167193
Position 34773: 0.2763978841493629
Position 37442: 0.2230114186086397
Position 37555: 0.20939503013503322
Position 20436: 0.13192120074495078
Position 7965: 0.08461554838888906
Position 14695: 0.06658778731890005
Position 995: 0.05893243046417571
Position 18493: 0.050076767268812286
Position 15028: 0.0475124839596527
Position 18282: 0.043219639112817745
Position 34317: 0.03939399400689415
Position 1191: 0.03769937357659318
Position 12667: 0.034453342444327316
Position 30973: 0.03415700434617198
Position 16736: 0.010739079464479589
Position 16717: 0.00939711174454483
Position 302: 0.007208762615911209
Position 136: 0.00608453120817772
Position 29: 0.004674148535463677
Position 668: 0.0012883339665127594
Position 393: 0.0012399843375561666
Position 570: 0.0005925523835734584
Position 12623: 0.0003400209796105282
Position 185: 0.0003369097504821786
Position 74: 0.0003155835765524895
Position 673: 0.0002792938664480508
Position 390: 0.00023574188469712196
Position 212: 0.0002301179397438943
Position 94: 0.00022257770926359928
Position 214: 0.00020990270522382908
Position 47: 0.00020663152142168725
Position 26: 0.00019740131349886686
Position 355: 0.00017802563199547478
Position 132: 0.00017642370791126613
Position 62: 0.0001756984987959918
Position 582: 6.791274438226607e-05
Position 369: 4.7741026589208035e-08
Position 59: 4.6185229582468324e-08
Position 102: 1.9949053230947675e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 11726: 0.9999999999999919
Position 20321: 0.9999982916991059
Position 29785: 0.9999562273218755
Position 508: 0.8326448341537718
Position 7350: 0.6911454854086223
Position 39511: 0.6600363485045381
Position 14606: 0.6401881422924169
Position 37335: 0.6262726317542877
Position 14324: 0.44502542592242417
Position 14274: 0.4429381649808517
Position 34537: 0.27883785049612386
Position 42580: 0.26867287505163695
Position 13376: 0.21519324824798142
Position 14561: 0.1509125492910504
Position 555: 0.1302301017695212
Position 14248: 0.09027952700696501
Position 7877: 0.08461554838888878
Position 13420: 0.06119277051723475
Position 38520: 0.05571008238779187
Position 34210: 0.05188354186665029
Position 18442: 0.05007676726881239
Position 826: 0.047883180821305396
Position 18228: 0.04321963911281774
Position 30857: 0.034808452980947716
Position 39956: 0.03348032355858972
Position 36129: 0.027583271761411954
Position 12543: 0.026909898249169992
Position 14950: 0.020672847390512554
Position 16618: 0.020136191209024386
Position 928: 0.020011328483955287
Position 35040: 0.018141493425008513
Position 428: 0.01661628545261516
Position 13333: 0.016379098595920738
Position 447: 0.01488787009834688
Position 1047: 0.013263722255456457
Position 991: 0.012577181630935037
Position 14124: 0.008617240262622498
Position 13350: 0.006770698430535027
Position 32899: 0.00637340305427008
Position 32929: 0.00589212619749161
Position 12549: 0.005145853909271626
Position 407: 0.004898202443788961
Position 30094: 0.004043004197635606
Position 30302: 0.0038415631951281377
Position 31453: 0.003811267967703612
Position 1069: 0.00289480118084801
Position 12573: 0.0027376112654962184
Position 14887: 0.0026573298563233295
Position 33448: 0.0016986557148359087
Position 31034: 0.0012991077809847461
Position 30319: 0.0006057637445617751
Position 14638: 0.0006020821607272993
Position 30655: 0.000530558962012091
Position 29958: 0.000429197674123783
Position 30100: 0.0002774872231978837
Position 515: 0.00022262590477191467
Position 574: 0.0001233828930621058
Position 15009: 7.036144576462252e-05
Position 570: 4.524282854312915e-05
Position 285: 3.4345576752095604e-05
Position 647: 3.4222522434023185e-05
Position 314: 3.194174801486156e-05
Position 21860: 2.5730234957828932e-05
Position 390: 1.725541165425637e-05
Position 235: 1.5520281471524992e-05
Position 23005: 1.1629622729609598e-05
Position 21276: 4.704519548525832e-06
Position 148: 3.3202837887819553e-06
Position 323: 2.065615551453915e-06
Position 909: 1.5896682687179221e-06
Position 650: 1.2020882179153542e-06
Position 259: 7.34065061167403e-07
