Gene = NANS
index = 910
Annotated 5SS: [  202  4259 20279 21609 24344]
Annotated 3SS: [ 4042 20178 21453 24076 26106]
SMsplice 5SS: [  202  4210 20279 21609 24265]
SMsplice 3SS: [ 4042 20178 21322 24110 26106]
top_k =  100
Partition function (log Z): -15.660585188482138

Sorted 5' Splice Sites (High to Low Probability):
Position 202: 0.9999829600576466
Position 4210: 0.6708868706655498
Position 4259: 0.03684637312028015
Position 524: 0.03400208946973663
Position 7354: 0.01698644543061361
Position 3717: 0.012321714349405906
Position 439: 0.004845782843282448
Position 106: 1.1030620452114222e-05
Position 39: 4.895707499417398e-06
Position 90: 4.888400294210378e-07
Position 42: 3.4167035643740033e-07
Position 172: 1.6173697959728625e-07
Position 295: 5.121695078039077e-08
Position 367: 2.9075132769910253e-08
Position 92: 1.503499216965512e-08
Position 303: 1.0190891677728731e-08
Position 380: 6.204318780595508e-09
Position 365: 5.805771245380644e-09
Position 3: 3.838801188859493e-09
Position 326: 1.7374516537763953e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 4042: 0.6885905725930882
Position 13313: 0.23214190279788585
Position 13405: 0.1168277894709257
Position 6065: 0.10728137029842025
Position 326: 0.10615026770533463
Position 9436: 0.06950282939722331
Position 6122: 0.0645295804620501
Position 7254: 0.061323525591265124
Position 11420: 0.05930711913033502
Position 6218: 0.047972621054433166
Position 8597: 0.027422927171860848
Position 7907: 0.02609116913877684
Position 3999: 0.024998193725402063
Position 6529: 0.020487148167683548
Position 3564: 0.019619051471410277
Position 7892: 0.017911660115567867
Position 612: 0.017297867491557255
Position 4294: 0.012628996249789134
Position 8618: 0.007894055798158446
Position 4374: 0.007031253520444725
Position 6823: 0.004544575716346748
Position 6061: 0.003901548727179209
Position 3636: 0.00377196027779971
Position 5751: 0.0037589322521877824
Position 5803: 0.003749543750126075
Position 5906: 0.0026143719072675878
Position 1823: 0.0024031590403829016
Position 4297: 0.0020696943820517543
Position 2200: 0.0019760609582737294
Position 1583: 0.0017474461514989026
Position 1210: 0.0017179575807202958
Position 581: 0.001472979944607314
Position 4336: 0.0014657042371590075
Position 1796: 0.0011199876623905545
Position 399: 0.0009702844479546726
Position 3598: 0.0009433985099577913
Position 445: 0.0007554331200542604
Position 2720: 0.0005867160474132316
Position 3008: 0.0005142491173883075
Position 2305: 0.0005037885011898026
Position 7295: 0.0002593805486542019
Position 402: 2.9146358889849925e-05
Position 462: 1.8683404740789831e-06
Position 466: 6.921975498229492e-07
Position 271: 4.9474973827654e-07
