Gene = HMMR
index = 658
Annotated 5SS: [  189  3405  4253  7199  9280 10722 10914 12704 13008 13656 15123 18251
 22239 22623 22818 23696 30003]
Annotated 3SS: [ 3305  4172  7150  9090 10634 10812 12628 12828 13506 14907 18133 22091
 22469 22717 23518 29839 30561]
SMsplice 5SS: [  189  3405 10722 10914 12704 13008 18251 22239 22623 22818 30003]
SMsplice 3SS: [ 3305 10634 10795 12628 12828 18133 22091 22469 22717 29839 30561]
top_k =  100
Partition function (log Z): -5.219245836775584

Sorted 5' Splice Sites (High to Low Probability):
Position 3405: 0.9999999999999944
Position 22818: 0.9425126306893579
Position 10722: 0.8770560949442244
Position 10914: 0.8414437386911326
Position 18251: 0.8089058708983407
Position 13008: 0.8065802754325864
Position 189: 0.8006106464402807
Position 9280: 0.770835005227242
Position 12704: 0.7307795204607855
Position 4253: 0.6170919769783155
Position 15123: 0.42701862375479777
Position 13656: 0.2945999221171925
Position 18382: 0.18775404704841298
Position 193: 0.16550981896389436
Position 10918: 0.15828609878315578
Position 7199: 0.14389812607099228
Position 1373: 0.02734122590465529
Position 8025: 0.023322453674853017
Position 23696: 0.01244100180332586
Position 446: 0.01009328743062361
Position 70: 0.004555708114488056
Position 7386: 0.004191850481305891
Position 32: 0.003966217232062631
Position 1312: 0.0038574634277540798
Position 287: 0.0026296627722332765
Position 494: 0.0022630524045023906
Position 3925: 0.0021611497819336452
Position 772: 0.0009047084183662424
Position 932: 0.0008033191190173017
Position 513: 0.0007069303253824335
Position 1030: 0.0006070043222059389
Position 3835: 0.00043472891891412676
Position 3023: 0.0003750586897246136
Position 3641: 0.00026868833251446496
Position 905: 0.0002626585066471325
Position 1516: 0.00018177307728671176
Position 1656: 0.00013888697862950194
Position 3: 9.401316209583642e-05
Position 36: 1.0046694581433e-05
Position 45: 1.0235418941737647e-06
Position 145: 8.83797995725905e-08
Position 121: 8.160351121681907e-08
Position 307: 3.730951585035928e-08
Position 77: 6.642834604193623e-09
Position 94: 4.906070839466711e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 18133: 0.9966599179467536
Position 3305: 0.9878414793208701
Position 22717: 0.9874213057873966
Position 10634: 0.8823402489951612
Position 30561: 0.7732440631344166
Position 12828: 0.7571966427867481
Position 12628: 0.6792162876779553
Position 10795: 0.5680274401509582
Position 9090: 0.4371770303712682
Position 10812: 0.4264182432723932
Position 4172: 0.42315016064065347
Position 9108: 0.33365797485597315
Position 13506: 0.244611045254877
Position 14907: 0.24239588815553828
Position 14852: 0.18666746178753327
Position 4122: 0.17737940808789998
Position 7150: 0.11848526257086071
Position 23518: 0.09511957350860835
Position 24639: 0.08195843686287706
Position 12639: 0.05156323278283055
Position 12795: 0.04616054696202182
Position 13480: 0.03432201669190101
Position 7913: 0.021520943172197878
Position 13509: 0.016263891651419362
Position 4223: 0.01480659304286169
Position 6997: 0.01376923151231143
Position 1337: 0.013683617274520464
Position 3323: 0.0102397660924915
Position 7153: 0.009887904142969351
Position 1298: 0.005629433618055714
Position 18449: 0.005059642776898498
Position 22882: 0.004631558986781859
Position 20247: 0.004178969382458804
Position 12839: 0.0037474842361326258
Position 7041: 0.003734777129305083
Position 7282: 0.0022128011968514548
Position 7873: 0.001801510502655145
Position 1236: 0.0017813393426913383
Position 4202: 0.0016774863504535728
Position 3347: 0.0015857917231969316
Position 419: 0.0013850638328152362
Position 3765: 0.0012200777841739079
Position 824: 0.0008637672404370784
Position 3794: 0.00038683223941334536
Position 2899: 0.0003750586897246136
Position 3257: 0.00033264638455055126
Position 1275: 0.0003052871961517554
Position 3661: 0.0002879293241501843
Position 3547: 0.00027002269516795567
Position 307: 0.00020097834098549745
Position 3834: 0.00018950662205351347
Position 337: 0.00017433218077944184
Position 157: 0.0001658479164351242
Position 3739: 0.00015281872113084296
Position 644: 0.0001318530031824
Position 249: 0.00012947902422279215
Position 3629: 0.00011177305914719736
Position 13280: 0.0001117462767894256
Position 3506: 9.775344918057377e-05
Position 73: 8.666670806111717e-05
Position 4227: 7.832885644673047e-05
Position 13767: 6.217955486138007e-05
Position 3595: 6.0853186375901123e-05
Position 3828: 4.85417405196757e-05
Position 3775: 3.8458212049139895e-05
Position 3143: 3.164788858355037e-07
