Gene = IL12A
index = 686
Annotated 5SS: [ 425 1563 4376 4743 4860 5095]
Annotated 3SS: [1416 4261 4700 4817 4950 6653]
SMsplice 5SS: [ 425 1563 4376 4860 5095]
SMsplice 3SS: [1416 4261 4700 4950 6653]
top_k =  100
Partition function (log Z): -1.6982046744208685

Sorted 5' Splice Sites (High to Low Probability):
Position 5095: 0.9866011754243432
Position 1563: 0.9748095892850788
Position 4860: 0.9197726661357389
Position 4376: 0.8815611411965069
Position 425: 0.7520975393623455
Position 4743: 0.20657204106120863
Position 2633: 0.08737236046137489
Position 1159: 0.07165239433993408
Position 462: 0.05816611718423988
Position 2809: 0.0308275032165391
Position 1309: 0.027049983090547524
Position 445: 0.021841055243896207
Position 3599: 0.018009067309774283
Position 900: 0.0173513883048341
Position 4215: 0.0160234849749697
Position 819: 0.015811400447292748
Position 362: 0.015346729138779821
Position 3452: 0.010548815348298867
Position 1018: 0.010304913979942102
Position 3018: 0.009651401557090381
Position 321: 0.0059921936928660135
Position 851: 0.005686073960218353
Position 35: 0.004941031514557374
Position 6624: 0.004398787587365042
Position 6151: 0.003913822268495302
Position 224: 0.003578662036424501
Position 4462: 0.0025722357388739854
Position 73: 0.0025455643636548547
Position 489: 0.002150900472215111
Position 277: 0.002094009157271867
Position 1340: 0.0017590515223491316
Position 411: 0.0017131974291076887
Position 429: 0.0016219133433407723
Position 975: 0.0015299692944315674
Position 1272: 0.0011091948384897917
Position 493: 0.0010099335022300047
Position 159: 0.0007735255369845476
Position 266: 8.498333074565364e-05
Position 205: 4.458066223135248e-05
Position 7: 2.7555231028109132e-05
Position 309: 2.641451164969917e-05
Position 32: 2.319249676046807e-05
Position 44: 1.5250690165078479e-05
Position 576: 5.000096708893751e-06
Position 207: 1.7621517623749076e-06
Position 46: 6.58223931599999e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1416: 0.9687304391258043
Position 4700: 0.8768552396688051
Position 4261: 0.8487918892437851
Position 6653: 0.731180074085252
Position 4950: 0.5792297376566367
Position 4817: 0.27172664783777073
Position 4964: 0.26579602768071814
Position 4967: 0.11862482726568081
Position 6757: 0.09006703391146005
Position 2424: 0.05285036957019068
Position 6422: 0.04085179233230084
Position 4119: 0.03347820044072269
Position 5964: 0.02145397946212016
Position 2667: 0.019769207724487443
Position 4301: 0.017886772225842566
Position 695: 0.016480013167373922
Position 5494: 0.014943518326496607
Position 6440: 0.014261062301325737
Position 6670: 0.01329839805614651
Position 3470: 0.013046347882785712
Position 5878: 0.01063459583055281
Position 5250: 0.010419894443993011
Position 2504: 0.010134318833767246
Position 2904: 0.009651401557090376
Position 7236: 0.009517147606463017
Position 2428: 0.00800486465580165
Position 2718: 0.0077504149138350594
Position 6429: 0.007607068119677717
Position 3250: 0.0068264394136883675
Position 7050: 0.006242043672885026
Position 2233: 0.006226807397322607
Position 5894: 0.00615287685917046
Position 1491: 0.005905217980214978
Position 6389: 0.00558330631339574
Position 3502: 0.0049627194269885695
Position 6054: 0.004949072546982977
Position 4978: 0.004836558380856827
Position 6209: 0.004742650375751818
Position 3374: 0.003722375934610499
Position 5357: 0.003578063989642222
Position 2450: 0.003338055157267186
Position 2703: 0.003307880578216594
Position 5198: 0.003068949157596064
Position 361: 0.002809083975657528
Position 2468: 0.0026652294337320926
Position 2390: 0.002480784973846256
Position 7213: 0.0021937064135676867
Position 5663: 0.0018105068828392814
Position 2578: 0.0016719304394471717
Position 5705: 0.0016337132990637932
Position 647: 0.0014325797856769424
Position 396: 0.0012462829886540642
Position 1271: 0.001137853224460899
Position 588: 0.0010249260140529066
Position 1147: 0.0008098042526503086
Position 615: 0.0006235343386500281
Position 783: 0.0006048360707354625
Position 968: 0.00023466964710374
Position 1459: 0.00012648786497804283
