Gene = TEX264
index = 1391
Annotated 5SS: [  114  1218  3388 13460 28400]
Annotated 3SS: [ 1165  3095 13237 28230 32548]
SMsplice 5SS: [  114   373  3388 10640 13460 13859 28400]
SMsplice 3SS: [  261  3095 10566 13237 13639 28230 31024]
top_k =  100
Partition function (log Z): -9.046264077738053

Sorted 5' Splice Sites (High to Low Probability):
Position 13460: 0.9869448343526456
Position 114: 0.9261508444800911
Position 373: 0.9114630418317163
Position 3388: 0.8660420234542388
Position 4078: 0.7282874660254972
Position 1127: 0.5334149041598639
Position 13859: 0.3859304592894806
Position 13287: 0.3550983457661918
Position 13710: 0.19509288243228423
Position 4552: 0.13821733216841
Position 4477: 0.1346126123158424
Position 3235: 0.12855784317639785
Position 6331: 0.08217183459645952
Position 2475: 0.07904216806464963
Position 1218: 0.07779021986577646
Position 4835: 0.06741718102636357
Position 153: 0.06730313101939045
Position 1797: 0.042179974175361595
Position 498: 0.023115358630978345
Position 1336: 0.018331182457012454
Position 15726: 0.017741486636903378
Position 805: 0.016828058836455637
Position 1109: 0.016033598099882293
Position 2605: 0.015054948708479728
Position 476: 0.010747191900353227
Position 1278: 0.007957955973097336
Position 157: 0.00518961982486902
Position 3595: 0.0038438989702894418
Position 3302: 0.0033069429034541984
Position 541: 0.002783809502289667
Position 970: 0.0027223856966255094
Position 3207: 0.0020372166853127906
Position 345: 0.001605452251161581
Position 276: 0.00155885537420881
Position 13478: 0.001179953189755042
Position 57: 0.0001072038813892217
Position 490: 9.556334448828586e-05
Position 91: 3.514626670746655e-05
Position 173: 1.192502343009056e-05
Position 31: 8.176572980348909e-06
Position 214: 3.010933677464276e-08
Position 203: 2.676199840265912e-08
Position 205: 2.6768167638084933e-09
Position 249: 7.79247838029198e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3095: 0.9999440262194027
Position 13237: 0.9999198436905925
Position 261: 0.9415419814926488
Position 13639: 0.577311891210435
Position 21407: 0.5399881092121843
Position 3937: 0.5072381218441407
Position 13365: 0.34330328961799994
Position 930: 0.25703274704125856
Position 1052: 0.250793565447373
Position 4337: 0.2074516539093644
Position 3894: 0.17905450020542904
Position 15600: 0.13726818233086407
Position 16621: 0.1238122192066413
Position 6193: 0.08217183459645946
Position 1034: 0.07352877657468275
Position 4758: 0.0674171810263636
Position 13589: 0.06039511516144174
Position 15060: 0.05733565322477661
Position 1165: 0.04539039367804874
Position 3815: 0.041462991522928254
Position 2316: 0.0414087988578478
Position 14182: 0.03979663250352206
Position 4391: 0.03917666090018443
Position 1657: 0.03480670779397928
Position 13772: 0.031749767462143294
Position 4465: 0.02628178598410808
Position 2437: 0.02590264619367352
Position 2274: 0.024573113161818188
Position 13565: 0.023848053795567096
Position 1252: 0.01309821741047488
Position 1059: 0.010921906505719704
Position 595: 0.008075362159296417
Position 1661: 0.007373266381382315
Position 15811: 0.007179047941687634
Position 614: 0.00686984132330516
Position 325: 0.0054338189567770855
Position 1126: 0.005199807386304176
Position 3506: 0.004117370144687
Position 2319: 0.0022125585597899612
Position 649: 0.0013082037990887248
Position 194: 0.001231153999485004
Position 275: 0.0009859167903942484
Position 423: 0.0008123322185084204
Position 688: 0.000519907496687723
Position 3594: 0.00025838127860111523
Position 350: 0.00025385924878245985
Position 306: 0.00013122211591328687
Position 679: 0.00012188650839357475
Position 437: 2.3275245739242957e-06
Position 372: 4.5764245710603336e-07
