Gene = EQTN
index = 503
Annotated 5SS: [  160   527  2824  4739  6121  7468 10931]
Annotated 3SS: [  400  2736  4651  6075  7407 10776 12166]
SMsplice 5SS: [  280   527  2824  4917  6121  7468 10931]
SMsplice 3SS: [  400  2736  4651  6075  7407 10776 12166]
top_k =  100
Partition function (log Z): -1.3863069313372702

Sorted 5' Splice Sites (High to Low Probability):
Position 10931: 0.9462989912751342
Position 7468: 0.9066317900230113
Position 2824: 0.7627043856045149
Position 6121: 0.7370696145315057
Position 527: 0.7283794771123785
Position 4917: 0.5392743144083122
Position 280: 0.4584814458014583
Position 4739: 0.2432278444969647
Position 160: 0.18718349197625414
Position 5360: 0.11190580420909184
Position 196: 0.10265982865606345
Position 229: 0.08157320174289315
Position 6274: 0.07233271806694525
Position 7932: 0.04171144004258833
Position 5884: 0.036062287802166484
Position 8652: 0.03337001305492374
Position 6139: 0.03260087923510657
Position 11537: 0.021412980270344145
Position 4891: 0.00962411654500276
Position 192: 0.005823065165005196
Position 4905: 0.005682748022509144
Position 2681: 0.0055945770600195795
Position 1919: 0.005315996939549442
Position 4758: 0.004718936106472159
Position 3672: 0.004701826212029413
Position 3269: 0.0037247503091808855
Position 42: 0.0010042642210473618
Position 380: 0.00011585415985708085
Position 1568: 9.418734905642628e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 10776: 0.9623134857621993
Position 7407: 0.9069006744182196
Position 12166: 0.8622062008937647
Position 6075: 0.8421376452656619
Position 4651: 0.8093309567647586
Position 2736: 0.6512462145462076
Position 400: 0.41134745871301603
Position 430: 0.12136708580533412
Position 5273: 0.10543562308629281
Position 2598: 0.06585180318325504
Position 2643: 0.051200944935071886
Position 5764: 0.036062287802166484
Position 8581: 0.03337001305492374
Position 11401: 0.03287761322001242
Position 7773: 0.03280402772197544
Position 11000: 0.0266401412141853
Position 11003: 0.02498362715880822
Position 444: 0.015993602829260985
Position 290: 0.014371268048207564
Position 11268: 0.011953657486327648
Position 12204: 0.009883318685533516
Position 12369: 0.009558501546817314
Position 7861: 0.008907412320612897
Position 12237: 0.008101835238455979
Position 11436: 0.006038139900267793
Position 10778: 0.004184418272523289
Position 3212: 0.003724750309180888
Position 11731: 0.0037232982658838044
Position 3502: 0.0036307233900041225
Position 11233: 0.0032847137012535946
Position 1794: 0.0028121242321539103
Position 1877: 0.002503872707395532
Position 332: 0.002002076434560227
Position 11635: 0.0012268863094341271
Position 3579: 0.0010711028220252914
Position 441: 0.00013913700457741343
Position 1310: 9.418734905642623e-06
