Gene = WBSCR27
index = 1558
Annotated 5SS: [  46  518 1466 2122 2505]
Annotated 3SS: [ 390 1336 1985 2414 7532]
SMsplice 5SS: [  46  518 1466 2122 2505]
SMsplice 3SS: [ 390 1336 1985 2414 7532]
top_k =  100
Partition function (log Z): -4.141041971143578

Sorted 5' Splice Sites (High to Low Probability):
Position 2505: 0.9613236181495197
Position 1466: 0.8535792923215257
Position 518: 0.8056933935002025
Position 2122: 0.6393176197951906
Position 46: 0.5773573973518777
Position 4328: 0.21305776655568462
Position 4321: 0.1733291263577276
Position 3051: 0.1274242348962578
Position 3210: 0.07763986440184283
Position 143: 0.03504069728945643
Position 3576: 0.021851149727710007
Position 428: 0.009175991262383039
Position 1658: 0.003659804170586438
Position 7780: 0.0031755257437112135
Position 213: 0.0016328923423530907
Position 733: 0.0012165895743248116
Position 987: 0.0008321183149157758
Position 827: 0.0006936869390562434
Position 619: 0.0006770991886529802
Position 440: 0.0004269744439215911
Position 278: 0.0001602481710124436
Position 3676: 6.0975534274721766e-05
Position 411: 2.793300282578297e-05
Position 91: 2.60224559215108e-05
Position 356: 1.522077130917083e-05
Position 50: 5.171407215180188e-08
Position 116: 3.505219082261615e-08
Position 245: 3.385571381726927e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7532: 0.9509511569372937
Position 2414: 0.9051821589109332
Position 1336: 0.7790767490423247
Position 1985: 0.619677934247089
Position 390: 0.3944593991489907
Position 4290: 0.233352249500991
Position 4064: 0.1168874237609997
Position 2923: 0.08528309843405452
Position 4209: 0.0486366499754684
Position 1376: 0.04736462824184372
Position 2962: 0.046830790540078424
Position 3050: 0.0407039983237406
Position 2287: 0.027925820570658434
Position 2335: 0.02730887460936569
Position 3107: 0.024847393449310383
Position 1316: 0.019913782978249688
Position 5283: 0.01680205277255053
Position 3259: 0.011806799693061929
Position 245: 0.011011417326832857
Position 478: 0.009994358970969995
Position 3497: 0.009879276536951089
Position 3085: 0.009055454603471558
Position 1998: 0.00898766742017823
Position 393: 0.007089427974227606
Position 2072: 0.006402318186063181
Position 3419: 0.006150554048808401
Position 195: 0.004951857963909072
Position 6506: 0.0038785787629871137
Position 1416: 0.0037550646285071103
Position 7911: 0.0031755257437112135
Position 4725: 0.0029668191277920017
Position 5647: 0.002895678436866678
Position 1246: 0.002599037593770652
Position 371: 0.0022600274167098506
Position 2009: 0.001692299076083167
Position 1540: 0.0016358157092379987
Position 1560: 0.001454400815498062
Position 1403: 0.0014378114894793457
Position 1926: 0.0013238306711711272
Position 1920: 0.001274980253174724
Position 2872: 0.0011406482975027618
Position 659: 0.0010509598342577106
Position 2253: 0.0010009561369725267
Position 3710: 0.0008364303264208286
Position 314: 0.00046134452752086746
Position 673: 0.0004333003547275068
Position 2208: 0.00032149548059358683
Position 263: 0.0002871039672392407
Position 116: 0.00028370593588626295
Position 203: 0.00028314569164169606
Position 290: 0.00024327780920935864
Position 403: 8.782272614354193e-05
Position 406: 7.708910892196716e-05
Position 355: 1.935262725961718e-06
Position 1173: 9.532972010552977e-07
Position 1448: 8.526959999714242e-07
Position 2099: 7.638623989939944e-07
Position 444: 2.1121027441189675e-07
Position 1896: 2.0246517606091722e-07
