Gene = IK
index = 683
Annotated 5SS: [  155   768  4037  4378  5375  6283  6817  6958  8223  9893 11007 11395
 11564 12065 12426 13046 13939 14238 14444]
Annotated 3SS: [  700  3943  4317  5206  6167  6745  6910  8058  9783 10966 11168 11544
 11985 12344 12987 13849 14128 14408 14531]
SMsplice 5SS: [  155   768  4037  4378  5375  6283  6817  6958  7863  8223  9893 11007
 11395 12065 12426 13046 13939 14238 14444]
SMsplice 3SS: [  700  3943  4317  5206  6167  6745  6910  7731  8058  9783 10966 11211
 11985 12215 12987 13849 14128 14408 14531]
top_k =  100
Partition function (log Z): 32.54809700243594

Sorted 5' Splice Sites (High to Low Probability):
Position 14238: 0.9950932361836796
Position 4037: 0.990913147881365
Position 6817: 0.9907745418715972
Position 11395: 0.9636362757443495
Position 13046: 0.95317318056796
Position 14444: 0.9393722838017857
Position 8223: 0.8514809485398853
Position 13939: 0.8489896924687014
Position 9893: 0.8334359798165223
Position 6283: 0.8254786889292437
Position 155: 0.8250650124955109
Position 12426: 0.7838664126909238
Position 4378: 0.7786094101188696
Position 7863: 0.7533338382154573
Position 768: 0.749691087611231
Position 6958: 0.6477726861868787
Position 5375: 0.6029758893235755
Position 11007: 0.5604332218229037
Position 13299: 0.16937570687353307
Position 11047: 0.16314429874266184
Position 4411: 0.16238562455299432
Position 867: 0.15614174069223186
Position 13947: 0.12011324202930561
Position 11788: 0.10177491536713086
Position 238: 0.0963756803666221
Position 13306: 0.056258218708037724
Position 11618: 0.05072555594125801
Position 4389: 0.0477049299853705
Position 7467: 0.04639408080481415
Position 7003: 0.03604456240003112
Position 10091: 0.03452209901388933
Position 13693: 0.033528382078848305
Position 6301: 0.03338630966426791
Position 2600: 0.030832552934924488
Position 7668: 0.027376774415737593
Position 13065: 0.019994959940454575
Position 11461: 0.017760365941566134
Position 9904: 0.017153080390730175
Position 57: 0.015424113751984396
Position 393: 0.01517558281327445
Position 7542: 0.014033137289868205
Position 900: 0.01106114460120512
Position 11420: 0.008643685541803451
Position 4132: 0.008577000633414529
Position 6490: 0.008242350591315901
Position 4723: 0.00817798903609577
Position 41: 0.007252963088716245
Position 13965: 0.005374411243888636
Position 6627: 0.005068057248225595
Position 832: 0.005057230226510136
Position 11674: 0.004661158329514456
Position 11564: 0.004183025046379496
Position 701: 0.0037517616611832507
Position 7414: 0.0037045354978249645
Position 4806: 0.003668707776939718
Position 4435: 0.003202882043725477
Position 6838: 0.0031647828233159277
Position 6855: 0.003015080407149525
Position 935: 0.002883920800352018
Position 3087: 0.0027644463584541763
Position 6821: 0.0025985470667857892
Position 374: 0.002533907095873588
Position 826: 0.0024808058228901063
Position 11640: 0.0021859145711498676
Position 11793: 0.0018532513596868426
Position 110: 0.0017680269660498291
Position 6250: 0.001579594292057838
Position 114: 0.0013993849734393294
Position 4230: 0.0013890878781908967
Position 242: 0.0013716017598007985
Position 244: 0.0013712024745310396
Position 5111: 0.0013295507482435679
Position 246: 0.001200898703762069
Position 4880: 0.0011812113226498655
Position 14242: 0.0010144950644185374
Position 14009: 0.0009989402444966447
Position 661: 0.0009529401286367309
Position 4877: 0.0009159688079306712
Position 772: 0.0008480849287913635
Position 13967: 0.0008416827572472177
Position 248: 0.0008365156469701913
Position 274: 0.000804352708755602
Position 240: 0.0007322486964599356
Position 1303: 0.0006708593239646101
Position 216: 0.0006681757224401674
Position 4049: 0.0006354188940383878
Position 278: 0.0006188056216991684
Position 5379: 0.0005757516592773393
Position 14341: 0.0005242881226175079
Position 250: 0.0005073267907635415
Position 282: 0.00047612041896103797
Position 521: 0.00040801343757966915
Position 14467: 0.00038102701657945714
Position 252: 0.0003368790303054488
Position 551: 0.00029441562554759665
Position 4221: 0.00028008453213364807
Position 254: 0.00027375953194938525
Position 14476: 0.00023741314424618416
Position 14259: 0.00018228072888726673
Position 324: 0.00018202528764481052
Position 256: 0.00016282337039119266
Position 397: 0.00014657596107163333
Position 64: 0.00014154317173546794
Position 258: 0.0001358755264283244
Position 14359: 0.000117924423547219
Position 260: 0.00011067575308595772
Position 262: 8.706573154954114e-05
Position 87: 8.315526940276049e-05
Position 14146: 5.2515669317340905e-05
Position 4041: 2.5539197097656034e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 6745: 0.9977430551271886
Position 3943: 0.9964191788128047
Position 4317: 0.9745758771974731
Position 12987: 0.9728563080936566
Position 14408: 0.9691663622705801
Position 14531: 0.9507197101766299
Position 13849: 0.9172830739093868
Position 9783: 0.8585346108166488
Position 6167: 0.8477266755412022
Position 700: 0.8435057954936132
Position 7731: 0.7579634140834002
Position 10966: 0.7522974783624761
Position 11211: 0.7288092997041713
Position 8058: 0.7054722102539168
Position 6910: 0.6835255891572536
Position 14128: 0.6562549644651854
Position 5206: 0.6008004194897474
Position 12215: 0.37123297162503394
Position 14061: 0.3385544436720435
Position 12339: 0.27443239979254874
Position 11168: 0.23251106972663776
Position 13160: 0.22420728902637047
Position 11985: 0.13820104127334107
Position 11544: 0.10071499114295417
Position 7413: 0.08293128853471866
Position 8197: 0.06984854991483505
Position 11703: 0.0629212517574062
Position 650: 0.060465068949856704
Position 8087: 0.05827125684483458
Position 13728: 0.05713469279565876
Position 2478: 0.02728755880909158
Position 9978: 0.024713379179115987
Position 13588: 0.023138297589774467
Position 14358: 0.018415951430711373
Position 6094: 0.016048577107686684
Position 4296: 0.014438700840579398
Position 4621: 0.010697597658733179
Position 13547: 0.010651759395850547
Position 8023: 0.008666313372821761
Position 6489: 0.004695822933348202
Position 7082: 0.004668244228839081
Position 7929: 0.004568763515519769
Position 2481: 0.0035449941258328954
Position 768: 0.0029723822847449967
Position 3909: 0.002796896151840604
Position 5107: 0.002751221493105275
Position 6349: 0.002485523724799881
Position 7621: 0.0024592366661645177
Position 6282: 0.002423969480579942
Position 9821: 0.0018631692253768344
Position 13894: 0.001752935467574569
Position 11621: 0.001747577714759483
Position 6666: 0.0016708584402808074
Position 2990: 0.0015807508488873158
Position 4131: 0.0014756844893386895
Position 7228: 0.0014740373485386486
Position 13272: 0.0014266365552002853
Position 14047: 0.0014016593936853402
Position 4862: 0.0012590334214361053
Position 2830: 0.0011836955095668583
Position 4229: 0.0011239738178786811
Position 465: 0.0011190958888388314
Position 4250: 0.0011044056016458646
Position 4153: 0.0009986364383518494
Position 14629: 0.0009265654475117365
Position 14141: 0.0008202800679974685
Position 4660: 0.0007470069836788489
Position 862: 0.0007266787939997217
Position 1112: 0.0006708593239646112
Position 4503: 0.0006379607539752621
Position 4978: 0.000600941270396759
Position 6562: 0.0005557012443525099
Position 4573: 0.0005005202164138228
Position 3991: 0.0004935969443351103
Position 14566: 0.00038315817989222246
Position 12552: 0.00031183241475707667
Position 4206: 0.00026793032957315885
Position 4108: 0.00025737725952160563
Position 14387: 0.00021796071508050727
Position 6616: 0.00017689304632546095
Position 4123: 0.000167182099272576
Position 4593: 0.00015342697549889064
Position 4625: 0.0001236353374991852
Position 3963: 0.0001110497959613205
Position 6915: 4.91629317437442e-05
Position 4105: 4.31675309801459e-05
Position 544: 2.3099925567814093e-05
Position 6539: 2.117512349312299e-05
Position 4221: 2.773481871580688e-06
Position 5879: 2.197622617264014e-06
Position 665: 3.9366959536363375e-07
Position 508: 3.5875601134782905e-07
Position 785: 2.8799349202066447e-07
Position 355: 9.74835050052883e-08
Position 567: 7.076239732557986e-08
Position 513: 5.920130359465592e-08
Position 473: 5.5062422861115825e-08
