Gene = RPL35A
index = 1202
Annotated 5SS: [ 235  992 1325 4161]
Annotated 3SS: [ 948 1171 4015 5762]
SMsplice 5SS: [ 235 1325 4161]
SMsplice 3SS: [1171 4015 5762]
top_k =  100
Partition function (log Z): -3.6957301430811507

Sorted 5' Splice Sites (High to Low Probability):
Position 235: 0.8788063096043294
Position 4161: 0.8680496907832675
Position 1325: 0.810330532941402
Position 992: 0.2923665338618362
Position 1342: 0.177154766385482
Position 3674: 0.15803374777998747
Position 5608: 0.1043587084991255
Position 313: 0.0852599311207297
Position 897: 0.054216652064502366
Position 3908: 0.05378598971010587
Position 1040: 0.01144075055564432
Position 4101: 0.010713762335436645
Position 284: 0.010017385798174468
Position 60: 0.004768276831508299
Position 773: 0.0036516552743726827
Position 280: 0.003443093115815276
Position 4165: 0.003270893697986998
Position 1101: 0.0022219561558910607
Position 1090: 0.0017817044923729452
Position 11: 0.0016058707438361326
Position 1107: 0.0007973065096901027
Position 246: 0.0006360381824394726
Position 14: 2.9950234744683574e-05
Position 317: 2.0452814093264955e-05
Position 485: 2.0316630758362262e-05
Position 91: 4.312200459579205e-06
Position 436: 4.0584702017134245e-06
Position 3: 2.4861176490610105e-07
Position 66: 1.7242969302210133e-07
Position 78: 1.571370445766605e-07
Position 115: 1.0100733680127885e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1171: 0.9751555741513215
Position 4015: 0.8807987009707127
Position 5762: 0.8363963685881176
Position 948: 0.1847894177300602
Position 5512: 0.10974265722016255
Position 725: 0.0558956054283349
Position 5713: 0.05589197227536014
Position 744: 0.054818789770535996
Position 3565: 0.04992460082678961
Position 632: 0.04811907932600491
Position 3815: 0.04331433471589602
Position 3527: 0.03865587459566711
Position 3500: 0.02424344488190569
Position 3619: 0.022685533228504
Position 3543: 0.022524294247121032
Position 3831: 0.021051479939184846
Position 6301: 0.02098876978683483
Position 5838: 0.01401441078041192
Position 6154: 0.01369835227359575
Position 5006: 0.009698667251815698
Position 1254: 0.008418297431990237
Position 2531: 0.0064346685137818
Position 5096: 0.005257765302847902
Position 1205: 0.0036420546050382526
Position 4543: 0.0036043478574607555
Position 5302: 0.003574381286738701
Position 4731: 0.0033469166475801346
Position 4391: 0.0025632699733933195
Position 5241: 0.0022671872696298904
Position 4567: 0.0020185952314307576
Position 686: 0.001918808009390187
Position 91: 0.0016051918748730826
Position 753: 0.0013651566284440789
Position 4295: 0.0012017095653369286
Position 772: 0.0011044808600370632
Position 2552: 0.0009945484952465513
Position 5078: 0.0009078360759162008
Position 873: 0.0007939022809310452
Position 593: 0.0007876034062786727
Position 4782: 0.0007184312787019735
Position 136: 0.0003520502147179922
Position 2527: 0.0003211769235839113
Position 579: 0.0002455033029432279
Position 537: 0.0002187407487629498
Position 2205: 0.00021192335194866505
Position 181: 0.00019100524679088523
Position 652: 0.00018365931490864256
Position 1225: 0.0001277122924854153
Position 1031: 3.614185964289844e-06
Position 1136: 2.759817281285331e-06
