Gene = MZB1
index = 904
Annotated 5SS: [ 235 1454 1894]
Annotated 3SS: [1328 1782 1992]
SMsplice 5SS: [ 235  588 1454 1894]
SMsplice 3SS: [ 493 1328 1782 1992]
top_k =  100
Partition function (log Z): -4.632124806734504

Sorted 5' Splice Sites (High to Low Probability):
Position 235: 0.9896955550126035
Position 1454: 0.780647883640914
Position 588: 0.7078858798159202
Position 1894: 0.39769512261229056
Position 1503: 0.05041318781081479
Position 658: 0.039059203068910864
Position 653: 0.010047930846456722
Position 2123: 0.006725689339584332
Position 592: 0.005982154951151196
Position 574: 0.0036393309060735834
Position 598: 0.0007842754696221866
Position 885: 0.0006326703814548876
Position 1642: 0.00044877503716557503
Position 1202: 0.00036177335367305885
Position 1015: 0.00010977857967700149
Position 844: 0.0001002020069731263
Position 174: 2.248791279491638e-05
Position 239: 2.1342116479252398e-05
Position 206: 2.1064196984500465e-05
Position 390: 1.3718874764423005e-05
Position 1862: 7.791495805534317e-06
Position 223: 1.0840915751545786e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 1328: 0.8080608869537761
Position 1782: 0.6187990499029609
Position 493: 0.6143182644984394
Position 1992: 0.5998704160215581
Position 477: 0.139930568652363
Position 1246: 0.058837879840457526
Position 2216: 0.045084714164700494
Position 1553: 0.03805029350988298
Position 2104: 0.014844363150692642
Position 1312: 0.009258133453875614
Position 2274: 0.008373314647347654
Position 2001: 0.007157839664806896
Position 414: 0.004170719843537595
Position 1288: 0.003709863853951013
Position 2178: 0.0029622539373491564
Position 1893: 0.0021695095260093563
Position 1664: 0.0021200906012463303
Position 1349: 0.0020616626812985676
Position 417: 0.0019465394212643604
Position 2175: 0.0019407164273722455
Position 776: 0.0016048189417195448
Position 1157: 0.0015965996790712924
Position 390: 0.0013609656197844837
Position 1567: 0.0012578658061668127
Position 455: 0.0012246875235009734
Position 1074: 0.0008094016674744725
Position 1719: 0.0006426130988712944
Position 1291: 0.0006357509687577353
Position 1353: 0.0003223882987234851
Position 1823: 0.0002795129035354308
Position 1698: 0.00023813769215121693
Position 1248: 0.00012563941510426878
Position 506: 0.00012012111209894285
Position 439: 0.00011120139424446613
Position 354: 9.511328917072013e-05
Position 1201: 7.493587989698068e-05
Position 448: 7.212107531116766e-05
Position 360: 5.711176444975288e-05
Position 701: 1.40292331731305e-05
Position 564: 3.8277703826644935e-06
Position 1451: 2.9640065436796872e-06
Position 366: 1.3628668694120631e-08
