Gene = PFDN1
index = 1017
Annotated 5SS: [   81  2706 21673]
Annotated 3SS: [ 2538 21587 57063]
SMsplice 5SS: [   81  2706 21673 50191 56901]
SMsplice 3SS: [ 2538 21587 50077 56833 57063]
top_k =  100
Partition function (log Z): -31.560222676677917

Sorted 5' Splice Sites (High to Low Probability):
Position 2706: 0.9563743647581444
Position 81: 0.7969416301146952
Position 1750: 0.2955302395237199
Position 296: 0.13476052247656944
Position 152: 0.05519672609112283
Position 713: 0.031658137615369966
Position 1781: 0.010276145051345284
Position 108: 0.007878646767671332
Position 1756: 0.006779951895598423
Position 389: 0.004485142174437172
Position 1720: 0.004257937745851841
Position 1597: 0.00376459356380891
Position 271: 0.0001493083175640257
Position 281: 9.26460681019706e-05
Position 1412: 3.107007987663881e-05
Position 1372: 2.5124247644424514e-05
Position 690: 1.259412986997655e-05
Position 91: 2.836036579452065e-06
Position 183: 2.460566910637897e-06
Position 246: 2.1734867450393427e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 2538: 0.9047260239998481
Position 10498: 0.2990503562386533
Position 1654: 0.169888145741789
Position 12094: 0.1587839367254491
Position 1516: 0.11902966633868461
Position 6254: 0.1095244908658887
Position 5964: 0.0636776592330298
Position 2580: 0.05802274520906753
Position 6101: 0.03833073899122397
Position 10501: 0.03563814230068318
Position 6158: 0.031973794487945184
Position 7038: 0.030306884820684353
Position 8202: 0.025885336257499614
Position 3532: 0.0231420746511922
Position 1745: 0.020564185349041208
Position 9163: 0.0185592514146485
Position 4994: 0.017742326595661526
Position 6879: 0.017499804320293154
Position 4510: 0.016764336519047934
Position 9420: 0.015130326600836675
Position 2548: 0.01278948730065287
Position 591: 0.01242619888653358
Position 507: 0.010595753881516545
Position 6449: 0.008873633576023332
Position 621: 0.008469315185607357
Position 5148: 0.007816439622818066
Position 4938: 0.007423662759858328
Position 7528: 0.006857986270923363
Position 3111: 0.0066931647099506015
Position 7694: 0.006231046186805682
Position 1574: 0.005393303130655077
Position 2583: 0.005018517719594474
Position 3847: 0.004933726713319582
Position 5999: 0.0042660141900145035
Position 2793: 0.004055040173039471
Position 1491: 0.0039915452153952685
Position 6496: 0.0035923387511648157
Position 5585: 0.0033556672262262457
Position 1660: 0.0025390738303913245
Position 1597: 0.002405592425193897
Position 663: 0.0017641962312228074
Position 4560: 0.0016297312620772793
Position 3980: 0.0013436006613210712
Position 3762: 0.001005256910303403
Position 773: 0.0004404166279668092
Position 1197: 2.0650836289083577e-05
Position 1167: 1.4815340965223106e-05
Position 1345: 9.21710064872215e-06
Position 536: 8.69099693206787e-06
Position 1329: 7.775421707547247e-06
Position 551: 6.429277416212053e-06
Position 1227: 3.7356279104872537e-06
