Gene = PRUNE
index = 1083
Annotated 5SS: [  195  9428 10193 16319 17197 18851 20468]
Annotated 3SS: [ 9334  9989 16133 17037 18755 20308 25328]
SMsplice 5SS: [  195  9428 10193 16319 17197 18851 20468]
SMsplice 3SS: [ 9334 10079 16133 17037 18755 20308 27003]
top_k =  100
Partition function (log Z): 4.026812887034442

Sorted 5' Splice Sites (High to Low Probability):
Position 18851: 0.9996953495801756
Position 17197: 0.9840171899420066
Position 20468: 0.9782115465391317
Position 10193: 0.9574256668803063
Position 16319: 0.9528700815871962
Position 195: 0.9061213902624131
Position 9428: 0.7355965916547155
Position 5139: 0.31762348682217134
Position 9526: 0.2574848704428555
Position 19657: 0.19360217982065442
Position 1596: 0.1618024796626106
Position 280: 0.09174870776646676
Position 13469: 0.07817420912790438
Position 5038: 0.06936321965735304
Position 2054: 0.03917317610409073
Position 18545: 0.025052593710347834
Position 2639: 0.020794349044077856
Position 26552: 0.01702790428012587
Position 5111: 0.01676308034701078
Position 16805: 0.016121412089486826
Position 5143: 0.01533754611302005
Position 2750: 0.010511416370151334
Position 19248: 0.010342635600500475
Position 23194: 0.008769383662775784
Position 17500: 0.007009075815284976
Position 19752: 0.006671732911274733
Position 18308: 0.004530801268551306
Position 19756: 0.00277063244766781
Position 17190: 0.0024311205284108794
Position 17767: 0.0024010033376480446
Position 17749: 0.002155162612152703
Position 218: 0.0021299019711213604
Position 18818: 0.00028532481210329563
Position 18861: 6.343848788092919e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 9334: 0.993081462097571
Position 17037: 0.9850850376862819
Position 18755: 0.8694034883640841
Position 20308: 0.802052108616259
Position 16133: 0.6854076091987362
Position 10079: 0.45135939061960484
Position 9989: 0.3941270145503681
Position 5024: 0.32410189976009773
Position 27003: 0.27744713122185766
Position 16222: 0.2674624723884599
Position 25328: 0.2031375663762151
Position 26406: 0.2021998870705194
Position 19591: 0.14537585011031445
Position 18736: 0.13035866666034027
Position 10082: 0.11193926171033344
Position 20359: 0.10574285018380078
Position 1504: 0.10418168210050177
Position 20339: 0.07999528404176416
Position 26013: 0.07503581944422616
Position 25463: 0.07128160847158485
Position 4914: 0.06792275524496673
Position 13372: 0.05608274567870952
Position 1466: 0.0500340944267246
Position 19536: 0.045766393327921345
Position 25859: 0.03907583814071788
Position 26358: 0.03618724911616192
Position 2594: 0.03130576541422919
Position 4958: 0.02706267793449068
Position 18395: 0.025276968534822756
Position 13375: 0.02209146344919484
Position 21950: 0.022050570836910168
Position 22355: 0.018846021662664476
Position 1869: 0.018351351859282324
Position 1927: 0.016921036726752152
Position 16733: 0.016121412089486826
Position 19128: 0.01109147301564666
Position 19555: 0.010413435825254039
Position 22734: 0.007629291782230544
Position 23519: 0.0075534744366632794
Position 1438: 0.007104905344920989
Position 17288: 0.007009075815284978
Position 23272: 0.006735128558417466
Position 22034: 0.0054262479032311395
Position 22614: 0.005125243496483144
Position 20538: 0.00506102041953522
Position 24481: 0.004817355859760008
Position 23064: 0.0046047620825188824
Position 17665: 0.004556165949800749
Position 18172: 0.004530801268551306
Position 23986: 0.004217508547250763
Position 23108: 0.004164621580256901
Position 21365: 0.003802544491200938
Position 19484: 0.0037738067569882314
Position 1884: 0.0034236276480997287
Position 21538: 0.0030162994906712945
Position 22894: 0.0021992268772098944
Position 19966: 0.0016008174899109554
Position 16997: 0.0012859150888939433
Position 19991: 0.0010110723301997146
Position 20696: 0.000627597023480116
Position 1448: 0.0003512154221145495
Position 1791: 0.00024236376826901971
Position 2008: 0.0002347961016875156
Position 19149: 0.00017262693248582662
Position 19061: 0.00015828174181870352
Position 16919: 6.553133271596137e-05
Position 1534: 2.1077495906301214e-05
Position 1380: 2.0443522605349235e-05
Position 1220: 1.9105882963756717e-05
Position 1139: 1.7062492552486502e-05
Position 1390: 1.509153623922612e-05
Position 1562: 1.4844539822101303e-05
Position 1344: 1.4657910806790878e-05
Position 16966: 1.1826362525675537e-05
Position 1295: 8.298987452751071e-06
Position 18391: 4.883921672729762e-07
