Gene = GPATCH3
index = 611
Annotated 5SS: [ 475 3166 6231 7078 7797 8056]
Annotated 3SS: [2740 6055 7017 7674 7927 9239]
SMsplice 5SS: [ 345  475 6231 7116 7797 8056]
SMsplice 3SS: [ 448 6055 7017 7674 7927 9727]
top_k =  100
Partition function (log Z): 14.88133301618555

Sorted 5' Splice Sites (High to Low Probability):
Position 345: 0.9881482944114998
Position 8056: 0.959111165592524
Position 7797: 0.9338207439764482
Position 475: 0.9238062981585413
Position 6231: 0.8463343223604319
Position 7116: 0.4661431652765623
Position 7078: 0.3265645377803785
Position 3166: 0.2038225384191511
Position 7107: 0.103178291879813
Position 6163: 0.09780935997080074
Position 6787: 0.09771209581232629
Position 7169: 0.09377090993806747
Position 7770: 0.06617925602354982
Position 79: 0.0577614684452956
Position 975: 0.04401363813985334
Position 542: 0.03986958860212623
Position 3377: 0.03777163485870728
Position 1426: 0.032017382437266005
Position 5847: 0.027762430381280106
Position 1040: 0.024431366483189314
Position 1553: 0.021873057096394612
Position 69: 0.020791548888047028
Position 1305: 0.019225382560103716
Position 6240: 0.016335080265011674
Position 9387: 0.015814473126549423
Position 6317: 0.014456143800785562
Position 9665: 0.012097697856077446
Position 6302: 0.010598267909755734
Position 7334: 0.00809244755536423
Position 3003: 0.006518253894791414
Position 9240: 0.005900378467691387
Position 2872: 0.005823580641677593
Position 9600: 0.005189888613984159
Position 2073: 0.0050694514543011306
Position 72: 0.003829409796597529
Position 1906: 0.0035482147485716275
Position 6174: 0.0030203942288213256
Position 9409: 0.0023470784405560125
Position 826: 0.002283047677914078
Position 481: 0.0021722787150085477
Position 7191: 0.0014725578850950446
Position 2592: 0.001125861044379086
Position 7366: 0.0005823465644967051
Position 7060: 0.0005678515408661564
Position 564: 0.0003404933287964876
Position 7339: 0.00027373989102704436
Position 353: 0.00022526890544637257
Position 148: 0.00019904908850022426
Position 30: 0.0001324694013965358
Position 92: 0.0001313972777303365
Position 128: 7.005254614953437e-05
Position 60: 6.133430762174858e-05
Position 160: 3.6338726672281345e-05
Position 489: 3.2949794086976824e-05
Position 691: 1.2790422857874595e-05
Position 279: 6.559512821105208e-06
Position 11: 2.574943605891426e-06
Position 383: 4.238951779335034e-07
Position 625: 2.0389568303437366e-07
Position 90: 1.2235816852579238e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 7017: 0.995856171708875
Position 7674: 0.9926173910840349
Position 6055: 0.9885535685356077
Position 448: 0.9552462296713748
Position 7927: 0.835015137035526
Position 9727: 0.8036613161232827
Position 2740: 0.19639403496618904
Position 9481: 0.09812432878165983
Position 7886: 0.06813519795256208
Position 7889: 0.0668878776336882
Position 200: 0.06293210669512601
Position 6659: 0.06152315142119116
Position 9239: 0.05545127571800084
Position 1181: 0.051117487270794515
Position 817: 0.04170849091126612
Position 3344: 0.037771634858707305
Position 6681: 0.036188944391135125
Position 864: 0.028530445132968537
Position 5549: 0.027762430381280106
Position 1424: 0.025523316310865404
Position 2763: 0.01977033798943116
Position 9787: 0.01890940728429694
Position 8952: 0.016993188007221823
Position 9662: 0.010772790080136126
Position 9150: 0.009747359072438245
Position 263: 0.009214476848215716
Position 237: 0.007494256882911705
Position 7638: 0.007172141318776953
Position 9529: 0.006783115076691229
Position 1970: 0.0050694514543011306
Position 7242: 0.0047892150169640095
Position 7989: 0.0036128194128287653
Position 9526: 0.003328293506616248
Position 9369: 0.0029733850402997117
Position 251: 0.0022745071941505123
Position 2340: 0.0011258610443790867
Position 826: 0.00031538659901121473
Position 7640: 0.00021023151773864833
Position 317: 0.0001992364539778684
Position 300: 0.00018765954668825772
Position 720: 7.18878630333273e-05
Position 955: 4.771100395900985e-05
Position 245: 4.7200702480808063e-05
Position 690: 3.633665006623202e-05
Position 7892: 2.3674514463050398e-05
Position 1142: 2.323326067607328e-05
Position 467: 2.3015482004887256e-05
Position 7906: 2.2599441428052682e-05
Position 9092: 1.7271812970913236e-05
Position 903: 1.1579671449812651e-05
Position 743: 6.214469202513225e-06
Position 185: 3.210157116474586e-06
Position 124: 3.0850142851797698e-06
Position 8037: 1.6456032705765118e-06
Position 138: 1.603426001312858e-06
Position 596: 1.1798134661912698e-06
Position 600: 9.373537698953122e-07
Position 349: 5.235508598994514e-07
Position 474: 5.207018117042588e-07
Position 584: 5.12410188986689e-07
Position 7031: 4.6158583122115613e-07
Position 568: 3.06981672284691e-07
Position 7724: 2.360794513566546e-07
Position 140: 1.8606428429181737e-07
Position 128: 8.238553246175753e-08
Position 135: 5.5353172484854604e-08
Position 115: 2.2732740762041485e-08
