Gene = RP11-511P7.5
index = 1174
Annotated 5SS: [ 172 3343]
Annotated 3SS: [2437 5013]
SMsplice 5SS: [172]
SMsplice 3SS: [2437]
top_k =  100
Partition function (log Z): -4.812882731765011

Sorted 5' Splice Sites (High to Low Probability):
Position 172: 0.9880571351590907
Position 759: 0.2860886292662259
Position 2341: 0.20004988152472694
Position 1949: 0.14388345103339395
Position 2622: 0.1015445541137415
Position 1588: 0.03720938715539562
Position 1022: 0.03300329569578945
Position 1108: 0.019862341185415577
Position 2718: 0.018723280325716362
Position 998: 0.016228047676090488
Position 1421: 0.010501241635016343
Position 1646: 0.009350274006922864
Position 176: 0.008576513836426259
Position 1298: 0.00541219212177242
Position 2188: 0.005085984527738224
Position 1616: 0.003910187256152637
Position 2681: 0.003513655126206266
Position 974: 0.0021456086836245973
Position 434: 0.0006335717990167105
Position 1143: 0.0003867279133581178
Position 385: 0.0003634825540876339
Position 1782: 0.00023740340638361322
Position 555: 0.0001926082700453276
Position 1040: 0.00016839611796008063
Position 1086: 0.00016641551361144856
Position 837: 0.00013276371712391224
Position 1197: 0.00010620900993948236
Position 296: 0.00010142021153183025
Position 550: 9.926727071449421e-05
Position 958: 7.541781542125115e-05
Position 211: 4.435245548519283e-05
Position 543: 3.529650373432129e-05
Position 925: 3.427209673211686e-05
Position 560: 7.080851747010282e-07
Position 217: 1.967638219687822e-09
Position 254: 1.004254284326613e-09
Position 103: 8.498390948006705e-10
Position 285: 7.94810307798162e-10
Position 74: 7.076073107814729e-10
Position 6: 1.3405832760164253e-10
Position 274: 2.401131329457814e-11
Position 266: 2.086069088703455e-12
Position 333: 7.803477004095243e-14
Position 346: 3.7518005347234975e-14
Position 309: 9.0108023681988e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 2437: 0.7580279768937971
Position 592: 0.20881532194074662
Position 2081: 0.19939788395030122
Position 1497: 0.18367131650861765
Position 5013: 0.17359896858005566
Position 1826: 0.08706429304479948
Position 996: 0.07252142647504597
Position 922: 0.045824712062556304
Position 697: 0.04009628892868601
Position 4684: 0.03322271318339876
Position 514: 0.02897225435687019
Position 1876: 0.027368341721709183
Position 4735: 0.007345705719710573
Position 3426: 0.0058018014142746325
Position 3495: 0.005045108789099188
Position 295: 0.004295064452449151
Position 2562: 0.002833646324244725
Position 3454: 0.002455622916026252
Position 650: 0.002237934158961574
Position 2597: 0.002079877687959583
Position 531: 0.0017486090400334355
Position 1064: 0.0016787682224724003
Position 1315: 0.0006160707604032316
Position 604: 0.00046661330213533373
Position 344: 0.00021740010027826329
Position 574: 0.00016410892940378713
Position 702: 0.00015851299598928668
Position 694: 4.27180503739061e-05
Position 534: 2.7891376946424786e-05
Position 647: 2.3668722770437218e-05
Position 450: 2.3129499901253593e-05
Position 424: 1.950947542634561e-05
Position 606: 1.744849783808458e-05
Position 673: 1.7102381924766146e-05
Position 447: 1.4397454902489058e-05
Position 675: 4.226796112817064e-06
Position 494: 3.869093026665133e-06
Position 554: 3.6448276497215396e-06
Position 411: 2.833107145556024e-08
Position 235: 1.0242677719484883e-09
Position 309: 3.3573095319355025e-10
Position 315: 2.2622924498680934e-10
