Gene = UBLCP1
index = 1521
Annotated 5SS: [  280  5989  6919  7365  7563  9041 11542 12166 15274 20259]
Annotated 3SS: [ 5788  6826  7278  7446  8941 11503 12066 15156 20130 21822]
SMsplice 5SS: [  280  3478  5989  6919  7365  7563 15274 20259]
SMsplice 3SS: [ 3254  5788  6826  7278  7446 15156 20130 21822]
top_k =  100
Partition function (log Z): 4.697163087494508

Sorted 5' Splice Sites (High to Low Probability):
Position 5989: 0.9999999999999996
Position 280: 0.9986591846554789
Position 7563: 0.9933538661844314
Position 7365: 0.99020826357875
Position 20259: 0.981357254497932
Position 15274: 0.9797521032843794
Position 6919: 0.6444518017487075
Position 3478: 0.6233103740480357
Position 11542: 0.5201580039553264
Position 4610: 0.4528671001991802
Position 18713: 0.27828603539055696
Position 20554: 0.19901497710849173
Position 11332: 0.18634987527764968
Position 18626: 0.17873533969185343
Position 2531: 0.11611624159419191
Position 6459: 0.11340578565119282
Position 9041: 0.08256893271718105
Position 1103: 0.07373114489166224
Position 1606: 0.07133990905106123
Position 4484: 0.028983478289469743
Position 6905: 0.02749232320969341
Position 4522: 0.024764234351768093
Position 6368: 0.02287081120911859
Position 3337: 0.019489337680280338
Position 5465: 0.017037189038734656
Position 5394: 0.015629742868729053
Position 7107: 0.009971702769311383
Position 3346: 0.004670516727993068
Position 6164: 0.004032786197545253
Position 8248: 0.0018909251334406118
Position 4838: 0.00187058909425645
Position 263: 0.0012721483795917615
Position 8361: 0.0012063235022135885
Position 1112: 0.00021376865935041425
Position 721: 0.0001448327340572986
Position 1687: 9.953891797874226e-05
Position 747: 2.2163425598411525e-05
Position 6158: 7.885510730014737e-06
Position 685: 5.9727846096484615e-06
Position 191: 2.090653544567613e-08
Position 241: 1.3740743264331106e-08
Position 226: 6.295499753895521e-09
Position 287: 4.384537912964328e-09
Position 395: 4.1509943979457335e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5788: 0.9982934137209044
Position 7278: 0.9903804041093542
Position 20130: 0.9838010776203642
Position 15044: 0.9797521032843794
Position 7446: 0.9477778518106137
Position 21822: 0.8667687080344602
Position 6826: 0.609715175338964
Position 3254: 0.6063971858350619
Position 11503: 0.5201580039553261
Position 4360: 0.49856746057847967
Position 18593: 0.27828603539055696
Position 20370: 0.21274936898257926
Position 11246: 0.18634987527764968
Position 18339: 0.18172551485013896
Position 6225: 0.07913685491860287
Position 2409: 0.07198846248798835
Position 8941: 0.0682440296988332
Position 6659: 0.06306597282748717
Position 975: 0.04873251361807403
Position 7476: 0.04541239540904455
Position 21017: 0.045072521783811964
Position 2197: 0.03829199027602962
Position 1440: 0.03822156873511565
Position 6305: 0.036617777427946495
Position 5311: 0.032666931907463705
Position 3220: 0.028163525612958578
Position 1548: 0.02733576123624711
Position 20996: 0.02682619609403594
Position 20488: 0.022819520879480217
Position 6260: 0.019138172920131754
Position 8948: 0.014378409814274604
Position 821: 0.013985073323097416
Position 3256: 0.01290951700828871
Position 22912: 0.010381985027539571
Position 6753: 0.009134679561261131
Position 856: 0.009051518501728821
Position 4393: 0.008047352261938284
Position 2495: 0.00583578883017396
Position 21737: 0.005809132108382594
Position 6095: 0.003931801827390651
Position 8099: 0.0031069796874460638
Position 1517: 0.003092480092644426
Position 995: 0.002175808108112392
Position 20553: 0.0018883402507171147
Position 4692: 0.00187058909425645
Position 1476: 0.0018694065046787384
Position 5806: 0.0017065862790953774
Position 6393: 0.0012586000856698119
Position 20748: 0.0009803540452916276
Position 1232: 0.0009202314003540541
Position 6155: 0.00021408777875318752
Position 15997: 9.49327277325881e-05
Position 545: 9.124610981056788e-05
Position 15391: 7.367029490962902e-05
Position 7644: 2.6956883208729745e-05
Position 11817: 1.7485127219712784e-05
Position 6132: 1.4631175942429206e-05
Position 504: 1.3105347836566454e-05
Position 6100: 5.342434149473879e-06
Position 7515: 4.717485546819559e-08
