Gene = RP11-723O4.6
index = 1180
Annotated 5SS: [   44  2020 26260 36206 38562 55974 56212]
Annotated 3SS: [ 1925 25354 36010 38332 55766 56054 60996]
SMsplice 5SS: [  693   962 26120 36206 55224 56000 56212]
SMsplice 3SS: [  827 26025 36010 55058 55766 56113 60996]
top_k =  100
Partition function (log Z): -36.11987393249992

Sorted 5' Splice Sites (High to Low Probability):
Position 962: 0.9638055531890568
Position 693: 0.7120801470697895
Position 5820: 0.36745245683237737
Position 44: 0.226017813458491
Position 756: 0.024464921372251945
Position 586: 0.020232783013696933
Position 564: 0.017804285450762986
Position 223: 0.012254277484859142
Position 2020: 0.009884274013843288
Position 591: 0.003279984457449594
Position 993: 0.002881897781214834
Position 519: 0.0020734585051774305
Position 194: 0.001995196764837849
Position 904: 0.0018317028629502052
Position 401: 0.0014229966235761366
Position 259: 0.0006300428519451634
Position 339: 0.0005651383408125023
Position 536: 0.0005376263660798185
Position 343: 0.000258635695284959
Position 448: 0.00017960511760367872
Position 524: 0.00017436832004407877
Position 527: 0.00016714223393051448
Position 328: 3.905175188781318e-06
Position 1026: 3.3323465282728662e-06
Position 87: 3.4811739657758647e-07
Position 337: 2.8302714929445496e-07
Position 286: 6.108521536137276e-08
Position 62: 4.1341059912126624e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 827: 0.9669890836722204
Position 5709: 0.27203189807655936
Position 9631: 0.14856116552397666
Position 5634: 0.12357284040769292
Position 10615: 0.08369881580750345
Position 8527: 0.0753090547021387
Position 10551: 0.068668170412852
Position 6293: 0.06569577159455678
Position 7147: 0.06426946338662934
Position 1588: 0.06180874054378948
Position 1095: 0.05402929605458834
Position 5685: 0.05108467985175025
Position 3630: 0.042653470764998945
Position 3655: 0.029069283209796407
Position 4061: 0.019676578808036537
Position 453: 0.01895871062650423
Position 5351: 0.018889627301135553
Position 1925: 0.01745998896432959
Position 4272: 0.016459349351241527
Position 1115: 0.015525284248906233
Position 829: 0.014394245630603108
Position 1437: 0.013965536276670208
Position 4244: 0.013891895632031328
Position 4407: 0.012985879191925372
Position 897: 0.009430917019618231
Position 3066: 0.009186421868618832
Position 2363: 0.008753234253311582
Position 3992: 0.00713954178860747
Position 4948: 0.0054831042116103
Position 4892: 0.005303145145034008
Position 5795: 0.00448999100782346
Position 613: 0.003950717289021825
Position 3099: 0.0037936730035084323
Position 785: 0.003757618574318051
Position 3146: 0.003747171279225903
Position 3485: 0.0036117083232470233
Position 1242: 0.0032638954099460777
Position 2960: 0.0029673930852897926
Position 3312: 0.0028810129049697815
Position 1568: 0.0025614305626068925
Position 3488: 0.0025004090803374844
Position 1760: 0.0021147885521234843
Position 654: 0.001947024175533343
Position 1403: 0.001935999552727204
Position 1091: 0.0016767955875282726
Position 2395: 0.0016331268417607641
Position 381: 0.0015789457078737457
Position 1268: 0.0013284125157615614
Position 1511: 0.0011891257434911578
Position 1542: 0.0010790189241212387
Position 487: 0.0010768378768389061
Position 564: 0.0004881132570470928
Position 508: 0.000397019419840764
Position 1927: 0.00035860443068803943
Position 1866: 0.00033922062828417793
Position 1835: 0.00026411404192702297
Position 548: 5.5478891527028295e-05
Position 351: 2.200031637671752e-05
Position 401: 1.9498904243599755e-05
Position 1784: 1.6050900051176212e-05
Position 787: 7.914704551142409e-06
Position 900: 3.97307875189686e-06
