Gene = THPO
index = 1399
Annotated 5SS: [  70 1898 2257 2630 4730]
Annotated 3SS: [1739 2128 2542 4561 4965]
SMsplice 5SS: [  70 1898 2297 2630 4730 5047]
SMsplice 3SS: [1739 2043 2509 4561 4965 5877]
top_k =  100
Partition function (log Z): 1.7499384923685821

Sorted 5' Splice Sites (High to Low Probability):
Position 5047: 0.9913804589804986
Position 70: 0.9855703609367961
Position 2630: 0.9371833958354748
Position 1898: 0.8186355979311362
Position 4730: 0.7907862128291635
Position 2297: 0.7324547901261846
Position 4685: 0.1651879765372214
Position 2257: 0.14378596834069654
Position 5628: 0.07843664531542113
Position 5749: 0.04175806238253728
Position 1190: 0.04084321074279787
Position 699: 0.029542064505924216
Position 4878: 0.027844987210665008
Position 1377: 0.025355880382994248
Position 234: 0.008832187427872376
Position 1644: 0.006029606657409174
Position 5999: 0.003944057661255769
Position 655: 0.0035667834783357066
Position 494: 0.0033951187637083157
Position 1121: 0.0026089375388439456
Position 712: 0.0012153473313821083
Position 1609: 0.0010066111252322128
Position 195: 1.3772551165479928e-06
Position 86: 9.456490849818084e-07
Position 241: 7.437140217316268e-07
Position 98: 6.251048888416832e-07
Position 104: 5.350419921771563e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 4561: 0.9060803889985983
Position 1739: 0.7244733310447597
Position 2509: 0.6823690134733027
Position 2043: 0.579524259866979
Position 4965: 0.3505456793420829
Position 5877: 0.30568851434907807
Position 4977: 0.2887848468882896
Position 2542: 0.2514915295840378
Position 4905: 0.18076771946260775
Position 4946: 0.16900031943001503
Position 5688: 0.14787791534344236
Position 5526: 0.11973834488605312
Position 2249: 0.11660266224309933
Position 5123: 0.11116018992371342
Position 5282: 0.10755471500980347
Position 2165: 0.07034620323541134
Position 1789: 0.06041378017127685
Position 5162: 0.057931639836164325
Position 2252: 0.05728133712363622
Position 5110: 0.05281136619080379
Position 2128: 0.04722328305768035
Position 5576: 0.04092794748803369
Position 4778: 0.03584522520298091
Position 5673: 0.030617467682085106
Position 5369: 0.028870600943991864
Position 1824: 0.027278775502181676
Position 1056: 0.02368386796354213
Position 5610: 0.023635548104450423
Position 5398: 0.022866782793059225
Position 6150: 0.01992110466124963
Position 6091: 0.018896182965213577
Position 4515: 0.018215443863298732
Position 554: 0.017162055284238874
Position 1301: 0.014267578860687623
Position 5315: 0.014240865103782772
Position 1096: 0.013765672217628588
Position 4711: 0.011030809600102009
Position 4672: 0.009665880964490257
Position 525: 0.008628304610443257
Position 4532: 0.007632219893273898
Position 6024: 0.007424191973958958
Position 1184: 0.007102774735691299
Position 1187: 0.005884565018552856
Position 1792: 0.005130381140783363
Position 976: 0.004895605875962683
Position 1466: 0.004692363036309015
Position 413: 0.004598114783332796
Position 2012: 0.003920802712625267
Position 4496: 0.003363084508498978
Position 2424: 0.00332060066554767
Position 5120: 0.0030688733319534484
Position 3552: 0.001482183385004406
Position 1744: 0.0014677968745553849
Position 4982: 0.0014053750378063923
Position 5478: 0.0013874117414581495
Position 1686: 0.0012137434250288704
Position 5436: 0.0008995620114180136
Position 533: 0.000832737545819083
Position 1011: 0.00043069112787289297
Position 584: 0.00041949885016173477
Position 1326: 0.0004163961413747187
Position 920: 0.00035942435921841956
Position 958: 0.0003453071104372146
Position 431: 0.00025798624263909716
Position 616: 0.0002273918924884836
Position 2404: 2.2521125865259267e-06
