Gene = ABTB1
index = 6
Annotated 5SS: [ 142 1514 1661 3175 3492 3642 4144 4347 4624 4904 7246]
Annotated 3SS: [1450 1604 3029 3331 3595 4026 4227 4524 4735 7044 7328]
SMsplice 5SS: [ 142 1514 1661 3175 3492 3661 4144 4347 4624 4904 7246]
SMsplice 3SS: [1404 1604 3029 3331 3595 4026 4227 4524 4755 7044 7328]
top_k =  100
Partition function (log Z): 22.322555367648103

Sorted 5' Splice Sites (High to Low Probability):
Position 4347: 0.9922383218748946
Position 3492: 0.9725430368084049
Position 3175: 0.96831329698611
Position 4904: 0.9625739353303852
Position 4624: 0.9613958979308687
Position 142: 0.9327728891577048
Position 1514: 0.9233371781553783
Position 7246: 0.8519840734717663
Position 1661: 0.7043115244945883
Position 4144: 0.5729196855641079
Position 6365: 0.43863674390845486
Position 3661: 0.43641265233458637
Position 3642: 0.35183602605022113
Position 4131: 0.24424644790714373
Position 5184: 0.22584733544804964
Position 2812: 0.14917477936786094
Position 444: 0.14750637145154274
Position 1709: 0.14220528928219958
Position 5295: 0.13836795191892254
Position 5567: 0.13400099377573946
Position 2816: 0.10306193546141959
Position 3709: 0.09922046894197127
Position 5333: 0.09517080370126348
Position 6642: 0.09128195567987732
Position 3947: 0.08368561263535244
Position 4121: 0.06744118875411598
Position 1687: 0.0674011938013175
Position 6515: 0.06478000820122423
Position 2832: 0.06018845590073313
Position 2239: 0.057218040055052
Position 1479: 0.054414457179462236
Position 1689: 0.054037494417086426
Position 7522: 0.05053248500379755
Position 369: 0.04873289379522972
Position 7234: 0.0468628862371717
Position 7159: 0.04633430281637043
Position 4176: 0.032068034375879115
Position 4155: 0.027512159187450078
Position 6511: 0.026825475336744817
Position 168: 0.024434726612995412
Position 3939: 0.02397374917953838
Position 7449: 0.022497125923568992
Position 7163: 0.021387789382968116
Position 2820: 0.01959778839575937
Position 3222: 0.017902693647904026
Position 1693: 0.01582635316550777
Position 4053: 0.012427205919777093
Position 4885: 0.0121394072507162
Position 1731: 0.010742912125008301
Position 484: 0.010198853231192715
Position 1485: 0.006615398698271989
Position 1451: 0.006503715085374687
Position 3208: 0.005781458943675839
Position 7531: 0.005685691398951021
Position 3780: 0.0042336865850600095
Position 4982: 0.004113606383384589
Position 5188: 0.0040823153638684904
Position 4362: 0.0035714704874182713
Position 3125: 0.0032210906534345368
Position 1496: 0.003087624303900003
Position 1533: 0.002877805370782191
Position 137: 0.002197977853583247
Position 3418: 0.0017542653859074326
Position 5069: 0.0014591912675065574
Position 3060: 0.0012086828657001166
Position 4351: 0.000861167605816568
Position 5468: 0.0007378482432457736
Position 1715: 0.0006983845534361238
Position 1542: 0.0006521554821667525
Position 2007: 0.0005765735152415268
Position 4630: 0.0004599265519631585
Position 177: 0.00035466855818039756
Position 1639: 0.00033010723210414293
Position 1707: 0.0002654101677967101
Position 3908: 0.00025230755157293317
Position 1518: 0.00021730060140666833
Position 128: 0.00020101443155440073
Position 69: 0.00017844378057295287
Position 3468: 0.00017441898056141543
Position 2042: 0.00015199020432144473
Position 900: 0.00012046672590189008
Position 1174: 9.294580259095253e-05
Position 3412: 7.408340873338296e-05
Position 33: 6.684752736083807e-05
Position 3393: 2.4482489264579728e-05
Position 55: 2.2910542419908606e-05
Position 103: 1.7898165570582124e-05
Position 3654: 1.318116461689272e-05
Position 1312: 9.665260758988015e-06
Position 1808: 4.301281083359383e-06
Position 1697: 1.937626120093836e-06
Position 156: 8.900933935682228e-07
Position 58: 2.188646910355452e-08
Position 252: 2.3719698241520835e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1604: 0.9958245684564634
Position 7328: 0.9808598916320754
Position 3029: 0.9782596191537246
Position 7044: 0.9759388378919671
Position 3595: 0.9600336903296417
Position 4026: 0.9581774221771783
Position 4524: 0.9365904631962704
Position 3331: 0.9062932410637424
Position 4227: 0.8300651403095867
Position 4755: 0.8264257589749171
Position 1404: 0.5652419321055554
Position 6302: 0.4368220851727287
Position 5068: 0.3826159203830672
Position 1450: 0.32477227559744737
Position 2699: 0.3047298637662812
Position 6438: 0.18363981169134203
Position 4284: 0.1540398990090785
Position 4735: 0.15325504622292924
Position 5278: 0.1461705149604395
Position 1427: 0.1023095901254776
Position 305: 0.0966907167704862
Position 5219: 0.07207022207373118
Position 258: 0.054505797336394705
Position 2160: 0.054250101852907455
Position 7830: 0.04731615660448789
Position 3372: 0.04663290704728021
Position 7606: 0.02855439389362948
Position 2752: 0.027293095359491093
Position 3339: 0.01935723217689933
Position 3032: 0.01816760394309968
Position 4470: 0.014069862225685303
Position 3768: 0.013940818181133357
Position 3875: 0.013617739095259965
Position 3737: 0.011956638063068271
Position 4047: 0.01100322018075683
Position 7850: 0.009213292772790652
Position 4571: 0.009185760374651556
Position 360: 0.005933775165145046
Position 1212: 0.005023769995562032
Position 313: 0.004512546075222893
Position 2177: 0.0029679382021444677
Position 373: 0.0026193457394081358
Position 4447: 0.00247387061489977
Position 283: 0.0023130202632278495
Position 3421: 0.002148763144603119
Position 6007: 0.001814658735725665
Position 1932: 0.0006561023387654007
Position 1091: 0.00041525947734092895
Position 3481: 0.00016593075802109642
Position 814: 0.00012046672590188989
Position 376: 0.00011120576160990027
Position 4829: 0.00011053735734040446
Position 1795: 7.246138079757145e-05
Position 3628: 3.628163908815816e-05
Position 4689: 3.066574812947893e-05
Position 1023: 2.4092831079010744e-05
Position 1048: 2.1488231412677464e-05
Position 3505: 1.4730017052647364e-05
Position 1565: 1.7726600857289372e-07
