Gene = TAF1A
index = 1374
Annotated 5SS: [  207  1491  5806 10175 12489 19399 20424 25875 26761 28570 31311]
Annotated 3SS: [ 1367  5635 10060 12289 19267 20264 25807 26636 28414 31160 31664]
SMsplice 5SS: [  207  1491  5806 10175 12489 19399 20424 23460 26761 28570 31311]
SMsplice 3SS: [ 1367  5635 10060 12289 19267 20264 23407 26636 28414 31160 31664]
top_k =  100
Partition function (log Z): 7.842147007251337

Sorted 5' Splice Sites (High to Low Probability):
Position 1491: 0.9989884536761816
Position 20424: 0.9894729743833076
Position 12489: 0.9882930173298825
Position 10175: 0.9801901936931641
Position 5806: 0.9579278018895402
Position 23460: 0.9575150142302368
Position 31311: 0.9481290165027972
Position 207: 0.9404104413187716
Position 19399: 0.9391632848298379
Position 28570: 0.90524321014457
Position 26761: 0.8271461378636324
Position 22697: 0.36477540034522715
Position 22037: 0.30301619504312566
Position 24647: 0.2676132491364201
Position 27015: 0.20182396847876793
Position 9968: 0.1473024492878814
Position 29201: 0.08979109902376142
Position 27150: 0.08577386027824263
Position 25875: 0.08532557183291414
Position 4410: 0.08079982359861516
Position 9870: 0.06321095725266167
Position 9940: 0.06287131277437018
Position 9785: 0.06264265381955633
Position 10699: 0.0616313559716906
Position 28531: 0.051341252697040166
Position 1245: 0.038129529766279605
Position 4908: 0.031364602910313386
Position 2839: 0.028075384279553344
Position 91: 0.022988633107324595
Position 10439: 0.022977106251874598
Position 20584: 0.020272124417243728
Position 261: 0.017598357199291478
Position 14551: 0.01725621789655585
Position 5569: 0.016100349707019804
Position 2007: 0.01496618914495305
Position 2620: 0.013690079503794285
Position 10793: 0.012943088809362248
Position 2889: 0.012124270723991819
Position 3073: 0.011825010882222585
Position 12503: 0.011706982670118668
Position 26669: 0.011127256669333693
Position 4666: 0.009588062076050976
Position 728: 0.009455952734174716
Position 134: 0.007603776280532292
Position 4912: 0.007093535995353636
Position 5745: 0.005703084076628028
Position 4620: 0.005461112480177044
Position 1006: 0.004913938499984481
Position 31323: 0.0012203861863728277
Position 888: 0.0012156327667598606
Position 941: 0.0010902863000997265
Position 12832: 0.0006402442434300286
Position 31256: 0.0006060693799935445
Position 1487: 0.0004674909915524058
Position 10786: 0.00038717387352313755
Position 6354: 0.0003461898262816446
Position 31803: 0.0003155509290543917
Position 1536: 0.00030729184545369816
Position 20304: 0.0002670788351913402
Position 1368: 4.1252003990614836e-05
Position 659: 1.368839988433185e-05
Position 695: 1.3171936405561264e-05
Position 554: 1.2943007452041449e-05
Position 578: 8.487805431016278e-06
Position 439: 4.419009511615502e-06
Position 446: 3.2291864933843865e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 12289: 0.9999126156697624
Position 5635: 0.9636308859661685
Position 28414: 0.9574986621921062
Position 31160: 0.9479650736442319
Position 19267: 0.9391632848298384
Position 20264: 0.9308842920952833
Position 1367: 0.9285467900999141
Position 10060: 0.9261544723671019
Position 23407: 0.9097874857999712
Position 31664: 0.8953527193384688
Position 26636: 0.8382733945329658
Position 9674: 0.3900630944605319
Position 22576: 0.3647754003452271
Position 26881: 0.2876782696046506
Position 24524: 0.2676250157774062
Position 21896: 0.26469905967835017
Position 25807: 0.08532557183291417
Position 4253: 0.05291055758657027
Position 31422: 0.05200885499905401
Position 20218: 0.05101137117939567
Position 10571: 0.04980327004927963
Position 29065: 0.04805809384294253
Position 2770: 0.047744522196488066
Position 23206: 0.047727528430265884
Position 21863: 0.03831713536477549
Position 1098: 0.03521630736493278
Position 10352: 0.03518952707829533
Position 31189: 0.03461941003811203
Position 4831: 0.028336927610272386
Position 29126: 0.02782144763403203
Position 1281: 0.025033019497011227
Position 20508: 0.020272124417243725
Position 4327: 0.019635189165476772
Position 1314: 0.017504391488050126
Position 14415: 0.0164371859472128
Position 5242: 0.016100349707019804
Position 4544: 0.015049174556228017
Position 1892: 0.01496618914495304
Position 1409: 0.014653991911163625
Position 28991: 0.013911557546786864
Position 2446: 0.013690079503794294
Position 10698: 0.012945927778875608
Position 31505: 0.011395066166696801
Position 4740: 0.010121211295394623
Position 4278: 0.00825407684656812
Position 20229: 0.007844389943820806
Position 1383: 0.006533049406811776
Position 767: 0.004660575502958748
Position 1317: 0.004170246322683064
Position 31537: 0.003087307666818035
Position 851: 0.002623926119570098
Position 2979: 0.0022247215070717577
Position 30461: 0.002206434316056113
Position 2906: 0.002055422182207901
Position 31918: 0.0016641022784731712
Position 1119: 0.0010872787066858458
Position 14411: 0.0008190319493430619
Position 883: 0.0007377657240022076
Position 31786: 0.0005383644537600048
Position 532: 0.0004920349703355087
Position 1235: 0.0004826324667135279
Position 1163: 0.0004636366343800741
Position 507: 0.0004242418564694008
Position 6098: 0.0003461898262816446
Position 12733: 0.00032701674946139736
Position 12705: 0.00031322749396863137
Position 28927: 0.00023157820343195935
Position 818: 0.0002070872933336652
Position 510: 0.00019836988691756426
Position 28865: 0.0001957050539918162
Position 488: 0.00011792772712293867
Position 12143: 8.738433023873103e-05
Position 725: 8.688875792673792e-05
Position 1244: 2.6814098588737042e-05
