Gene = FBXL18
index = 541
Annotated 5SS: [  142  8387 13311 22568]
Annotated 3SS: [ 8167 11766 22348 31866]
SMsplice 5SS: [  142  8387 11899 22568 23380]
SMsplice 3SS: [ 8167 11766 22348 23304 31866]
top_k =  100
Partition function (log Z): -9.736840622474892

Sorted 5' Splice Sites (High to Low Probability):
Position 22568: 0.9946914795393929
Position 11899: 0.992382474352815
Position 8387: 0.9910797481828553
Position 142: 0.9260591310610657
Position 23380: 0.610239676348151
Position 25691: 0.4530057218551588
Position 25483: 0.33631353507164263
Position 1037: 0.188861391984496
Position 26228: 0.18348425577233973
Position 23701: 0.13694076317719112
Position 18864: 0.1101118346245993
Position 8597: 0.09290434400209097
Position 13311: 0.06794910126506433
Position 12883: 0.06531955667940155
Position 11631: 0.06000229933346977
Position 23720: 0.04391930023528012
Position 70: 0.03907750916353574
Position 11615: 0.013933983958789446
Position 23442: 0.011730345679137388
Position 23752: 0.008139446561947688
Position 8568: 0.007879722940387517
Position 591: 0.005888709855126827
Position 11893: 0.004996146593193891
Position 9629: 0.00434208818145557
Position 105: 0.0013582616715345074
Position 11986: 0.0008942734354555472
Position 189: 0.000639709376632329
Position 701: 0.0004324204921922305
Position 716: 0.0004315440372236959
Position 673: 0.00020175243861808134
Position 595: 0.00019240126797604002
Position 737: 0.0001560980892097004
Position 199: 0.0001483412843748475
Position 706: 0.000121625051536231
Position 147: 7.387333706655456e-05
Position 219: 7.183837343578097e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 22348: 0.9990355963644787
Position 11766: 0.9984431121721052
Position 8167: 0.8734266063067334
Position 23304: 0.5892071683268298
Position 25334: 0.5727424364709973
Position 31866: 0.37930819994862397
Position 25578: 0.30997303091844597
Position 23585: 0.29201027117081824
Position 26108: 0.19739271462463387
Position 25454: 0.17393351919351088
Position 831: 0.14498746996650988
Position 23860: 0.11789800814847512
Position 18705: 0.1101118346245993
Position 8237: 0.08854724082554313
Position 11509: 0.07393628329225918
Position 13070: 0.06668921776342317
Position 12607: 0.06557551807989959
Position 8485: 0.06057899419316813
Position 26974: 0.059789063054240615
Position 23336: 0.04086284829526565
Position 8524: 0.04020507274931031
Position 8103: 0.029105901050579277
Position 25744: 0.026340504153196647
Position 24026: 0.019006759935203697
Position 986: 0.007424383589507014
Position 859: 0.00678197778627783
Position 884: 0.004520776141734739
Position 9532: 0.00434208818145557
Position 12969: 0.0012786409425844416
Position 16153: 0.00019508291713821657
Position 13740: 0.0001318956660823224
Position 12456: 6.329060254857425e-05
Position 12344: 5.7128361303393744e-05
Position 12488: 3.9791606964860526e-05
Position 11961: 3.227784940077617e-05
