Gene = MUC20
index = 898
Annotated 5SS: [ 202 5691 8858]
Annotated 3SS: [ 3797  8765 12267]
SMsplice 5SS: [ 202 5691 8858]
SMsplice 3SS: [ 5445  8765 12267]
top_k =  100
Partition function (log Z): -5.367790948392774

Sorted 5' Splice Sites (High to Low Probability):
Position 8858: 0.9722086570572052
Position 5691: 0.7470121188665091
Position 202: 0.46539118690480125
Position 532: 0.4254889179788972
Position 5681: 0.25292132510579207
Position 1513: 0.24059674640597645
Position 3563: 0.23725075710103027
Position 8275: 0.2037717192947903
Position 491: 0.18394175039092237
Position 74: 0.08367093424286988
Position 6501: 0.03597335950214097
Position 3683: 0.03497493964823209
Position 9142: 0.00965147081399874
Position 433: 0.005231629162846926
Position 439: 0.00260616459477179
Position 177: 0.0019708382976364055
Position 225: 0.001403972523676578
Position 142: 0.0011144546701444885
Position 377: 0.0005253309849276328
Position 241: 0.00011340637821284988
Position 265: 0.00010983214006013976

Sorted 3' Splice Sites (High to Low Probability):
Position 5445: 0.9999334439723008
Position 8765: 0.9936622570000436
Position 11502: 0.31255359290675777
Position 12267: 0.3054691016045198
Position 3364: 0.266936001118
Position 8173: 0.20649166782704861
Position 1358: 0.1516275013452346
Position 12306: 0.09228641537128313
Position 359: 0.08784809074290442
Position 9484: 0.06848423782850586
Position 1425: 0.0607244169351632
Position 404: 0.037922574569592506
Position 11522: 0.03683250395827443
Position 12412: 0.028218840124722214
Position 12602: 0.02762645237291187
Position 325: 0.025759076748976345
Position 10183: 0.02366629019035085
Position 11800: 0.02357838007783148
Position 6269: 0.022551020081049762
Position 10240: 0.021554201548792055
Position 6236: 0.013211461975255117
Position 1388: 0.013000424826717063
Position 375: 0.012199959074385251
Position 9344: 0.010500390309111153
Position 11741: 0.009870045173303586
Position 1408: 0.008833580436697856
Position 460: 0.006841270046085408
Position 11142: 0.005660731808597396
Position 1200: 0.005588389180156344
Position 3670: 0.005289695631262352
Position 9366: 0.0047519749250528025
Position 9114: 0.00370530959727358
Position 9085: 0.0029660482261846194
Position 9043: 0.0023613365929043054
Position 6784: 0.002046900894733204
Position 8967: 0.0017742752548276016
Position 6855: 0.0013394512592678036
Position 1499: 0.0008224336820073296
Position 339: 0.00028689618490070805
Position 6284: 0.0002108774458361087
Position 8479: 0.00016488628599874147
Position 443: 0.00015707950855816565
Position 241: 0.0001405450619286095
Position 244: 0.0001029882336533677
Position 289: 0.00010167826805627796
Position 361: 9.679196399908352e-05
Position 495: 7.507226409514539e-05
Position 1618: 6.65560276982476e-05
Position 294: 3.639560263334322e-05
