Gene = DAG1
index = 425
Annotated 5SS: [  353 42117]
Annotated 3SS: [41715 62093]
SMsplice 5SS: [  640 42117 55381 62307]
SMsplice 3SS: [42021 55140 62093 65971]
top_k =  100
Partition function (log Z): -39.96865461681598

Sorted 5' Splice Sites (High to Low Probability):
Position 640: 0.7043057040811128
Position 353: 0.4531134368824003
Position 1731: 0.2312368169585639
Position 312: 0.010779587829247565
Position 809: 0.008218911257662085
Position 112: 0.007506149782910042
Position 646: 0.006213766648677759
Position 1005: 0.005209035376545065
Position 1274: 0.0034803625668722096
Position 151: 0.0010467047340250513
Position 333: 0.0006714230273571921
Position 70: 0.000392133150786498
Position 114: 0.00016215991945018438
Position 303: 5.363863754408045e-05
Position 587: 5.086613770001693e-05
Position 656: 3.421064423333215e-05
Position 618: 9.816842902399776e-06
Position 683: 1.180794596281635e-06
Position 97: 7.687463589549192e-09
Position 131: 5.399758990933351e-09
Position 40: 4.615291842631869e-09
Position 173: 3.8685968226046776e-09
Position 15: 2.3652110529525962e-09
Position 36: 1.4088559763537832e-09
Position 49: 6.29425045583396e-10
Position 26: 1.8289422752044146e-10
Position 6: 1.5493111453767542e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8145: 0.3525683433060557
Position 752: 0.32446334095705265
Position 1617: 0.22306484169494833
Position 1924: 0.1772473282311492
Position 464: 0.07416908279189663
Position 504: 0.05266149772531275
Position 7015: 0.04311362477716657
Position 2261: 0.042241100835239846
Position 522: 0.02975160363302416
Position 4895: 0.015947978504309738
Position 791: 0.01557116215687599
Position 1180: 0.011503533009895903
Position 554: 0.011396713893638536
Position 1076: 0.009231309830176683
Position 1554: 0.008716438184002716
Position 1102: 0.008655548998588829
Position 409: 0.008644082786254935
Position 529: 0.006076005751884506
Position 1339: 0.005366075469222294
Position 488: 0.004450677447041782
Position 543: 0.002151633936234009
Position 1244: 0.0016375986659908533
Position 756: 0.001122123910340666
Position 524: 0.0009346877198959042
Position 492: 0.0007455490029979359
Position 630: 0.00023840536362742588
Position 447: 0.00020308089168182615
Position 427: 0.00014514379976731517
Position 468: 0.00013092700700290499
Position 560: 0.00011672817672609234
Position 423: 7.716327371675969e-05
Position 420: 7.148616359305996e-05
Position 433: 4.295433210389111e-05
Position 929: 2.485480340848735e-05
Position 248: 1.999209307784314e-06
Position 191: 8.28700046038759e-07
Position 165: 4.766448281552652e-07
