Gene = URM1
index = 1537
Annotated 5SS: [   97  6788 16579 17991]
Annotated 3SS: [ 6716 16496 17941 18346]
SMsplice 5SS: [   97  6788 16579 17991]
SMsplice 3SS: [ 6675 16496 17941 18346]
top_k =  100
Partition function (log Z): -1.7403548813966436

Sorted 5' Splice Sites (High to Low Probability):
Position 16579: 0.9999928779674172
Position 97: 0.9992065379190256
Position 6788: 0.9920450398671746
Position 1253: 0.4969532581233843
Position 17991: 0.4016294829349288
Position 13497: 0.2394537951177757
Position 826: 0.19855387791798335
Position 13327: 0.1919113564424514
Position 18145: 0.16439371621670423
Position 2316: 0.10922671295358022
Position 3022: 0.04798782673492079
Position 18211: 0.03692855729904831
Position 943: 0.03570837374619474
Position 659: 0.02857305129359493
Position 974: 0.013430805309126968
Position 18088: 0.009500895381044577
Position 18492: 0.009161537900374724
Position 19135: 0.0021891125633924334
Position 1687: 0.0005829237914678644
Position 76: 0.00025235856064566314
Position 86: 0.00021752868406495516
Position 213: 0.00017833595137096959
Position 265: 5.389698162865152e-05
Position 517: 4.260390829413083e-05
Position 357: 3.6190088458007396e-05
Position 16610: 7.122032582569575e-06
Position 91: 1.2949466294179527e-06
Position 366: 5.849861197212694e-07
Position 25: 4.948827874130275e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 16496: 0.9999999999999996
Position 18346: 0.8487815836005265
Position 17941: 0.6381944446411847
Position 6716: 0.5800191121482474
Position 13182: 0.4313651515602273
Position 6675: 0.4120259277189273
Position 1123: 0.2773732070651656
Position 576: 0.17575573074011455
Position 1005: 0.12531859976508875
Position 2117: 0.06487873925497523
Position 1168: 0.05912570895849268
Position 646: 0.05440358038872109
Position 825: 0.0490025112730676
Position 2876: 0.04798782673492078
Position 19282: 0.025165475169117633
Position 2188: 0.023522416051939873
Position 16830: 0.021680303127471552
Position 2137: 0.020217734159376218
Position 1222: 0.02014044701134891
Position 18743: 0.018481873735595244
Position 17655: 0.017154221731628082
Position 16706: 0.014295437741899598
Position 19023: 0.010120393167036222
Position 16771: 0.008322665712033226
Position 18539: 0.007668001717365887
Position 18042: 0.007399157782024185
Position 973: 0.004587161040880686
Position 17787: 0.003997772095320375
Position 846: 0.0022845160312968092
Position 612: 0.0018957575684138243
Position 17394: 0.001694853281380455
Position 595: 0.0010990675827969299
Position 17616: 0.0008471187929091638
Position 516: 0.0006220975082768554
Position 2164: 0.0006078234872888968
Position 1416: 0.0005829237914678649
Position 539: 0.0005249842354333818
Position 617: 0.0003567838438806233
Position 1065: 0.0003062277976153598
Position 695: 0.0001430096381837809
Position 740: 0.00013986294399844634
Position 1245: 0.00010882344729665073
Position 706: 2.11164592359063e-05
