Gene = CRCP
index = 408
Annotated 5SS: [  366 13136 16238 19770 30896]
Annotated 3SS: [13098 16138 19674 30837 37602]
SMsplice 5SS: [  366 16238 19770 30896 34015]
SMsplice 3SS: [16138 19674 30837 33871 37602]
top_k =  100
Partition function (log Z): -27.77079261104547

Sorted 5' Splice Sites (High to Low Probability):
Position 366: 0.7521621021072467
Position 463: 0.08634706796715312
Position 582: 0.04134972612065671
Position 1088: 0.03427187127747205
Position 746: 0.027732993833909585
Position 3259: 0.01942052459788673
Position 6183: 0.01921513339669522
Position 4669: 0.018240530345058598
Position 858: 0.01060515579235731
Position 310: 0.008317332468934782
Position 6: 0.007954314977884925
Position 471: 0.007177554216434591
Position 64: 0.006441330089860779
Position 206: 0.006027440162447734
Position 961: 0.00567944948838868
Position 1084: 0.005618807737933262
Position 776: 0.004979340626519588
Position 315: 0.004899160382500958
Position 934: 0.004159962169498812
Position 411: 0.0027145048559991617
Position 1070: 0.0017427800985951756
Position 942: 0.0012467422989119905
Position 199: 0.0011187239692538355
Position 691: 0.0009306968005393093
Position 102: 7.938960587828328e-06
Position 136: 1.8566982339872647e-06
Position 45: 1.630990642332493e-06
Position 604: 1.465806150693042e-06
Position 668: 1.401065344590046e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 6489: 0.3662034080251775
Position 1249: 0.32872559001702195
Position 6514: 0.0388420182114052
Position 6116: 0.03767120010304411
Position 4390: 0.03654782246096402
Position 6875: 0.031046183026524513
Position 4438: 0.029524349948550035
Position 5303: 0.02813853748475995
Position 7215: 0.025486782560913756
Position 3167: 0.0245679515832993
Position 5785: 0.016039591296007967
Position 2934: 0.016005641293287125
Position 749: 0.015983358400855092
Position 4232: 0.010929690425457021
Position 5992: 0.009835818909828023
Position 5961: 0.009719063274720155
Position 3144: 0.007795019842222934
Position 652: 0.006448247714792222
Position 2022: 0.0062928917965226275
Position 3258: 0.005600129719630782
Position 5036: 0.005583119312063488
Position 1276: 0.003986939544156977
Position 2601: 0.0029011699536478502
Position 1229: 0.002068251100723401
Position 979: 0.0020301939330493977
Position 954: 0.0019203484815438967
Position 2598: 0.0017093277943454619
Position 1985: 0.0015660472695181074
Position 1223: 0.001480856690084117
Position 180: 0.0010398265477323573
Position 668: 0.0007154825211589869
Position 229: 0.0005288675544933353
Position 793: 0.0003833457814260145
Position 333: 0.0003738150304428528
Position 710: 0.00032550068026105804
Position 746: 0.00021005678356798146
Position 117: 0.0001410942299022389
