Gene = INSL6
index = 704
Annotated 5SS: [355]
Annotated 3SS: [21402]
SMsplice 5SS: [170 355]
SMsplice 3SS: [  266 21402]
top_k =  100
Partition function (log Z): -14.836301727300455

Sorted 5' Splice Sites (High to Low Probability):
Position 355: 0.9400479119279479
Position 170: 0.9121756469638949
Position 846: 0.11901936021539003
Position 2904: 0.05593598011684403
Position 428: 0.04126449626996909
Position 2641: 0.009089998259570823
Position 177: 0.003142267414957836
Position 564: 0.0015253169108561814
Position 161: 0.0011119768102951777
Position 114: 0.0004707353914186806
Position 582: 8.72379830046966e-05
Position 14: 6.806542809764054e-05
Position 119: 3.1940848639546164e-05
Position 279: 2.058761771164666e-06
Position 57: 1.1508901414911014e-06
Position 95: 3.7708111355101685e-07
Position 148: 1.2206373053723954e-07
Position 86: 5.004908815199152e-08
Position 254: 4.554128743653502e-08
Position 302: 2.821496480384885e-09
Position 221: 2.1481142143806607e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 266: 0.9012223907803784
Position 3034: 0.16326976670548607
Position 725: 0.12548588025640586
Position 7123: 0.11466661000219767
Position 4578: 0.10435784893374003
Position 2494: 0.09781691022644018
Position 4429: 0.07358185678622427
Position 6216: 0.052104477967760195
Position 1928: 0.049067432073528455
Position 7964: 0.04242444991719048
Position 6587: 0.040402318386146205
Position 2614: 0.03664620748724844
Position 2797: 0.03605164538011536
Position 2617: 0.03374444546564469
Position 5350: 0.028340259555631325
Position 2740: 0.025762089687043785
Position 644: 0.024673220876796072
Position 5283: 0.023609864209544074
Position 5816: 0.020542753133111373
Position 5616: 0.01529462359495021
Position 5236: 0.0127767684929522
Position 768: 0.010663428733309803
Position 4224: 0.009066390215850123
Position 931: 0.008849809546329305
Position 1322: 0.008145202010347291
Position 3535: 0.006847148794928439
Position 1699: 0.004720682010535093
Position 1813: 0.0041958328594137555
Position 2538: 0.003690204803235415
Position 2043: 0.003054446606635087
Position 427: 0.0015817174175544269
Position 424: 0.0005011715265248953
Position 236: 0.0003682251477124961
Position 493: 0.00014552192366809746
Position 278: 0.00011101804087145361
Position 674: 6.938493048101254e-05
Position 441: 4.582919689092064e-05
Position 468: 2.0534514721855037e-05
Position 461: 1.2577186741776165e-05
Position 275: 1.1491308340933534e-05
Position 546: 9.77985603233503e-06
Position 292: 9.453728003669642e-06
Position 606: 5.1688351491974255e-06
Position 732: 4.972246140864234e-06
Position 302: 1.072957359291389e-06
Position 233: 9.749763882507413e-07
Position 524: 8.322166702942505e-07
Position 340: 1.70977448015295e-08
Position 342: 1.6051007469694667e-08
Position 285: 8.26413032761471e-09
Position 221: 4.892224423044072e-09
Position 310: 3.453925960748844e-09
Position 189: 1.669793005914746e-09
Position 217: 2.7309558349720783e-10
Position 148: 1.9598397936821928e-10
Position 169: 1.6505020199643947e-10
Position 183: 1.6041304331487397e-10
Position 145: 1.2733365204291917e-10
Position 154: 3.855724119272841e-11
