Gene = TAF13
index = 1373
Annotated 5SS: [  82 1016 9868]
Annotated 3SS: [  936  9769 11308]
SMsplice 5SS: [  82 1016 2912 9868]
SMsplice 3SS: [  936  2836  9769 11308]
top_k =  100
Partition function (log Z): -3.554706954233132

Sorted 5' Splice Sites (High to Low Probability):
Position 1016: 0.9932050836906945
Position 82: 0.9522930972837603
Position 9868: 0.8994700498749422
Position 2912: 0.528003716922625
Position 11547: 0.06573707670243681
Position 11402: 0.04053327394120319
Position 257: 0.02369423560668731
Position 34: 0.02008696075435067
Position 9931: 0.017909853689034135
Position 986: 0.006667893343901737
Position 2953: 0.006435723049423131
Position 7126: 0.00541731519646671
Position 606: 0.003663470843813226
Position 11392: 0.002839134590820122
Position 1727: 0.0012627909285503063
Position 1923: 0.001172706910281731
Position 234: 0.000636928216610887
Position 261: 0.0005745767236689039
Position 2153: 0.0005438321102581098
Position 2725: 0.0005412462253556453
Position 161: 0.0004828872227918044
Position 408: 0.00035759851458341346
Position 2762: 0.00034674539334730755
Position 801: 0.0002998400658635473
Position 1498: 0.00023838277297903295
Position 2870: 6.85345258294581e-05
Position 433: 7.729667825552283e-06
Position 394: 6.332949401461336e-06
Position 476: 5.830325914704247e-06
Position 290: 5.819540098415203e-06
Position 977: 2.6587757624377147e-06
Position 1020: 3.1285863321671785e-08
Position 968: 1.5457780178809758e-08
Position 86: 1.38122483506839e-08
Position 149: 1.0477934171639853e-08
Position 135: 1.0139788055665952e-08
Position 92: 9.942791922268987e-09
Position 50: 5.375080584403677e-09
Position 193: 4.968363736797552e-09
Position 38: 1.8038575971514585e-09
Position 98: 4.4478478465910223e-10
Position 44: 8.236494032331176e-11
Position 109: 1.460495569165103e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 936: 0.9990811247999741
Position 9769: 0.9203978139998734
Position 11308: 0.8587830088189333
Position 2836: 0.5100356254709425
Position 11848: 0.08290075872149937
Position 11630: 0.07874117218740968
Position 10083: 0.0406073101389908
Position 10470: 0.01232998552846824
Position 2792: 0.010875975423003986
Position 10108: 0.010582861281254966
Position 2839: 0.007817660909089488
Position 2631: 0.0075333069647496986
Position 6968: 0.007058068538775788
Position 9930: 0.0055470367757244465
Position 10520: 0.003908897817517335
Position 9992: 0.003832195477875727
Position 5102: 0.002341127152493816
Position 1819: 0.0018203719444885593
Position 4060: 0.0016572010325537057
Position 175: 0.001142602552995896
Position 1111: 0.0009300253972430754
Position 895: 0.0008355036318345265
Position 516: 0.0007527291884442879
Position 1454: 0.0006532103666291437
Position 1540: 0.0006235249581792477
Position 1975: 0.00027458645477193105
Position 3617: 0.00027345210726741835
Position 1225: 0.00023834673810607115
Position 2053: 0.00015382003806206968
Position 304: 0.00014342348909218542
Position 3614: 0.00014072102023313443
Position 1566: 0.00011129045433048442
Position 1479: 9.421142247843355e-05
Position 3003: 7.689754058566256e-05
Position 2093: 5.349757750872991e-05
Position 1596: 3.178622290912403e-05
Position 1423: 2.4831768955948632e-05
Position 1162: 2.3057654283853933e-05
Position 547: 2.1986237981249168e-05
Position 497: 1.811777211038886e-05
Position 184: 9.786678434743093e-06
Position 354: 8.14417611567605e-06
Position 230: 4.096659782703707e-06
Position 476: 3.526410236692431e-06
Position 322: 3.17541906622944e-06
Position 138: 2.043101149448793e-06
Position 135: 2.0191170231622287e-06
Position 215: 1.957996642466167e-06
Position 374: 1.7814354860321525e-06
Position 408: 1.4493883896784405e-06
Position 1544: 1.3395264023100269e-06
Position 1635: 1.029881804051611e-06
Position 942: 9.50728271173197e-07
Position 800: 3.8588474294625535e-07
Position 946: 3.8185643565402626e-07
Position 1012: 1.7966927240455172e-07
Position 638: 3.553420519381544e-08
Position 708: 2.1102316437943993e-08
Position 191: 6.759288548175359e-12
