Gene = PRELID1
index = 1070
Annotated 5SS: [ 304 1077 2211 2403]
Annotated 3SS: [ 850 2096 2323 2647]
SMsplice 5SS: [ 304 1077 2211 2403]
SMsplice 3SS: [ 850 2096 2323 2680]
top_k =  100
Partition function (log Z): -6.2326487778482225

Sorted 5' Splice Sites (High to Low Probability):
Position 2211: 0.8411846356487338
Position 1077: 0.8174618735941117
Position 304: 0.772755873470442
Position 2403: 0.7314818596948377
Position 80: 0.11538474673528862
Position 2415: 0.09727221147793465
Position 657: 0.06499099752707209
Position 412: 0.0622100911784002
Position 992: 0.038047901039933864
Position 115: 0.023193387416687007
Position 452: 0.019814215425614925
Position 364: 0.018095631196599286
Position 286: 0.013323433838852792
Position 465: 0.00850167837402105
Position 2473: 0.005786146680745528
Position 501: 0.0030241746299960555
Position 88: 0.002784647713817506
Position 311: 0.0027013611475123767
Position 888: 0.002620595026600867
Position 3067: 0.002366887405541395
Position 215: 0.0013814966781387408
Position 117: 0.00041238805518149693
Position 186: 0.00030235392217479757
Position 220: 0.0002838149867861991
Position 85: 0.00020137704791660092
Position 375: 5.924892876529605e-06
Position 20: 8.788492305976421e-07
Position 3: 2.9574438745276956e-07
Position 150: 1.4304173779599457e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2323: 0.8748595409924893
Position 2096: 0.7320428514399201
Position 2680: 0.518551181191561
Position 850: 0.516165980083836
Position 1025: 0.2557973797286906
Position 2647: 0.23178760614923552
Position 2610: 0.15296818862503483
Position 160: 0.07424351506009934
Position 2140: 0.04613236203887743
Position 1889: 0.04272176850138368
Position 870: 0.03886180658495998
Position 2597: 0.020239561653448764
Position 518: 0.015357241249649104
Position 303: 0.0145293405557141
Position 932: 0.013684586456489966
Position 1955: 0.013097325111464215
Position 940: 0.012679507770220016
Position 2182: 0.010186518560379148
Position 722: 0.009956934140662125
Position 1004: 0.009393491458971122
Position 2623: 0.007072001178421227
Position 2998: 0.006203965453135667
Position 2200: 0.005968734154955204
Position 2349: 0.0051385723560502085
Position 283: 0.004582888803987941
Position 3176: 0.004106716567069975
Position 1252: 0.0022990401472414348
Position 235: 0.002087656886783497
Position 3131: 0.0020509811046189267
Position 411: 0.001138102933114819
Position 492: 0.0007092288942441914
Position 375: 0.0003054527892748723
Position 499: 0.00028078551393328626
Position 641: 0.00015944131492429828
Position 220: 0.00012585938852443179
Position 3044: 0.00010376405592938638
Position 237: 1.014808311830413e-06
