Gene = SUSD3
index = 1359
Annotated 5SS: [  124 17266 19287 20896]
Annotated 3SS: [17076 19138 20763 25829]
SMsplice 5SS: [  124  3755 17266 19287 20896]
SMsplice 3SS: [ 3654 17076 19138 20763 25829]
top_k =  100
Partition function (log Z): -16.95239382718522

Sorted 5' Splice Sites (High to Low Probability):
Position 124: 0.996561945447167
Position 7059: 0.8659189370721955
Position 17266: 0.8400607050329261
Position 3755: 0.4775425641665482
Position 3687: 0.29657279988845214
Position 5903: 0.1794850990467019
Position 4962: 0.011009491595812097
Position 1370: 0.004278946894720247
Position 3531: 0.0026552459303859294
Position 2456: 0.002268972985877944
Position 3518: 0.0020683185500255056
Position 3759: 0.000495231730372811
Position 3869: 0.00037299307423170185
Position 2452: 0.0003066360574707582
Position 2393: 0.00025087712489493987
Position 1893: 9.026176348456383e-05
Position 2703: 7.862148460524755e-05
Position 3136: 7.137012576670393e-05
Position 1587: 7.135393779249686e-05
Position 3338: 6.635731811785633e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 6933: 0.8779430305335625
Position 17076: 0.8400607050329291
Position 3654: 0.7952736617700069
Position 18675: 0.5231151162626491
Position 17412: 0.3169455887702787
Position 5779: 0.1869046548327802
Position 4866: 0.024632787767260342
Position 10327: 0.02355121521882128
Position 8390: 0.02283793711788704
Position 5366: 0.01991343381167855
Position 6101: 0.010146490299528658
Position 6487: 0.007838341684843996
Position 3374: 0.005153480981321761
Position 2392: 0.00431807710101031
Position 2218: 0.004044392298573269
Position 284: 0.002481005359846625
Position 7131: 0.0022847907246482542
Position 4408: 0.002145398635802664
Position 2592: 0.0010827529775617076
Position 250: 0.0010651932165405174
Position 5293: 0.0009401725768658735
Position 5048: 0.000918684065973918
Position 595: 0.000876124708429648
Position 2742: 0.0007296816707772183
Position 1708: 0.0006932966016187623
Position 281: 0.0006457868542653124
Position 1267: 0.0005403891474767396
Position 1079: 0.0004931213638923835
Position 3866: 0.000471295784258891
Position 2568: 0.0004116409391153013
Position 784: 0.0004047286447068034
Position 233: 0.0003323488621443606
Position 734: 0.0003169110312589208
Position 1631: 0.00018401307320243848
Position 577: 9.906864631187172e-05
Position 214: 8.915727109662216e-05
Position 3197: 6.635731811785633e-05
Position 1319: 6.014352858415196e-05
Position 1534: 5.766330053506217e-05
Position 1263: 4.961412340280338e-05
Position 2992: 4.461899348977058e-05
Position 3017: 2.6751132276933437e-05
Position 1277: 2.34145549713333e-05
Position 1369: 1.3690637257434694e-05
