Gene = PSMB4
index = 1087
Annotated 5SS: [ 194  654 1055 1312 1822 2097]
Annotated 3SS: [ 446  907 1229 1704 2007 2282]
SMsplice 5SS: [ 194  654 1312 1822 2097]
SMsplice 3SS: [ 446 1229 1704 2007 2282]
top_k =  100
Partition function (log Z): 1.5784539280196563

Sorted 5' Splice Sites (High to Low Probability):
Position 1822: 0.9665095187435822
Position 2097: 0.8957475850586604
Position 1312: 0.8803568890687561
Position 194: 0.7985984660297416
Position 654: 0.6645719256125114
Position 276: 0.1883369143246858
Position 1055: 0.16400745504183428
Position 1587: 0.14305468343260258
Position 1319: 0.06918343564534504
Position 689: 0.016586331715104728
Position 774: 0.011326716364871783
Position 2135: 0.0015529112509051523
Position 77: 0.0007276788291404682
Position 175: 0.0006572479637549557
Position 830: 0.0005884993125562552
Position 2101: 0.0005820425647114982
Position 1831: 0.0003031714883040617
Position 835: 0.00020341022521485605
Position 97: 0.00019168522597375222
Position 244: 0.0001685543869259046
Position 596: 0.00012028177118867688
Position 198: 5.380674287116713e-05
Position 234: 1.6827813028892674e-05
Position 71: 1.4979299930549852e-05
Position 219: 8.732260373992422e-06
Position 257: 1.4301128425108426e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1704: 0.9274665505748174
Position 2282: 0.8905016058249754
Position 2007: 0.85583240620311
Position 446: 0.5901062978878896
Position 1229: 0.37881181805232417
Position 1137: 0.28914757131850305
Position 1179: 0.2270598449213892
Position 907: 0.14563254937910938
Position 1964: 0.12944513969405308
Position 1447: 0.084241024967794
Position 514: 0.06226021087964432
Position 1639: 0.03737728147074625
Position 1480: 0.034573435594049115
Position 1157: 0.034285606222491403
Position 976: 0.032274230310879726
Position 423: 0.023525076438384692
Position 1461: 0.022694347092309775
Position 486: 0.005503477262405841
Position 2354: 0.005444429242336982
Position 2302: 0.005145723945166442
Position 1720: 0.0032290156790966557
Position 1898: 0.00231402579469441
Position 988: 0.002199329218914801
Position 1431: 0.0021867262753156257
Position 2035: 0.0016494953760120036
Position 1100: 0.0014969324056870671
Position 2382: 0.0014820136919759337
Position 812: 0.001430765774348389
Position 2201: 0.0011075962496240929
Position 1972: 0.0009678941316841799
Position 624: 0.000905432581161838
Position 472: 0.0007812343546053815
Position 2215: 0.0006261582758021961
Position 1893: 0.00046736955707389155
Position 2180: 0.0004089848305397695
Position 2220: 0.00026221677455726133
Position 2230: 0.00021242269718976418
Position 940: 0.0001746852334092387
Position 1939: 0.0001139336366068684
Position 748: 7.509503128479379e-05
Position 310: 2.589919989715657e-05
Position 574: 1.254550817727126e-05
Position 584: 1.1010733624566706e-05
Position 2065: 1.1495923433386459e-07
Position 344: 9.242339776694858e-08
Position 365: 8.05288841796606e-08
Position 492: 5.339750964396272e-08
