Gene = NDUFB6
index = 931
Annotated 5SS: [  282  2203 14253]
Annotated 3SS: [ 2109 14207 19217]
SMsplice 5SS: [ 282 2203 6244]
SMsplice 3SS: [ 2109  6149 19217]
top_k =  100
Partition function (log Z): -11.029032122450678

Sorted 5' Splice Sites (High to Low Probability):
Position 2203: 0.9011750306269215
Position 6244: 0.6933883234562261
Position 282: 0.6534979138014999
Position 201: 0.3026031440002564
Position 10416: 0.23534117814557814
Position 2207: 0.09661939812097663
Position 776: 0.015479755508664001
Position 6512: 0.011099617992771994
Position 65: 0.010786063642251879
Position 767: 0.009239445742632855
Position 1691: 0.00825763506469977
Position 3060: 0.0038152482157634534
Position 1405: 0.0029052831860459675
Position 14: 0.0016464020457558355
Position 493: 0.001536450508078344
Position 110: 0.0012859003825037574
Position 1743: 0.0008416667803504744
Position 1601: 0.00037661813214481495
Position 457: 0.0002042556361803103
Position 2334: 0.00011035463673818387
Position 1747: 9.956605491498955e-05
Position 1665: 6.524751070265861e-05
Position 2543: 5.538193026199878e-05
Position 429: 4.8929241405082493e-05
Position 1090: 3.415210535875051e-05
Position 88: 3.861401012556088e-06
Position 50: 3.5791872173227374e-06
Position 43: 3.4731579788238834e-06
Position 54: 5.2918954146015554e-08
Position 72: 2.594883822825868e-08
Position 84: 6.005381887043107e-09
Position 57: 4.999673992290141e-09
Position 74: 1.756599754967633e-09
Position 3: 5.201576614336946e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2109: 0.9997930156128823
Position 19217: 0.8778683825196314
Position 6149: 0.697491374000181
Position 10255: 0.24068642293725506
Position 12974: 0.05908648471129365
Position 10578: 0.015513418822688125
Position 10500: 0.01257350302304559
Position 7877: 0.0073760538613097835
Position 6333: 0.005744018882067871
Position 6343: 0.004222255010981914
Position 5074: 0.0036650023359638124
Position 7192: 0.0031949746444713176
Position 4869: 0.0028582930561732497
Position 6315: 0.0027064975917371397
Position 2937: 0.002635253807258168
Position 1486: 0.002622189418872572
Position 2636: 0.0024012313288400036
Position 1517: 0.0014773746609823956
Position 363: 0.0010676340379562478
Position 8692: 0.0010194068208415365
Position 1648: 0.0009405330833272946
Position 1579: 0.0007556548915140982
Position 2678: 0.0007172224258621961
Position 655: 0.0006983346602325528
Position 6890: 0.0005096109391938104
Position 1587: 0.00037992045639273367
Position 6542: 0.00034135883042762623
Position 1625: 0.00030579403361440745
Position 4731: 0.00029838538111596954
Position 567: 0.00023266551037962212
Position 3374: 0.00014723100561182174
Position 1272: 0.00013853341620386018
Position 2740: 0.00011664855589491518
Position 2306: 0.00010211769648073334
Position 94: 9.626634539068083e-05
Position 3206: 8.716227226219794e-05
Position 1089: 8.150633988399717e-05
Position 1533: 7.647019918846515e-05
Position 2333: 6.924954009075694e-05
Position 2542: 6.403504481332703e-05
Position 2279: 6.165476412914763e-05
Position 215: 5.2824530396370746e-05
Position 334: 4.536461875799056e-05
Position 140: 4.121465652584277e-05
Position 525: 3.50713488817232e-05
Position 698: 3.4671212075630766e-05
Position 899: 3.415210535875057e-05
Position 2422: 2.6358390792635896e-05
Position 2724: 1.2794328700871194e-05
Position 2393: 8.130596122048373e-06
Position 1916: 7.708347438298375e-06
Position 2221: 2.5352848625081296e-06
