Gene = NUB1
index = 968
Annotated 5SS: [  148  3768  7542  9784 11184 14252 14524 18549 25427 26270 27189 32503
 34245 35113]
Annotated 3SS: [ 3648  7373  9724 11112 14068 14428 18441 25239 26161 27035 32397 34148
 34934 35347]
SMsplice 5SS: [  148  3768  7542  9784 10495 11184 14524 18549 20483 25427 26270 27189
 32503 34245 35113]
SMsplice 3SS: [ 3648  7373  9724 10393 11112 14428 18441 20417 25239 26161 27035 32397
 34148 34934 35347]
top_k =  100
Partition function (log Z): 8.257913538919752

Sorted 5' Splice Sites (High to Low Probability):
Position 14524: 0.9999999999999974
Position 26270: 0.9983938422890364
Position 27189: 0.9981625039318641
Position 7542: 0.9736576432519146
Position 148: 0.9106123449513776
Position 3768: 0.905549800836906
Position 9784: 0.8729845489478953
Position 35113: 0.8673992062484723
Position 32503: 0.804602569686695
Position 34245: 0.7950439843211207
Position 11184: 0.7741133416800527
Position 20483: 0.6577354854920272
Position 18549: 0.6132537702210413
Position 25518: 0.5071982386739868
Position 25427: 0.4928017613260108
Position 25810: 0.45395201006775937
Position 10495: 0.44405140261901704
Position 33285: 0.4111476081837837
Position 14252: 0.40205480592746484
Position 4694: 0.3806630906685208
Position 11198: 0.21535335267886707
Position 4064: 0.19489862359983534
Position 26727: 0.18525596142781642
Position 20741: 0.18232018573237307
Position 26518: 0.14063812089024452
Position 20790: 0.08353076700391152
Position 12309: 0.08140785819137092
Position 25715: 0.07169630539292794
Position 2755: 0.06212533864310963
Position 10643: 0.04608768695321411
Position 19822: 0.04576282907821248
Position 4270: 0.04563158493926093
Position 267: 0.04152492414176773
Position 20490: 0.03814500443597925
Position 7905: 0.033036448267570205
Position 35753: 0.031811820176110804
Position 9556: 0.025058182218706204
Position 20874: 0.022092383727932777
Position 384: 0.020652179944654157
Position 3884: 0.01857788104280053
Position 216: 0.01602233885262703
Position 9955: 0.014256068436828372
Position 10501: 0.013225713208615087
Position 9872: 0.01291290848257502
Position 10668: 0.012303295326441905
Position 9251: 0.011547681388564589
Position 3750: 0.011228291952893609
Position 3187: 0.011149882613523105
Position 8279: 0.010559541677504124
Position 10043: 0.010445260818607364
Position 9881: 0.009815953558784968
Position 3818: 0.009579197114141071
Position 3583: 0.008431805808780269
Position 391: 0.007589659319853081
Position 3587: 0.007340130004358982
Position 7724: 0.007106602292326392
Position 9812: 0.006678814579914366
Position 1985: 0.0048820132446552415
Position 3892: 0.004679867150339684
Position 10018: 0.004158844142395064
Position 1326: 0.0033155815977302682
Position 18759: 0.003172532492118393
Position 10074: 0.0031691864576697537
Position 319: 0.0029553256902569817
Position 362: 0.0021378183705359666
Position 10277: 0.001964909137528652
Position 26279: 0.0016061577109609173
Position 1781: 0.0014245073864182665
Position 1367: 0.0012992533430905137
Position 1253: 0.0011939802458668023
Position 1956: 0.0011022905911990861
Position 1416: 0.0009793457800893485
Position 19079: 0.0006385346792079497
Position 27452: 0.0006103218652960525
Position 12074: 0.00039154780614542283
Position 27221: 4.578838082023878e-05
Position 122: 1.5328355652574553e-07
Position 167: 1.3225318774506382e-07
Position 169: 1.5732934534498925e-09
Position 134: 1.1677761276108658e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 25239: 0.9999999999999981
Position 26161: 0.999999999999998
Position 11112: 0.9894666943589199
Position 7373: 0.9736576432519142
Position 3648: 0.9517177254713539
