Gene = NUDT1
index = 971
Annotated 5SS: [  35 2505 7781]
Annotated 3SS: [2340 7634 8606]
SMsplice 5SS: [  35 2505 2740 7781 8006]
SMsplice 3SS: [2340 2650 7634 7911 8606]
top_k =  100
Partition function (log Z): 1.36523099950821

Sorted 5' Splice Sites (High to Low Probability):
Position 7781: 0.9970251024622001
Position 2505: 0.9901372654375893
Position 35: 0.9265099476658051
Position 2740: 0.5694653915671996
Position 8006: 0.49479519016661033
Position 2726: 0.27212111425793667
Position 1243: 0.17789951696533818
Position 8077: 0.10071107493506615
Position 3056: 0.08220355118336287
Position 3302: 0.08048534624377408
Position 754: 0.07280749281688746
Position 3827: 0.0670271645157211
Position 3769: 0.05909769988657522
Position 1720: 0.05408831377899915
Position 1320: 0.05004936293995404
Position 3128: 0.04661949295858717
Position 3291: 0.04359435695046914
Position 4015: 0.025145557319784424
Position 827: 0.024700499554846145
Position 2089: 0.02319046345934723
Position 2751: 0.018569667887895363
Position 3898: 0.018283846530015295
Position 7681: 0.016849360609123183
Position 6005: 0.013234885560417405
Position 219: 0.011981621737140005
Position 180: 0.007226915980707645
Position 2520: 0.006895952972943973
Position 71: 0.005702218470520926
Position 1748: 0.004623216006194083
Position 1260: 0.003995595652442207
Position 2733: 0.0005459977194265902
Position 349: 0.0005275587795292624
Position 1086: 0.0001370661198898055
Position 336: 0.00010856555560342584
Position 270: 9.787961360320231e-05
Position 629: 7.411203359760633e-05
Position 562: 5.50540094836275e-05
Position 430: 5.2131599794452826e-05
Position 29: 2.318380870743042e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 7634: 0.9999999999999984
Position 2340: 0.950845595280453
Position 7911: 0.7280204550418026
Position 2650: 0.7168646866605249
Position 8606: 0.5171573070392499
Position 8629: 0.3096175258570724
Position 3713: 0.1640886701704312
Position 2595: 0.13883701121155104
Position 2896: 0.11573115220550745
Position 1189: 0.08913768981609155
Position 1146: 0.08149340199429246
Position 3127: 0.07658810523485565
Position 3054: 0.05744300956654578
Position 702: 0.04757402487694127
Position 1085: 0.044718714031056886
Position 2394: 0.03706036626105773
Position 1614: 0.029698944007751787
Position 1611: 0.022385732557948387
Position 1956: 0.015675915998270035
Position 7876: 0.014419717076212035
Position 7747: 0.013875867446381425
Position 5802: 0.013234885560417405
Position 8123: 0.010005006298588729
Position 1820: 0.007514547461077194
Position 2256: 0.007503890412019442
Position 1099: 0.006955907915601988
Position 3680: 0.005465598081664861
Position 8670: 0.0054587768309626895
Position 8695: 0.005300683377217303
Position 1597: 0.004705145947966443
Position 1009: 0.004620561788478869
Position 450: 0.004437432367068536
Position 8256: 0.0034682261889079483
Position 2689: 0.00245277350903489
Position 2657: 0.0021621265188411223
Position 2152: 0.0020089399895088225
Position 1586: 0.0019217072715265982
Position 7870: 0.0017014410553124431
Position 2962: 0.0016477716167965816
Position 1242: 0.0015656449454926507
Position 403: 0.0010435273692820492
Position 2861: 0.0010397495952120309
Position 7917: 0.0003355706364917394
Position 2841: 0.00028759254363166674
Position 677: 0.0002003340815204235
Position 2940: 0.00016536657364416506
Position 619: 4.7629194660395104e-05
Position 682: 3.793946543182933e-05
Position 552: 3.555421922631263e-05
Position 733: 3.491778088954915e-05
Position 624: 2.9319874536842515e-05
Position 312: 1.2550188223003139e-05
Position 7845: 9.376977760269095e-06
Position 7887: 5.797424927167681e-06
Position 7951: 4.9769221137122994e-06
Position 575: 3.5733950588735858e-06
