Gene = RPL14
index = 1196
Annotated 5SS: [  72  700 1445 4215 4370]
Annotated 3SS: [ 597 1349 4114 4315 4646]
SMsplice 5SS: [  72  700 1445 4215]
SMsplice 3SS: [ 597 1349 4114 4315]
top_k =  100
Partition function (log Z): 0.26396037709782805

Sorted 5' Splice Sites (High to Low Probability):
Position 1445: 0.985421516165717
Position 4215: 0.9431156263443552
Position 700: 0.9203104009733089
Position 4370: 0.8234651481218227
Position 72: 0.4698118624719078
Position 183: 0.27978116086502375
Position 456: 0.12640212713776539
Position 4: 0.11907901229758666
Position 833: 0.0627937870962913
Position 839: 0.015697444683323014
Position 1775: 0.010254039000668087
Position 3009: 0.006968427994932345
Position 1377: 0.005337211406236451
Position 6611: 0.005259942939966438
Position 3298: 0.003822960105240502
Position 2349: 0.0032920959902157554
Position 1877: 0.0022809225873432087
Position 305: 0.002237698677607242
Position 2381: 0.002171228547011648
Position 781: 0.002077221580364109
Position 4228: 0.0016851844949517883
Position 3568: 0.0016325286067383578
Position 373: 0.001133275862943399
Position 4127: 0.0006346777893466778
Position 350: 0.0005652862627975935
Position 564: 0.0005547844408449374
Position 166: 0.0003600224573246805
Position 962: 0.00030488584188533235
Position 477: 0.0003001785144355647
Position 801: 0.0002960219648753101
Position 29: 0.00025333697561206813
Position 4243: 0.0001823298305815826
Position 932: 8.931450604427582e-05
Position 84: 7.643905443453462e-05
Position 189: 6.18101971669675e-05
Position 1403: 5.861549858645716e-05
Position 676: 5.819963155707106e-05
Position 667: 5.608823587900655e-05
Position 538: 4.653506914590057e-05
Position 619: 4.5625113513180176e-05
Position 682: 4.005673158952638e-05
Position 347: 3.278615742499588e-05
Position 433: 1.9629567482811235e-05
Position 266: 1.2189693509529648e-05
Position 38: 1.0538964507660263e-05
Position 76: 2.07097627114572e-10
Position 8: 2.0412260592119636e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 597: 0.9935575038007758
Position 1349: 0.97810124533731
Position 4315: 0.9745450410192928
Position 4114: 0.9157891568077623
Position 4646: 0.11283807036519299
Position 5105: 0.0868486076557559
Position 10868: 0.08546965072681909
Position 4444: 0.08125634618675535
Position 5938: 0.0786242274293081
Position 9287: 0.05533075932316506
Position 5657: 0.03852382447034066
Position 9683: 0.038318289242148564
Position 7063: 0.03770387306308082
Position 6704: 0.03589037946844978
Position 9725: 0.03154479192648708
Position 11251: 0.017700434178406988
Position 4023: 0.016479060135982302
Position 4124: 0.016248349259984838
Position 9769: 0.014149144689203022
Position 1314: 0.013476264727712616
Position 9009: 0.013009548094888135
Position 4537: 0.012411859219595783
Position 6467: 0.01119167941032591
Position 8113: 0.00914313910128095
Position 4719: 0.00855655346541371
Position 6604: 0.00795396262017332
Position 6700: 0.007679633668521438
Position 7854: 0.007297320480128186
Position 2857: 0.00617395588587342
Position 5581: 0.005656592836781991
Position 6546: 0.005452443025741581
Position 7725: 0.004523476006299685
Position 6903: 0.004341978868605486
Position 4584: 0.004185113729262091
Position 5752: 0.003995018589350235
Position 1635: 0.0039187977149266135
Position 3211: 0.003822960105240502
Position 1482: 0.0036542198876069252
Position 5429: 0.00359209229565
Position 4733: 0.0035358631391528682
Position 4704: 0.003524505411264099
Position 2261: 0.00348634122497517
Position 5129: 0.0034238600044457887
Position 4127: 0.0031319210822716853
Position 5934: 0.002897323600598675
Position 785: 0.0024728762304490485
Position 5540: 0.002022188603319189
Position 1774: 0.001975223196862828
Position 6095: 0.0019542383922439522
Position 5653: 0.001912551512363605
Position 5677: 0.0018034141876079885
Position 4773: 0.0015244143850612801
Position 1616: 0.001345616170777211
Position 750: 0.0013300716767639517
Position 209: 0.0011255526312085376
Position 4463: 0.001009120055002736
Position 455: 0.0009752277117000898
Position 2315: 0.0009339029621155308
Position 491: 0.0007809326234830683
Position 6520: 0.0007179375850928944
Position 326: 0.0007136613739039305
Position 2227: 0.0006621047797667697
Position 3471: 0.0006195449342732518
Position 2904: 0.0005871594557190974
Position 3474: 0.000563919210022181
Position 1285: 0.0005006243531265855
Position 3366: 0.0004490644624429262
Position 1328: 0.0004229922380513505
Position 832: 0.000419098174061348
Position 281: 0.0003093523221789038
Position 2184: 0.0002512168782164318
Position 4319: 0.00023153321402823572
Position 162: 0.00021073010349306523
Position 2804: 0.00020731265333982443
Position 1817: 0.0001818804071865436
Position 825: 0.00017848780604184141
Position 528: 0.00013687553778090502
Position 2199: 0.00012975869215350037
Position 1566: 9.20904392992313e-05
Position 139: 8.53994922246e-05
Position 1676: 8.446207243302409e-05
Position 605: 5.237922414252264e-05
Position 732: 4.472688499283574e-05
Position 534: 3.2630230129603705e-05
Position 618: 2.980636862410214e-05
Position 76: 1.8518368654031023e-05
Position 804: 1.82390959454814e-05
Position 422: 1.561283117858987e-05
Position 1377: 1.8038391245104424e-06
Position 1242: 2.210295304558618e-07
Position 1200: 1.5837013571222188e-07
Position 1403: 1.4065285463933587e-07
Position 1245: 1.356829003370019e-07
Position 1226: 4.830536747545803e-08
Position 679: 2.2482988713832665e-08
Position 698: 1.6262530264135952e-08
Position 1433: 6.151470700237317e-10
Position 1128: 6.06614006388341e-10
