Gene = PLPPR5
index = 1043
Annotated 5SS: [  459 48285 51824 83012 90108]
Annotated 3SS: [ 48151  51572  82834  89972 111788]
SMsplice 5SS: [   459  25298  48285  51824  59472  82634  83012  90093 102344]
SMsplice 3SS: [ 25175  48151  51572  59263  82578  82834  89972 102218 111788]
top_k =  100
Partition function (log Z): -60.88558571346262

Sorted 5' Splice Sites (High to Low Probability):
Position 459: 0.9887388922175052
Position 9520: 0.16733024115251105
Position 6614: 0.0998824316306415
Position 7216: 0.060850812183868945
Position 2624: 0.005916501233996069
Position 765: 0.005654767876515117
Position 548: 0.0032676070133246435
Position 2534: 0.0022687587369575792
Position 1680: 0.002018281488985343
Position 734: 0.00177031115221838
Position 727: 0.001646609017910403
Position 1536: 0.0014292350852560052
Position 1194: 0.0011226368620265163
Position 2520: 0.0009821026182530335
Position 2431: 0.0007531871472042546
Position 967: 0.0004897633936137638
Position 273: 0.00019222760454714978
Position 291: 0.00015940720678366381
Position 139: 2.026472844123071e-05
Position 622: 1.716280870101797e-05
Position 176: 6.94851158131183e-06
Position 15: 6.6103508869621585e-06
Position 626: 4.393645656079008e-06
Position 616: 3.6335006877302234e-06
Position 694: 1.482309890001407e-06
Position 537: 6.145688947289127e-07
Position 898: 6.096734198406054e-07
Position 519: 5.778584825579202e-07
Position 552: 4.1577779953375796e-07
Position 314: 2.7763370451780974e-07
Position 218: 1.241463404789832e-07
Position 7: 9.567163140291397e-08
Position 302: 8.251109409049556e-08
Position 326: 7.066043545976546e-08
Position 333: 3.457432357088e-08
Position 100: 5.4959907731596985e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 12040: 0.650871002113129
Position 9437: 0.18932815346612766
Position 6501: 0.09370152702969317
Position 7034: 0.08225541370116525
Position 1466: 0.06654984212909722
Position 11882: 0.05447507229912635
Position 2724: 0.05345902655592144
Position 1605: 0.029559832484579714
Position 966: 0.02570489963076761
Position 2457: 0.024628188369264056
Position 7855: 0.017584002262851305
Position 6581: 0.013305459247800055
Position 1355: 0.007430869294662368
Position 1378: 0.005767532176524975
Position 5054: 0.005688006426360893
Position 3095: 0.005012812438195067
Position 6990: 0.0043739547132173135
Position 4771: 0.0029072344530187595
Position 2188: 0.002473227386427941
Position 4713: 0.0014251513067505936
Position 2614: 0.0013783629536744037
Position 3889: 0.0011482297125859227
Position 598: 0.0011250690521675889
Position 610: 0.0008050839754475168
Position 3246: 0.0007792544068942469
Position 687: 0.000503130979179733
Position 1316: 0.0004354664423821605
Position 1991: 0.0003480401873024132
Position 1158: 0.000334585407443799
Position 1074: 0.00029152206034345056
Position 364: 0.0002859572563695006
Position 1417: 0.00024711029258786587
Position 2346: 0.00024365820267325053
Position 344: 3.385118452276966e-05
Position 566: 3.163306150713067e-05
Position 269: 2.016350194594907e-05
Position 395: 1.4214111078882823e-05
Position 600: 5.263893911053295e-06
Position 586: 3.4992868230757326e-06
Position 633: 1.8745965474705853e-06
