Gene = ASNS
index = 101
Annotated 5SS: [  192   824  2765  3635  8284 13330 13689 14265 15853 17190 17963 19238
 19483]
Annotated 3SS: [  545  2728  3362  8045 13143 13586 14136 15725 17082 17861 19155 19326
 20073]
SMsplice 5SS: [  192  3635  8284 12968 13330 13689 13901 14265 15853 17190 19238 19483]
SMsplice 3SS: [ 3362  8045 12835 13143 13586 13811 14136 15725 17082 19155 19326 20073]
top_k =  100
Partition function (log Z): 10.987780530113959

Sorted 5' Splice Sites (High to Low Probability):
Position 8284: 1.0000000000000024
Position 14265: 1.000000000000001
Position 17190: 0.999999855152312
Position 13689: 0.9702859333680649
Position 3635: 0.933458398593985
Position 192: 0.9259343674400708
Position 13330: 0.8451066572101615
Position 15853: 0.6780462257463487
Position 13901: 0.6693434735847104
Position 19238: 0.5754634088507413
Position 4878: 0.5220772421900691
Position 19483: 0.5199397695499632
Position 17532: 0.42090569199458056
Position 19257: 0.30459175070063926
Position 2765: 0.2724485895737447
Position 2964: 0.1632097995446641
Position 17963: 0.150511552067974
Position 15858: 0.13637629535894683
Position 350: 0.09412445841449421
Position 19242: 0.08942736595551563
Position 5560: 0.060184892163651006
Position 19435: 0.04700544268793903
Position 18361: 0.04427720135659408
Position 15849: 0.03953279929838014
Position 15074: 0.03480532529152318
Position 15272: 0.024970673038045885
Position 2856: 0.023958626788491
Position 13724: 0.0204311637078968
Position 100: 0.018135334977738924
Position 3539: 0.015829365981026713
Position 824: 0.013400955270196167
Position 16416: 0.010363135660647255
Position 1763: 0.009704381461990558
Position 3181: 0.009481856251234261
Position 3099: 0.009345219291890411
Position 16506: 0.0070679734492779395
Position 4453: 0.0067813720253164156
Position 3798: 0.005265076606441633
Position 4558: 0.00457862219261414
Position 620: 0.002395851333157509
Position 17489: 0.0009864879910602374
Position 2465: 0.0008282306891502821
Position 2615: 0.00043896430004664234
Position 850: 0.00043322933392583976
Position 1085: 0.00036853831807028123
Position 1551: 0.0003175690337211683
Position 17688: 0.00030760143921841425
Position 104: 0.0002826801131509649
Position 502: 0.00021524935980607392
Position 49: 7.016372712977557e-05
Position 315: 3.83203949325561e-05
Position 39: 4.422538144110088e-06
Position 201: 2.9132293875596604e-06
Position 17298: 9.485611328747647e-07
Position 53: 3.0682076002534047e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 8045: 1.0000000000000022
Position 17082: 0.9999999988727081
Position 13586: 0.9907170970759619
Position 20073: 0.9801475552333074
Position 19155: 0.9687573887376145
Position 13143: 0.845106657210162
Position 14136: 0.8014674821500224
Position 13811: 0.675114678383957
Position 19326: 0.5777168312397005
Position 4785: 0.48468347938837325
Position 2728: 0.46988960367778465
Position 3362: 0.4592783787031149
Position 15725: 0.4183888769617585
Position 3436: 0.24437986008387982
Position 3565: 0.2293694458183152
Position 15618: 0.22290946560024824
Position 15676: 0.2126569778416693
Position 17433: 0.17148709229707096
Position 17395: 0.15885092452445754
Position 17861: 0.07956855040894867
Position 14180: 0.07198823054883324
Position 17787: 0.07090053055141114
Position 14177: 0.061603588314954376
Position 5372: 0.060184892163650985
Position 17401: 0.046382313152557655
Position 17270: 0.044091338028011316
Position 268: 0.03798695171078488
Position 4817: 0.03739376280169613
Position 14935: 0.035302220093146125
Position 18212: 0.034123414476674996
Position 13997: 0.030743523821389097
Position 15191: 0.01884928026068986
Position 16297: 0.017431109109925187
Position 3414: 0.016260079969701993
Position 14095: 0.015530815758683106
Position 774: 0.01408969263250636
Position 14062: 0.0128951546068732
Position 4241: 0.01135999421793055
Position 18154: 0.010153786879919071
Position 1689: 0.009704381461990555
Position 2824: 0.008554487772239562
Position 3735: 0.005265076606441633
Position 19798: 0.004998786849257517
Position 19220: 0.003976894716695697
Position 15143: 0.0036582262823172482
Position 15232: 0.001226187119926685
Position 191: 0.0011495236614700564
Position 17371: 0.0010813168242804056
Position 19641: 0.0008302809682223419
Position 309: 0.0008007536217398127
Position 15155: 0.000740084573489162
Position 233: 0.000695920914306026
Position 2314: 0.0006523159232443439
Position 2501: 0.00043896430004664234
Position 432: 0.00036743047417023153
Position 17626: 0.0003076014392184141
Position 1503: 0.0002373632312290486
Position 2138: 0.00017591476590593811
Position 396: 0.00015813944668247252
Position 1456: 8.020580249211965e-05
Position 905: 6.16427393389903e-05
Position 755: 5.1387550346938216e-05
Position 272: 4.534851961531583e-05
Position 17940: 4.247110761427539e-05
