Gene = COMMD2
index = 395
Annotated 5SS: [ 122  290 1097 1822]
Annotated 3SS: [  211  1013  1647 10780]
SMsplice 5SS: [ 122  290 1177 1822 2243]
SMsplice 3SS: [ 211 1013 1722 2116 8363]
top_k =  100
Partition function (log Z): -3.989929775519091

Sorted 5' Splice Sites (High to Low Probability):
Position 122: 0.9835177477653667
Position 290: 0.9738130009034205
Position 2243: 0.9294172331541103
Position 1822: 0.9148781422358164
Position 1177: 0.7185374581581252
Position 1097: 0.27328486764506027
Position 5166: 0.07007191567991379
Position 3106: 0.02666016506719713
Position 2806: 0.02339771095557598
Position 3040: 0.018850885495967758
Position 506: 0.006610248403138021
Position 1816: 0.0035214485718184398
Position 1872: 0.0033123377600333776
Position 686: 0.002214757673731751
Position 466: 0.0021595591488076
Position 109: 0.0020219813127675275
Position 331: 0.0020190507501926047
Position 816: 0.0014223347205156525
Position 33: 0.0012626473719717466
Position 436: 0.0011974642770521957
Position 919: 0.0009180904764278828
Position 41: 0.0006509231803363667
Position 19: 0.0004287483929674121
Position 69: 0.0004195430508764803
Position 132: 0.00032724439513766014
Position 141: 0.00021702351261416143
Position 400: 0.00016219421565076837
Position 148: 9.977672068479258e-05
Position 49: 6.546386675903991e-05
Position 608: 3.47496354720231e-05
Position 824: 3.080230658209012e-05
Position 143: 2.3810708066328613e-05
Position 386: 2.3065763377567932e-05
Position 597: 1.5509644972157354e-05
Position 1145: 7.336175961978658e-06
Position 5: 2.4215180234518254e-06
Position 164: 1.0024048745406594e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1013: 0.9910000426244674
Position 211: 0.9738171141721612
Position 2116: 0.8954123286072045
Position 8363: 0.41895519283572674
Position 1722: 0.392641710674494
Position 1699: 0.3279396457696224
Position 8023: 0.10261600346658407
Position 12232: 0.08055708319083225
Position 1990: 0.06758851137992684
Position 1739: 0.06700833169428298
Position 5006: 0.06208857339964714
Position 9164: 0.059587169097100004
Position 1647: 0.052615662862007834
Position 4125: 0.05074031750643456
Position 5724: 0.050241178408966296
Position 9540: 0.038976311668002264
Position 2971: 0.03424516731802039
Position 5302: 0.03302535032090116
Position 4155: 0.028780908373226124
Position 1548: 0.026296762541705137
Position 1600: 0.025298381847391117
Position 1669: 0.02315419406791447
Position 2668: 0.022285303574635117
Position 4174: 0.018803969327126756
Position 5097: 0.01806809076368958
Position 2993: 0.016733205131395232
Position 4554: 0.013325300902406962
Position 4925: 0.012813883684762278
Position 5277: 0.009512675357614499
Position 3039: 0.00686383295902018
Position 2718: 0.0039217747377178385
Position 4240: 0.003914280689584339
Position 3880: 0.003242732484798828
Position 2888: 0.0031443816884458757
Position 5532: 0.0030652955765376436
Position 1552: 0.00246752302371639
Position 4453: 0.002237080823920869
Position 191: 0.0021932155581508477
Position 4317: 0.0021392449066997333
Position 537: 0.0018495985884246144
Position 3684: 0.00177622075608432
Position 1399: 0.001317157726226788
Position 3668: 0.0011498035779215956
Position 2377: 0.0010891404596025983
Position 740: 0.0009393868933771533
Position 1471: 0.0008825111848405791
Position 2495: 0.0007579400695089382
Position 905: 0.0007508335448147525
Position 1500: 0.0007430702801893795
Position 1604: 0.0007223390503885761
Position 1402: 0.0006246378448882927
Position 815: 0.0005614553231816004
Position 1954: 0.0001754994245857343
Position 2083: 0.0001708799036087967
Position 2942: 0.00014798844506202057
Position 2647: 0.00010329216653185361
Position 406: 9.707548028697515e-05
Position 710: 7.810052197886162e-05
Position 2193: 5.791703603318677e-05
Position 690: 5.164657838061823e-05
Position 628: 5.153323271787875e-05
Position 2004: 4.2775048649963896e-05
Position 463: 3.738316605547112e-05
Position 403: 3.55005205922063e-05
Position 2071: 3.546696464888649e-05
Position 696: 1.2503469850221172e-05
Position 573: 1.2388868404622125e-05
Position 2018: 5.838319600016681e-06
Position 251: 3.773950289389983e-08
Position 222: 4.96518298205767e-09
Position 163: 2.9059362887218144e-10
Position 280: 1.2469340183301762e-10
Position 109: 1.244513729326387e-10
Position 116: 7.038032043991685e-12
