Gene = BUD31
index = 149
Annotated 5SS: [ 364 1529 2546 7620 8955]
Annotated 3SS: [ 1392  2422  7496  8787 10749]
SMsplice 5SS: [ 364 1529 2261 2546 7620 8955]
SMsplice 3SS: [ 1392  2207  2422  7496  8787 10749]
top_k =  100
Partition function (log Z): 6.096534899829165

Sorted 5' Splice Sites (High to Low Probability):
Position 2546: 0.99885808915435
Position 7620: 0.9974014992509522
Position 1529: 0.9785970211627641
Position 364: 0.9499477418611454
Position 8955: 0.8111308754057965
Position 2261: 0.7195617020712046
Position 10635: 0.31703491330998596
Position 3682: 0.24576458659437717
Position 7126: 0.18936238516357637
Position 3343: 0.15245777042516623
Position 10435: 0.06917898300564908
Position 8223: 0.04459752039467268
Position 1215: 0.03034055049730827
Position 559: 0.027825034552651555
Position 8690: 0.01636042192760017
Position 184: 0.015261951187679137
Position 3707: 0.01342664365715487
Position 266: 0.01236193005527676
Position 9274: 0.010936364780958677
Position 8344: 0.006281343760159343
Position 605: 0.006258117199188772
Position 1025: 0.0057341898953285455
Position 1417: 0.005726371003734805
Position 9939: 0.0023512858339467067
Position 1305: 0.0019733803407803304
Position 538: 0.0014671696542141574
Position 1138: 0.0013564646031604551
Position 2351: 0.0013299541017086666
Position 2343: 0.0011722209864650911
Position 1852: 0.0007261412461706207
Position 2232: 0.000703663788595598
Position 2296: 0.0005519079295246442
Position 2181: 0.0003450175082420307
Position 2695: 0.00011509747099002766
Position 95: 7.23989025133443e-05
Position 136: 1.233146179151457e-05
Position 144: 2.5807510150966492e-06
Position 109: 1.4462808136027734e-06
Position 69: 1.0907657429764327e-06
Position 423: 9.445304142493289e-08
Position 420: 5.9460423479098104e-08
Position 483: 5.082821772040665e-08
Position 158: 1.1337062470011517e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7496: 0.9758572463590213
Position 2422: 0.9613278235633343
Position 1392: 0.9091616155461428
Position 8787: 0.8145901849026158
Position 2207: 0.7062376494525445
Position 10749: 0.6609437026539715
Position 10520: 0.31142231139414783
Position 3547: 0.25136206076973944
Position 10366: 0.24976672132465944
Position 3108: 0.10747895808592522
Position 7012: 0.09777010215947418
Position 7046: 0.09159228300410219
Position 9645: 0.0676326492985512
Position 2432: 0.03308478450969635
Position 1245: 0.029852103001646136
Position 1287: 0.029075325315315096
Position 8124: 0.028588467940807792
Position 8811: 0.025102494272514233
Position 9850: 0.02288708313658432
Position 8104: 0.022815774433899677
Position 7554: 0.02145923920978704
Position 3247: 0.016985376882920827
Position 9209: 0.016403777478066966
Position 8438: 0.016360421927600177
Position 1395: 0.014769284726143871
Position 916: 0.013454617977328026
Position 3250: 0.01256688088519635
Position 8814: 0.012241603688436914
Position 9149: 0.009245787140340644
Position 8891: 0.009183499795375229
Position 1100: 0.007538897143748723
Position 466: 0.007469227053792266
Position 2059: 0.0064785978791681124
Position 2115: 0.006465950010755834
Position 1068: 0.006236751892544673
Position 3165: 0.004958481635135922
Position 300: 0.0048286506331055735
Position 9294: 0.004747935874691717
Position 3275: 0.004040322602654454
Position 2180: 0.003928066284721224
Position 3184: 0.0037595371566507586
Position 7799: 0.0031798262311666155
Position 3552: 0.003156040012404415
Position 3616: 0.0028710443151017066
Position 9371: 0.0027594669253377573
Position 269: 0.0022645531832615816
Position 855: 0.0021231188337310883
Position 2064: 0.0020089571405851945
Position 3573: 0.0018020851542864657
Position 726: 0.0017805771269288728
Position 1447: 0.001698485704656016
Position 3084: 0.001396414868444537
Position 2133: 0.0011115930674888727
Position 582: 0.0010961302609805606
Position 440: 0.0009239421729737026
Position 470: 0.0009167038760570807
Position 1351: 0.0008519641595341987
Position 3208: 0.0007908858888484467
Position 2018: 0.0007780453583330276
Position 891: 0.0006411757923319889
Position 1041: 0.0005833349749578019
Position 959: 0.0005318752016741767
Position 2316: 0.0005302459044037105
Position 1153: 0.0005268510959332532
Position 1620: 0.000462853921995663
Position 2339: 0.0003913965865624395
Position 1214: 0.0003655635775870596
Position 2896: 0.00030778546702506227
Position 503: 0.0002435197315602356
Position 2447: 0.0002172710365157702
Position 1773: 0.00019986978108115034
Position 3115: 0.00017312695236470702
Position 7327: 8.50136821435606e-05
Position 2391: 6.733873870316507e-05
Position 1596: 6.349272459708102e-05
Position 2488: 9.786039831819953e-06
Position 444: 3.006149549099521e-06
Position 336: 2.7111223729795767e-06
Position 2250: 7.22569335106557e-08
