Gene = RAB29
index = 1107
Annotated 5SS: [ 174  614 2951 3975 4714]
Annotated 3SS: [ 359 2878 3792 4591 4992]
SMsplice 5SS: [ 614 2951 3975 4714]
SMsplice 3SS: [2878 3792 4591 4992]
top_k =  100
Partition function (log Z): 1.2083030956286773

Sorted 5' Splice Sites (High to Low Probability):
Position 3975: 0.9921105560552257
Position 4714: 0.9628919585878893
Position 614: 0.9552259418445528
Position 2951: 0.8053878105863128
Position 174: 0.3595513097514129
Position 5141: 0.1315332859516923
Position 178: 0.11031828633043785
Position 6273: 0.04777286001961354
Position 5104: 0.0461309479099624
Position 3690: 0.01937369920724169
Position 7233: 0.018877821502001076
Position 4838: 0.013728831962070365
Position 239: 0.013304550063382525
Position 372: 0.009740625613258386
Position 1249: 0.009429268180526447
Position 1334: 0.008875366585052847
Position 4115: 0.008774256913144434
Position 286: 0.008600477737847155
Position 4434: 0.008030304066878331
Position 118: 0.005462505638129386
Position 4745: 0.003894135921525456
Position 1013: 0.003855011749055474
Position 607: 0.0036038974977290403
Position 845: 0.0035539033540715075
Position 2424: 0.0034075519054257847
Position 183: 0.003396232087008251
Position 1008: 0.0029657305457441957
Position 73: 0.0022397716100382614
Position 5080: 0.0012925340424637848
Position 5092: 0.0005780294929781878
Position 45: 0.00048192580419323345
Position 4662: 0.00017993753214937428
Position 230: 6.876912205912655e-07
Position 168: 1.570296661186967e-07
Position 198: 9.470507368162663e-08
Position 214: 5.490120499137192e-09
Position 93: 5.027912802913072e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3792: 0.9788922422214283
Position 4992: 0.7227610568793135
Position 4591: 0.497572778134582
Position 4613: 0.4628218216794615
Position 2878: 0.46132138817034757
Position 6998: 0.25639180196348116
Position 2840: 0.2535390284046435
Position 487: 0.23769925274527315
Position 354: 0.1151690663340081
Position 7326: 0.10616204066119432
Position 6118: 0.09529507136979402
Position 2895: 0.09052739401132176
Position 517: 0.059200497801139965
Position 6432: 0.02911651817469107
Position 285: 0.025858656160635138
Position 3566: 0.01937369920724169
Position 5531: 0.016326617279291012
Position 541: 0.013317888844788081
Position 359: 0.012483734695737185
Position 915: 0.012042467436260888
Position 4551: 0.011000991797345675
Position 6187: 0.009206386876699604
Position 4074: 0.008518565705761032
Position 3886: 0.007633242105042267
Position 1248: 0.006209253279371026
Position 3797: 0.005272610112341975
Position 5054: 0.005229809670870033
Position 7141: 0.0042012498198135155
Position 4150: 0.0040987790315199025
Position 395: 0.003730803955850512
Position 4545: 0.0036907529356828847
Position 2221: 0.0034075519054257855
Position 497: 0.003346301790158952
Position 4617: 0.003239195606685119
Position 1082: 0.003187566874277968
Position 1190: 0.00315123239177133
Position 4521: 0.0020195257037479136
Position 810: 0.0018968600114010218
Position 419: 0.0016486674295132502
Position 734: 0.0015782094666998475
Position 4313: 0.0015469730294281367
Position 3736: 0.0015147679524585857
Position 5544: 0.00131679131464793
Position 4316: 0.000870293036773748
Position 4383: 0.00034998324585476835
Position 4794: 0.0002266252525140045
Position 4224: 0.00021988911326030754
Position 6202: 0.0001781349089153768
Position 4104: 0.00012094437499531164
Position 756: 3.1079128823256714e-05
Position 356: 1.692197265697861e-05
Position 576: 1.3171206864651175e-05
Position 402: 7.948963780695876e-06
Position 1012: 7.463701872848016e-06
Position 837: 3.2336582599419844e-06
Position 203: 1.747440965418399e-06
Position 688: 1.6200831105499858e-06
Position 799: 1.588363536371165e-06
Position 214: 5.205996758217897e-07
