Gene = DNAJC8
index = 457
Annotated 5SS: [  105  4104 18086 22455 23054 24684 27768 29279]
Annotated 3SS: [ 4001 18028 22387 22958 24611 27675 29202 31654]
SMsplice 5SS: [  105  4104 18086 23054 24684 27768 29279 31770]
SMsplice 3SS: [ 4001 18028 22958 24611 27675 29202 31654 31996]
top_k =  100
Partition function (log Z): -20.492331461599303

Sorted 5' Splice Sites (High to Low Probability):
Position 4104: 0.9869178572137576
Position 105: 0.4952263641623327
Position 2895: 0.40786085589762894
Position 100: 0.1789998658896423
Position 7534: 0.17044028826845123
Position 116: 0.0870211006739099
Position 245: 0.08139159347797775
Position 329: 0.036489703831515806
Position 628: 0.034577154654696726
Position 690: 0.02571123501233175
Position 583: 0.021770608681717745
Position 11587: 0.021129302550368646
Position 249: 0.017542275623376104
Position 336: 0.016844315106320156
Position 916: 0.010515571185517911
Position 606: 0.0069272712358760345
Position 2866: 0.00566823933376307
Position 3038: 0.004907597295885781
Position 378: 7.997633842901546e-05
Position 237: 7.425193969397813e-05
Position 350: 3.538712658264332e-05
Position 338: 3.266684962269966e-05
Position 465: 4.563490054675104e-06
Position 123: 4.53101663588956e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 4001: 0.9953766740121387
Position 2772: 0.41965893179084235
Position 10318: 0.24454892152361676
Position 11692: 0.1438571448037555
Position 10542: 0.11224099476743889
Position 11558: 0.10318632315646921
Position 11118: 0.09086503961084169
Position 7409: 0.07785902820513725
Position 7524: 0.07546804837069672
Position 7432: 0.053928339558020094
Position 8148: 0.05362237454973055
Position 10953: 0.04132200962594429
Position 10147: 0.04109318588406473
Position 8018: 0.0190373886088225
Position 4679: 0.016069401205159248
Position 558: 0.013364059565736549
Position 10039: 0.010314791022408246
Position 4703: 0.010222151297787339
Position 5442: 0.009391448611767416
Position 6529: 0.009370076565143128
Position 7627: 0.008410027220263253
Position 5091: 0.007683962131153645
Position 6195: 0.007340357467009751
Position 5281: 0.0063234742785423445
Position 5620: 0.006150975796749086
Position 7342: 0.0060755349375145
Position 9042: 0.005719163749151085
Position 5226: 0.004685306822085761
Position 6009: 0.003819920714826724
Position 4471: 0.0037962807194899468
Position 4200: 0.0024779566464858726
Position 5307: 0.002117637451820721
Position 3254: 0.0016804302781439542
Position 4526: 0.0014901827306788682
Position 3220: 0.0011444497632795596
Position 1692: 0.0002757324663354936
Position 1336: 0.00018485094703299732
