Gene = ANKUB1
index = 85
Annotated 5SS: [  547  2043 12585 22264 25667]
Annotated 3SS: [ 1898 12367 22148 24727 31209]
SMsplice 5SS: [  547  1612  2043 12503 19418 22264 27254 30224]
SMsplice 3SS: [ 1525  1926 12367 19344 22148 27143 30162 30863]
top_k =  100
Partition function (log Z): -14.182151871754462

Sorted 5' Splice Sites (High to Low Probability):
Position 2043: 0.9995006815803129
Position 547: 0.97987433450041
Position 12503: 0.7813559674926418
Position 1612: 0.5745225647446629
Position 446: 0.4412363016132774
Position 924: 0.13969506359043213
Position 7335: 0.059930553221729424
Position 12479: 0.05447497012889921
Position 211: 0.03140381196378493
Position 1857: 0.007487104991056982
Position 112: 0.00680100925782912
Position 984: 0.005349012856202155
Position 64: 0.003427248206577629
Position 82: 0.0028404484037917047
Position 1650: 0.0024116606753011183
Position 256: 0.001517006213136344
Position 7752: 0.0009753585561027467
Position 292: 0.0007582525281525864
Position 422: 0.0006559784872404304
Position 195: 0.0005453868345896932
Position 263: 0.0004321437256292932
Position 134: 0.00024229200369616026
Position 56: 0.0001798091454676544
Position 378: 0.00016626374996337942
Position 3531: 0.00011970357934843762
Position 265: 0.00010045675338426063
Position 726: 9.715186985590298e-05
Position 526: 8.454700421736809e-05
Position 2214: 8.390927433239778e-05
Position 86: 8.34666463066611e-05
Position 41: 4.6108551282079624e-05
Position 181: 4.488349980807585e-05
Position 622: 9.524910236997413e-06
Position 577: 6.1206248631392e-06
Position 2051: 2.1986871026147013e-07
Position 1958: 9.984497636050279e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 12367: 0.9323909756591778
Position 1926: 0.7335734187710787
Position 1525: 0.5726614482139004
Position 14843: 0.38264086763143323
Position 1898: 0.2664245599177346
Position 508: 0.2512797643468188
Position 17151: 0.21459508291665255
Position 17527: 0.19564634273607368
Position 511: 0.18732858698815444
Position 797: 0.07442117944969484
Position 14110: 0.04294864433738329
Position 8066: 0.03545583959714587
Position 7250: 0.03437907231595235
Position 819: 0.030260153768921976
Position 7115: 0.027897487674631204
Position 701: 0.02319189804969852
Position 445: 0.018917257709589148
Position 852: 0.01529910560743853
Position 481: 0.012578486625088994
Position 8929: 0.010938186926945473
Position 2182: 0.005178231039750355
Position 1445: 0.0037537167733756593
Position 2295: 0.003285651493007232
Position 1429: 0.0032254665835527063
Position 5721: 0.0030561866991210525
Position 3686: 0.002474512463919012
Position 1744: 0.0021682160608147453
Position 7669: 0.001931834882646179
Position 649: 0.0016259649897170947
Position 1317: 0.0015150037433511677
Position 4086: 0.001022079065594034
Position 1334: 0.0009826615731087685
Position 3329: 0.0008013409630524917
Position 2309: 0.0005995190172372625
Position 3424: 0.0005495938515202877
Position 4099: 0.0003449323510504081
Position 877: 0.0003131547013243199
Position 397: 0.00018636439664650276
Position 237: 0.00016503498900092512
Position 1605: 0.00011565545147788996
Position 2932: 0.00010311746031370685
Position 2716: 0.00010209508647831143
Position 2884: 0.00010105270059234928
Position 203: 8.923556074216998e-06
Position 301: 6.480110674326424e-06
Position 620: 5.243319800417928e-06
Position 331: 4.632936209476957e-06
Position 599: 1.1618630456283453e-06
Position 656: 1.1036669946169136e-06
Position 525: 1.0307099705075143e-06
Position 534: 8.872832833813913e-07
Position 860: 2.0787199298360094e-07
