Gene = RBM22
index = 1119
Annotated 5SS: [ 176  664 1866 2609 4317 4575 5602 7032 7889 8213]
Annotated 3SS: [ 609 1835 2475 4215 4401 5400 6866 7799 8080 9225]
SMsplice 5SS: [ 176 1866 2609 4317 4547 5602 7032 7889 8213]
SMsplice 3SS: [1724 2475 4215 4401 5400 6866 7799 8080 9225]
top_k =  100
Partition function (log Z): 15.11438875373036

Sorted 5' Splice Sites (High to Low Probability):
Position 7032: 0.9997178238911798
Position 4317: 0.9946461408102377
Position 7889: 0.9697976559876766
Position 176: 0.9625134875213432
Position 2609: 0.9396432554154082
Position 8213: 0.9371254600924432
Position 1866: 0.8457734854876106
Position 5602: 0.7428666693351207
Position 4547: 0.7202870660022747
Position 664: 0.32351814695562386
Position 6367: 0.18855668646885224
Position 9082: 0.1509412289414302
Position 1086: 0.14720473624390776
Position 7546: 0.1015127187993857
Position 831: 0.06622743444540315
Position 2032: 0.06586951869190429
Position 7314: 0.06391905964644948
Position 5574: 0.059263036246418696
Position 8435: 0.056777081429803825
Position 3534: 0.05213071882619848
Position 8304: 0.03639271003965953
Position 7231: 0.035186809716785505
Position 2151: 0.030043168533047435
Position 2859: 0.029346870801517797
Position 1870: 0.026105750677275615
Position 3394: 0.023926402189445597
Position 2561: 0.021369649212058233
Position 4534: 0.02015867425917061
Position 7735: 0.01704196511186201
Position 7566: 0.015370858398414004
Position 713: 0.014706935849112151
Position 2647: 0.0138615599177622
Position 1116: 0.012107492023723332
Position 4637: 0.011848559215301455
Position 7963: 0.011846575317907535
Position 1335: 0.010382646224344334
Position 4892: 0.009634899014739103
Position 1654: 0.00895817193070839
Position 1847: 0.008057546381447064
Position 2604: 0.006641108108478203
Position 1585: 0.006405706388828569
Position 853: 0.005258468177873145
Position 4887: 0.004185000819136357
Position 8796: 0.0030443810041222803
Position 7760: 0.0020501277972852067
Position 4674: 0.0017548052735102426
Position 4828: 0.0010713684847476455
Position 2854: 0.00030367783940469313
Position 847: 0.0002917426043793854
Position 6997: 0.0002821761088226277
Position 915: 0.000261071290831579
Position 558: 6.676722856733243e-05
Position 16: 9.69914438890089e-06
Position 180: 9.518699707402872e-06
Position 479: 7.887905134252423e-06
Position 493: 7.87828786947529e-06
Position 476: 4.809786487558466e-06
Position 138: 2.3124133093772358e-10
Position 73: 8.400805791651183e-11
Position 182: 4.087127750632517e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6866: 0.9990908883982529
Position 7799: 0.9643469132561304
Position 2475: 0.9636227436467943
Position 4215: 0.9117263708742737
Position 1724: 0.9111362048407635
Position 9225: 0.8561545402069196
Position 4401: 0.7302069788847014
Position 5400: 0.6570805202404105
Position 8080: 0.5993735891279339
Position 8101: 0.34557427140709207
Position 6297: 0.1804517343844377
Position 609: 0.180392295229003
Position 989: 0.14644680924147302
Position 8959: 0.14541616258347426
Position 5443: 0.1450491853411289
Position 7122: 0.1009388399948126
Position 630: 0.09534736113206209
Position 4229: 0.07654629299964687
Position 9448: 0.07599642800696281
Position 3316: 0.06563657884799262
Position 7136: 0.055001776545372076
Position 8320: 0.05121853788500149
Position 404: 0.044150839779071374
Position 8104: 0.04080572450343853
Position 7664: 0.03638941095860356
Position 2057: 0.028393274144979188
Position 7361: 0.025762819940198065
Position 547: 0.024756693641973488
Position 4429: 0.0238408420514292
Position 9922: 0.01951376051080928
Position 743: 0.018244912455985484
Position 2415: 0.017913278239080874
Position 7494: 0.01669405242964677
Position 2745: 0.016181820284224067
Position 1489: 0.01544404803523054
Position 2694: 0.013407908087258284
Position 7324: 0.012152830035855834
Position 1835: 0.011284471834475677
Position 9138: 0.010902368721467763
Position 3474: 0.010420542167651427
Position 1245: 0.0103675493653254
Position 945: 0.009725408674623001
Position 1808: 0.009174979133838634
Position 4708: 0.008618343011022787
Position 1767: 0.008116121561791936
Position 6138: 0.008104952084414507
Position 9308: 0.007530676181961929
Position 8212: 0.006643956198432944
Position 4257: 0.006374760750441988
Position 9835: 0.005973798647363707
Position 8817: 0.00552506635795593
Position 7257: 0.005439127615149288
Position 1927: 0.004788194662952129
Position 4673: 0.004347535242853179
Position 8323: 0.00434500139196717
Position 9524: 0.003643087562176525
Position 591: 0.003497677044659736
Position 8634: 0.0030443810041222803
Position 509: 0.0029507783062375998
Position 447: 0.0026187362587762036
Position 412: 0.0026084364506892906
Position 8509: 0.002108517479743997
Position 4797: 0.0019253900647471477
Position 2059: 0.0016199118495112512
Position 1682: 0.0012261594887228115
Position 891: 0.0009733359894069614
Position 6882: 0.000862706929920035
Position 7997: 0.000467129128672689
Position 564: 0.00012494561291274245
Position 751: 0.00012491398997914417
Position 781: 7.434269583834861e-05
Position 452: 7.004473973004701e-05
Position 6695: 4.64046718309641e-05
Position 7994: 4.386460196344389e-05
Position 2383: 4.0371037271584585e-05
Position 731: 3.0397210002503987e-05
Position 2075: 2.9982538556993806e-05
Position 377: 2.1379592970521426e-05
Position 575: 1.9966552430888898e-05
Position 1276: 1.5096859018938886e-05
Position 914: 5.720182686808748e-06
Position 748: 4.412890987791427e-06
Position 265: 2.174450959039731e-06
Position 456: 1.3537947716861922e-06
Position 557: 1.1044744742654895e-06
Position 643: 1.0749418856225979e-06
Position 240: 4.409492255639686e-07
Position 346: 3.000512178608286e-07
Position 312: 2.200906588596097e-07
Position 414: 9.578071923025518e-11
