Gene = CMC1
index = 382
Annotated 5SS: [  218 21786 74829]
Annotated 3SS: [21695 74737 77913]
SMsplice 5SS: [  218 10275 21786 23123 37593 74829 77285]
SMsplice 3SS: [10116 21695 22988 37476 74737 77136 77913]
top_k =  100
Partition function (log Z): -44.10847365967325

Sorted 5' Splice Sites (High to Low Probability):
Position 218: 1.0
Position 10275: 0.33973158005721626
Position 3966: 0.003966009753677978
Position 4107: 0.0026716373203474683
Position 2832: 0.002463460322343334
Position 2407: 0.002431154365325476
Position 5383: 0.001989356993646445

Sorted 3' Splice Sites (High to Low Probability):
Position 10116: 0.3965271227944592
Position 11483: 0.20326369177422887
Position 11393: 0.11291080179690016
Position 13306: 0.11118950867584271
Position 12894: 0.08563276689036468
Position 6278: 0.08340302218016155
Position 10877: 0.06948023456246985
Position 10930: 0.037321424916859094
Position 7219: 0.02949268710606454
Position 6331: 0.02306481146652631
Position 9983: 0.020404185112074605
Position 8305: 0.019594760157221804
Position 10554: 0.015561085722365533
Position 9332: 0.015357932969773884
Position 3706: 0.012434913223125472
Position 3877: 0.012042350449746728
Position 3905: 0.00835205905838518
Position 3602: 0.005949618674976378
Position 4953: 0.005666867924178311
Position 8241: 0.005561309856171265
Position 2744: 0.004733794701868945
Position 7070: 0.004733566236123557
Position 2222: 0.00464018274262602
Position 506: 0.004066011550379367
Position 5466: 0.0040429149518096015
Position 2266: 0.003732479934209242
Position 3757: 0.003652314623117068
Position 4369: 0.003649620549427537
Position 5234: 0.0035508553894524446
Position 3580: 0.0034224897994974647
Position 5894: 0.0027460023213338454
Position 736: 0.002745618373879477
Position 5049: 0.0026180469386905664
Position 5277: 0.002499640919315144
Position 1104: 0.002215135327743064
Position 752: 0.0020702104260285356
Position 6498: 0.001972748702676145
Position 3881: 0.0018404395122856943
Position 654: 0.0017593053471785282
Position 3336: 0.0017578585593293148
Position 1932: 0.0017269862425654896
Position 3926: 0.0016840548997573298
Position 580: 0.0014743596698531564
Position 3558: 0.0012002924594049357
Position 1873: 0.0011519398058834882
Position 535: 0.0010905206132835108
Position 3775: 0.000998737209619877
Position 4395: 0.000998557625652503
Position 5008: 0.0009821277215078454
Position 1229: 0.0009820430166156801
Position 2125: 0.0008731893198635265
Position 2644: 0.0007635208584935169
Position 2884: 0.0006863254259508641
Position 3442: 0.0006520871384713233
Position 3709: 0.000563444440182883
Position 3183: 0.0004555737920090639
Position 1642: 0.0002880033288774714
Position 1970: 0.0002297484146868948
Position 1645: 0.00020439001301548912
Position 550: 0.00017832836788763927
Position 672: 0.0001601940222763587
Position 306: 0.00013710198519706384
Position 339: 0.00011128022263236413
