Gene = BCL10
index = 129
Annotated 5SS: [ 795 6473]
Annotated 3SS: [6183 9107]
SMsplice 5SS: [ 795 5982 6473]
SMsplice 3SS: [5882 6183 7875]
top_k =  100
Partition function (log Z): -10.012256682603471

Sorted 5' Splice Sites (High to Low Probability):
Position 795: 0.9244373555651471
Position 6473: 0.830638443842311
Position 5982: 0.4488224856444068
Position 3902: 0.11628852181201318
Position 569: 0.10300041809719622
Position 160: 0.1001937019297095
Position 3952: 0.08842148116874536
Position 2147: 0.03529494840090059
Position 7616: 0.02529632315592519
Position 4001: 0.021981393228317807
Position 192: 0.016407876783345085
Position 1928: 0.0077158271280101665
Position 6359: 0.0049737979415375114
Position 1291: 0.004740436105262893
Position 359: 0.0033574334198003077
Position 2519: 0.0022864844157737428
Position 1681: 0.0015028443772367411
Position 71: 0.0012797518401593047
Position 57: 0.0007954314739303264
Position 2257: 0.0007136934437600874
Position 896: 0.0005417190570934943
Position 2296: 0.00041508154983921705
Position 1362: 0.0002804426916938901
Position 134: 1.8778673402791432e-07
Position 47: 1.7459133123098947e-07
Position 124: 1.5590575761906714e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 6183: 0.8640401009924691
Position 7875: 0.44823099581957127
Position 5882: 0.4269141822018836
Position 9107: 0.24903187928633
Position 3761: 0.2298145487594129
Position 659: 0.11851909716159532
Position 9695: 0.08096569710916476
Position 8081: 0.04746813846720671
Position 7385: 0.04282084339519207
Position 2064: 0.042746607114411125
Position 2382: 0.04078023990724498
Position 8823: 0.03507614887180644
Position 5731: 0.026563272326836716
Position 714: 0.025538097930975903
Position 9140: 0.011244677025592922
Position 717: 0.01037317847616399
Position 3790: 0.008962153639542636
Position 8324: 0.00753997853154794
Position 1685: 0.006209974940655533
Position 7820: 0.00418803536633323
Position 1777: 0.004113825665119361
Position 6558: 0.002800512035578681
Position 1502: 0.0025848152755973937
Position 1870: 0.001092250841433316
Position 2191: 0.0004280333491931742
Position 2430: 0.0003924489905393182
Position 523: 0.0002990525320048439
Position 1414: 0.0002083517363213508
Position 1596: 0.00010415451532212653
Position 677: 9.230650133535757e-05
Position 692: 7.223562296997746e-05
Position 307: 5.9625219137244164e-05
Position 1727: 2.6584185870295936e-05
Position 673: 1.5693356377416784e-05
Position 599: 1.4795525185844413e-05
Position 546: 1.0343472402375861e-05
Position 1147: 9.943741004688815e-06
Position 1169: 6.392678245888675e-06
Position 1115: 5.553314406626439e-06
Position 1143: 5.159366450535693e-06
Position 993: 4.882575601484371e-06
Position 666: 3.668383291995193e-06
Position 1543: 2.875758599756081e-06
Position 767: 1.930702884722328e-06
Position 770: 1.8109209277110457e-06
Position 1103: 8.453572308703176e-07
Position 895: 4.7240897078263716e-07
