Gene = TNFRSF18
index = 1461
Annotated 5SS: [ 187 1202 2173]
Annotated 3SS: [1078 2084 2610]
SMsplice 5SS: [ 187 1202 2173]
SMsplice 3SS: [1078 2084 2602]
top_k =  100
Partition function (log Z): -0.7053233469401297

Sorted 5' Splice Sites (High to Low Probability):
Position 187: 0.9823451512727128
Position 2173: 0.9183174680773661
Position 1202: 0.8575975199426428
Position 2538: 0.24673199525935302
Position 2392: 0.22028535159247314
Position 2517: 0.09525507746673825
Position 2718: 0.0627318641529365
Position 1664: 0.04721348728291715
Position 406: 0.04260412223051877
Position 2724: 0.023249172707713685
Position 1633: 0.01574559956351875
Position 415: 0.015676655288746354
Position 2722: 0.014157016847724555
Position 1866: 0.011949720990486253
Position 2184: 0.006841410195214151
Position 2350: 0.004869056625925099
Position 366: 0.004685404124298572
Position 248: 0.0037578993012183635
Position 973: 0.001767243088184141
Position 1189: 0.0016508764835013628
Position 98: 0.0014947687032689646
Position 2326: 0.0014742878383166742
Position 2344: 0.001289896586485022
Position 754: 0.0012238134275267332
Position 300: 0.0007781135233193551
Position 1449: 0.0006800540984166759
Position 191: 0.0006675683926044474
Position 73: 0.0005818969554166305
Position 664: 0.000546328513714099
Position 471: 0.0005444354127273123
Position 1215: 0.0004718600830656713
Position 1688: 0.0004133234154057259
Position 2109: 0.00022100496153880448
Position 56: 1.835413989649159e-06
Position 38: 6.431284518485716e-07
Position 153: 6.389186537155594e-07
Position 289: 4.081083475415399e-07
Position 200: 9.93265137029591e-08
Position 91: 6.19513519907383e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2602: 0.8565165311964341
Position 1078: 0.8477496382626939
Position 2254: 0.5856145560349587
Position 2084: 0.5393280635337164
Position 1865: 0.24837771660982563
Position 2402: 0.07747429565548085
Position 2836: 0.0537145580763065
Position 273: 0.05318455867676096
Position 1836: 0.05236479173378241
Position 2037: 0.05074788553527232
Position 2839: 0.03549716148929063
Position 2107: 0.028302112819340464
Position 2258: 0.0254699291392911
Position 1549: 0.019325357028193015
Position 1400: 0.017735773255999246
Position 1483: 0.015125115245919049
Position 1890: 0.011867157414271778
Position 3009: 0.011845262557678765
Position 2417: 0.008120092399738914
Position 1419: 0.007176373705131983
Position 2334: 0.006616283051679431
Position 1980: 0.006214362830316431
Position 1119: 0.005127057719657036
Position 1180: 0.004198050722385266
Position 2377: 0.0028937473560166804
Position 1802: 0.0026961180692211062
Position 1627: 0.002208281477861644
Position 1587: 0.002004411723764728
Position 900: 0.0019373607607415892
Position 1987: 0.0015390544199438362
Position 2641: 0.0012146096912184175
Position 1086: 0.0011031708194210279
Position 658: 0.0010782138072968819
Position 2886: 0.000959033688487485
Position 525: 0.0009135496705604795
Position 811: 0.0005942904136340309
Position 1526: 0.00022924088718979856
Position 1593: 0.00022344412117140236
Position 927: 0.0001350805367026134
Position 345: 0.00013035569855285
Position 309: 5.9727767373752506e-05
Position 699: 5.385260383389487e-05
Position 295: 4.731165557791504e-05
Position 341: 4.115522330423552e-05
Position 966: 4.109285304529134e-05
Position 1465: 2.4466915027463965e-05
Position 903: 1.8655391737313038e-06
Position 1185: 1.0108600576411194e-06
