Gene = SUSD5
index = 1360
Annotated 5SS: [  530  5288 11408 44330]
Annotated 3SS: [ 5109 11288 44140 65181]
SMsplice 5SS: [  530  5288 11408 12559 20533 44037 44330]
SMsplice 3SS: [ 5109 11288 12432 20414 43971 44140 65181]
top_k =  100
Partition function (log Z): -32.7901719999123

Sorted 5' Splice Sites (High to Low Probability):
Position 5288: 0.998851011283014
Position 11408: 0.9645158260120062
Position 530: 0.8921058042743646
Position 12559: 0.5881487187607486
Position 11895: 0.1367509776916724
Position 517: 0.1036854510229529
Position 767: 0.0872213520561516
Position 1382: 0.08307113217053552
Position 16146: 0.07060826596250061
Position 4406: 0.06123174814552257
Position 7640: 0.045553881702633046
Position 837: 0.021343697564263294
Position 5975: 0.01843152891477219
Position 7695: 0.015776559255138326
Position 6070: 0.01547714521937207
Position 6529: 0.013016330070402003
Position 11432: 0.012300044125011353
Position 11901: 0.007731932426190672
Position 12553: 0.005813498351445945
Position 141: 0.001338640725907534
Position 1126: 0.0006910164889449977
Position 5278: 0.0003911485009303895
Position 500: 0.00013204002415325
Position 536: 9.444261575246651e-05
Position 304: 6.52497999623074e-05
Position 802: 5.8159791706377374e-05
Position 1159: 3.5390013945657426e-05
Position 534: 1.1805047182931215e-05
Position 133: 1.1065678136603288e-05
Position 391: 4.176126098186757e-07
Position 771: 3.679126169692513e-07
Position 208: 2.573371806003938e-07
Position 166: 1.8900076642820285e-07
Position 332: 1.0743172793653971e-07
Position 87: 1.067660314227932e-07
Position 7: 2.0096112820698136e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 11288: 0.9951088176260379
Position 5109: 0.9935096460135436
Position 12432: 0.5833143852627167
Position 16554: 0.2927462881130586
Position 15970: 0.24431551235041038
Position 11814: 0.17459272907362916
Position 13528: 0.14795426874442064
Position 12402: 0.10049697878456754
Position 628: 0.09918112457501987
Position 1305: 0.06924389766091522
Position 7518: 0.06322545774457071
Position 4330: 0.061231748145522416
Position 16694: 0.05691070610195172
Position 16413: 0.056742778265279334
Position 12610: 0.04964662337025401
Position 13653: 0.03358144795562878
Position 5812: 0.0320783413121904
Position 12643: 0.022982783107550562
Position 12868: 0.013876016068191128
Position 6340: 0.009366683253643163
Position 12843: 0.00876372034359621
Position 1279: 0.006110802675550533
Position 5006: 0.005463918891857103
Position 1206: 0.0051729144753659625
Position 756: 0.004063748605456448
Position 6362: 0.003840085591578682
Position 6001: 0.0033303312220155563
Position 702: 0.0030574906898045745
Position 1331: 0.0025468634559585976
Position 8484: 0.0006983154857270516
Position 4968: 0.0003887908311142042
Position 6199: 0.00036353848580457756
Position 885: 0.0003601060818603721
Position 458: 7.170075925066255e-05
Position 6431: 2.6585465003782896e-05
Position 915: 2.5475344122937563e-05
Position 1245: 1.8828959625277855e-05
Position 679: 1.3079128278564394e-05
Position 969: 1.0854232536160459e-05
Position 635: 9.223009070373463e-06
Position 933: 8.309306893094352e-06
Position 801: 6.205997964365153e-06
Position 373: 3.197536567053043e-06
Position 581: 2.7616040872649054e-06
Position 437: 2.248144206095795e-06
