Gene = SH2D5
index = 1251
Annotated 5SS: [ 356 4579 5014 5536 6617 8141 8454 8911 9781]
Annotated 3SS: [ 4449  4932  5460  6469  7900  8284  8801  9620 10540]
SMsplice 5SS: [ 180  533 4579 5014 5558 6617 8141 8454 8911 9781]
SMsplice 3SS: [  264  4449  4932  5460  6469  7900  8284  8801  9620 10540]
top_k =  100
Partition function (log Z): 2.264763357574152

Sorted 5' Splice Sites (High to Low Probability):
Position 4579: 1.0000000000000004
Position 9781: 0.9759967031940497
Position 8911: 0.9408093819520971
Position 8454: 0.9275710158356926
Position 180: 0.7592112822279248
Position 6617: 0.6211558910479702
Position 533: 0.5541218184310377
Position 5014: 0.4616972894996117
Position 8141: 0.44679668013975077
Position 753: 0.4092123556199619
Position 356: 0.336336265757378
Position 5536: 0.3155302815202446
Position 1089: 0.2890582530219131
Position 3204: 0.26335564784436416
Position 5558: 0.262855672137248
Position 8188: 0.24692416502655212
Position 5531: 0.21681788162996676
Position 8129: 0.12350411429678756
Position 6063: 0.11550439868894281
Position 5873: 0.1078213466162085
Position 8009: 0.1007913895872823
Position 100: 0.08528129722894874
Position 8384: 0.07242898416430787
Position 9078: 0.06686697482106277
Position 63: 0.052842858998955675
Position 6681: 0.04642965673375378
Position 8045: 0.03846950018806514
Position 383: 0.036905856821694845
Position 573: 0.01959297672700127
Position 394: 0.010978464499297172
Position 105: 0.007286120423339064
Position 184: 0.006251751099156602
Position 6058: 0.001986963170774946
Position 360: 0.0013601012223200413
Position 224: 2.3851641362208438e-05
Position 319: 1.796865574037153e-05
Position 398: 1.3432691016471784e-05
Position 70: 5.597388731429686e-06
Position 73: 3.2883315796711718e-06
Position 67: 6.097367349390906e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 4449: 1.0000000000000007
Position 8284: 0.9606423007678485
Position 7900: 0.9564858492384383
Position 8801: 0.943598929952949
Position 9620: 0.907210800913605
Position 264: 0.8658699588198003
Position 5460: 0.7952038352874593
Position 6469: 0.6675855477817241
Position 4826: 0.4616972894996116
Position 10540: 0.3336730007518343
Position 2887: 0.2633556478443641
Position 10367: 0.2547118157768505
Position 678: 0.21080255850303667
Position 739: 0.1267373296751284
Position 659: 0.12547915271578983
Position 5922: 0.11749136185971776
Position 993: 0.11435481599750048
Position 5615: 0.10782134661620846
Position 979: 0.09156503612225741
Position 10287: 0.06891819620327343
Position 10049: 0.061340654638225627
Position 9723: 0.05771554223056124
Position 10164: 0.0449409006265689
Position 10553: 0.04147775685990528
Position 8287: 0.03935769923215183
Position 9011: 0.03188978169374788
Position 814: 0.02933171562816222
Position 10189: 0.028165667423410014
Position 10798: 0.0276872739634035
Position 10100: 0.026726630586020986
Position 10412: 0.02273209200902205
Position 10836: 0.02049153692728661
Position 9998: 0.01997327645244229
Position 9744: 0.01755954626316078
Position 8978: 0.014194858085114241
Position 9028: 0.013636516390036508
Position 10866: 0.011581927988696507
Position 9521: 0.01013513121068427
Position 9537: 0.006797985257450652
Position 10605: 0.005285092407801524
Position 10767: 0.0041551075372896025
Position 10801: 0.0041357730420198925
Position 8552: 0.0036776831019923583
Position 382: 0.0024907379944595224
Position 462: 0.0008407212312482056
Position 9037: 0.0006785875493201991
Position 9356: 0.0005809941245372608
Position 451: 0.0003150754299426789
Position 270: 0.00016241179154009874
Position 286: 0.00015177288419671473
Position 485: 0.00014723979471828867
Position 292: 0.00011926920486508471
Position 203: 9.147455935851426e-05
Position 212: 3.145512646188141e-05
Position 223: 6.578945273765822e-06
Position 246: 4.731857834280093e-06
Position 507: 2.1142425189239803e-06
