Gene = PIP
index = 1032
Annotated 5SS: [ 135 3223 7113]
Annotated 3SS: [3116 6997 7440]
SMsplice 5SS: [ 135 3223 7113]
SMsplice 3SS: [3116 6997 7440]
top_k =  100
Partition function (log Z): -6.596279256177881

Sorted 5' Splice Sites (High to Low Probability):
Position 135: 0.9997504870771255
Position 3223: 0.9944250997600101
Position 7113: 0.5283812901771837
Position 3495: 0.4361676494268666
Position 5276: 0.28322092339223714
Position 3815: 0.19718644701461535
Position 6064: 0.08939432857692256
Position 3468: 0.05745810011776819
Position 3612: 0.03289427478223132
Position 3658: 0.02793487528829344
Position 5533: 0.018117555089192404
Position 3833: 0.015272408116574225
Position 3533: 0.008743606510963332
Position 4523: 0.0058537132659054695
Position 1197: 0.0021644621544581926
Position 3157: 0.0011394202338997897
Position 513: 0.0006468618381214946
Position 394: 0.0004142577248901719
Position 1048: 0.00037709503804166854
Position 384: 0.00037685835986131337
Position 2491: 0.00033124373032364965
Position 2486: 0.0001831136329885709
Position 2494: 0.0001698996420556004
Position 1184: 0.00014054831438226414
Position 278: 6.461171539670201e-05
Position 701: 4.426485950867929e-05
Position 879: 2.332336562980951e-05
Position 759: 1.5056458014990439e-05
Position 60: 5.128397582369059e-07
Position 105: 2.0763430718956247e-07
Position 371: 1.4481012390138317e-07
Position 91: 8.808887114513168e-08
Position 334: 2.564265151785413e-08
Position 192: 3.866400523963309e-09
Position 28: 7.84802011722774e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3116: 0.914907531424573
Position 7440: 0.9066151538455537
Position 3403: 0.6169395482286655
Position 6997: 0.5482674931616792
Position 5017: 0.153061550268699
Position 5130: 0.13484176819315682
Position 3658: 0.09528428065683521
Position 5942: 0.08939432857692255
Position 3070: 0.07801876125879519
Position 3720: 0.060805966775066944
Position 5387: 0.019300404269126333
Position 3605: 0.01859325341394524
Position 4153: 0.01721247560888129
Position 6284: 0.01263179905205273
Position 4197: 0.011914686323046628
Position 3354: 0.004431409820792625
Position 4098: 0.004340601704739831
Position 2830: 0.0026381468699292754
Position 7594: 0.0022312277011926765
Position 1014: 0.0019235865181838304
Position 3794: 0.001153971140605195
Position 3312: 0.0011044457285445874
Position 299: 0.0010351038620822432
Position 3926: 0.0006638668614497641
Position 239: 0.0006483886760827145
Position 3384: 0.0005607807321419249
Position 3360: 0.0004574978644622289
Position 1103: 0.00045658068516393443
Position 3739: 0.0003984999184126624
Position 2373: 0.00033345986840576687
Position 2293: 0.0002693915898155559
Position 1120: 0.00020212448395414063
Position 452: 8.452177339318932e-05
Position 2404: 8.140554714649764e-05
Position 900: 7.795794228497098e-05
Position 3409: 1.0788207642099721e-05
