Gene = RP11-80H18.3
index = 1181
Annotated 5SS: [  146  4320  9532 10320 10722]
Annotated 3SS: [ 4234  9449 10225 10642 11167]
SMsplice 5SS: [  380  4135  4320 10320 10722]
SMsplice 3SS: [ 4036  4234 10242 10642 11167]
top_k =  100
Partition function (log Z): -1.363829912345432

Sorted 5' Splice Sites (High to Low Probability):
Position 380: 0.9950463327445517
Position 4320: 0.9928753899168469
Position 4135: 0.9882092225014614
Position 10320: 0.7242351541386051
Position 10722: 0.5049595912032774
Position 6131: 0.4339951869911081
Position 10094: 0.34076683140327746
Position 1900: 0.1940572235085654
Position 146: 0.09569497344004284
Position 230: 0.036668061533981576
Position 1708: 0.014365604859308087
Position 5785: 0.0023227458473304937
Position 4429: 0.002276712993975797
Position 114: 0.001995159733325201
Position 142: 0.0017890962174263718
Position 5719: 0.0010656205916625286
Position 943: 0.0007089293366914213
Position 24: 0.0004986577627602133
Position 90: 0.0003575494245412201
Position 3471: 0.0002931763185019457
Position 1641: 0.0002886856009660587
Position 241: 0.00025592775661486
Position 150: 0.00025114569740257805
Position 1535: 0.0001736924294044602
Position 2647: 8.069158552594517e-05
Position 174: 4.226852360840835e-05
Position 1493: 2.478265499255116e-05
Position 4361: 1.8268614087968127e-05
Position 194: 1.657660162346458e-05
Position 1587: 1.497783750319578e-05
Position 121: 1.3257695274063222e-05
Position 4335: 1.3085472171619562e-05
Position 4477: 8.676310673116401e-06
Position 109: 6.748088275285809e-06
Position 130: 5.152255476858084e-06
Position 177: 3.4291794728934167e-06
Position 39: 3.347571685568233e-06
Position 56: 4.594524086417708e-07
Position 188: 4.5615513235313857e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 4234: 0.9846921669850226
Position 4036: 0.931874877027829
Position 10242: 0.6924397348472932
Position 11167: 0.6666451488933663
Position 10642: 0.5176456263931825
Position 6014: 0.40582325548798115
Position 9999: 0.3109339764086565
Position 11671: 0.22471009540223966
Position 1766: 0.15968366398144496
Position 309: 0.08502341495208524
Position 4017: 0.05633458148926375
Position 295: 0.04055023290489078
Position 1862: 0.033662373714383166
Position 9887: 0.03324080578956827
Position 9800: 0.031381689717103325
Position 11010: 0.02412202505768583
Position 6034: 0.017408045213159997
Position 6010: 0.016431269208918783
Position 10680: 0.014869506832892277
Position 10519: 0.014606206844723479
Position 5621: 0.014286720084002637
Position 4236: 0.012679462581199535
Position 1556: 0.011506985311668789
Position 7087: 0.006390801071723552
Position 272: 0.005537022257287856
Position 11361: 0.005376169094722945
Position 9449: 0.004469778012159567
Position 244: 0.0022468289873058124
Position 1648: 0.0015795184224608346
Position 6203: 0.0012700873152832837
Position 4903: 0.0009754585082373782
Position 1534: 0.0009200165887221243
Position 4817: 0.000888423535185214
Position 4412: 0.0008041031654134328
Position 1770: 0.0007111858127372736
Position 1561: 0.0006357346391573817
Position 4927: 0.00044220470435270515
Position 3335: 0.00029317631850194566
Position 1382: 0.00010930061145545092
Position 1340: 8.281704674886472e-05
Position 2363: 8.069158552594516e-05
Position 1203: 1.8823156238379614e-05
Position 1512: 5.124550135525933e-06
Position 1402: 4.947799431154283e-06
Position 4274: 4.23349225728169e-06
Position 1676: 2.3246379456854327e-06
Position 1645: 2.1506182101627116e-06
Position 4283: 3.28210526714555e-08
Position 323: 3.0068726187054555e-08
