Gene = MGST3
index = 842
Annotated 5SS: [  433 19104 20227 21175 23491]
Annotated 3SS: [18979 20152 21116 23417 24506]
SMsplice 5SS: [  104  4962 15872 19104 20227 21175]
SMsplice 3SS: [ 4865 15707 18979 20152 21116 24506]
top_k =  100
Partition function (log Z): -16.428898973986303

Sorted 5' Splice Sites (High to Low Probability):
Position 4962: 0.8294603187550499
Position 104: 0.609954455055444
Position 433: 0.5221504343015948
Position 1282: 0.23029090172107813
Position 3813: 0.08916268835016096
Position 895: 0.012517491968874599
Position 1300: 0.006705207886266947
Position 2268: 0.0024818986071921726
Position 1549: 0.0019095968963150957
Position 939: 0.0016467086075736947
Position 916: 0.0015587541152400747
Position 1473: 0.0013026899556269188
Position 317: 0.00020200146303132367
Position 424: 0.00011735001561389431
Position 45: 9.735896887930273e-05
Position 123: 7.855231254833184e-05
Position 186: 3.9090018065753876e-05
Position 157: 1.251301609903928e-05
Position 81: 1.113289271340191e-05
Position 572: 6.944250391012978e-06
Position 252: 7.542584961057739e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 4865: 0.8140313794617516
Position 13922: 0.5854448237284045
Position 1098: 0.2037283752297021
Position 9506: 0.17046738267665287
Position 3640: 0.12628560265483726
Position 8203: 0.11447780270473859
Position 353: 0.046575732302514807
Position 4925: 0.0411904388293955
Position 413: 0.03736653678621032
Position 242: 0.0262327030033908
Position 988: 0.02051069873075258
Position 7335: 0.019794039648367925
Position 756: 0.015458166205537242
Position 2157: 0.014966605773514155
Position 1041: 0.012716657284680322
Position 364: 0.01080580394990252
Position 1413: 0.010453985137029479
Position 5159: 0.010099775589948998
Position 5071: 0.006504211640282434
Position 397: 0.006211644871146654
Position 211: 0.005850814011122068
Position 819: 0.004333401546990292
Position 1375: 0.002707653785882155
Position 784: 0.0008002488270561557
Position 1433: 0.0007804024841176628
Position 1079: 0.00064786432098609
Position 1909: 0.0005495841721288155
Position 1015: 0.0002322101931131718
Position 688: 0.00015741376375930883
Position 284: 0.00010446640498327887
Position 423: 0.00010383507388919882
Position 264: 7.888743025637299e-05
Position 268: 2.3930776240865147e-05
Position 821: 9.238227168656165e-06
Position 175: 2.6661125817224805e-06
Position 252: 4.3200009676155793e-07
Position 369: 3.2513154134615365e-07
Position 208: 3.224273335617906e-07
Position 181: 2.2245150003326867e-07
Position 183: 2.2173256427216479e-07
Position 223: 1.8590412290131517e-07
Position 287: 8.187551888146265e-08
Position 278: 6.855453830108359e-08
