Gene = CORT
index = 398
Annotated 5SS: [604]
Annotated 3SS: [1657]
SMsplice 5SS: [604]
SMsplice 3SS: [1537]
top_k =  100
Partition function (log Z): -9.656604192457173

Sorted 5' Splice Sites (High to Low Probability):
Position 604: 0.9895588898769859
Position 1253: 0.03553592538599021
Position 758: 0.027253625577518023
Position 1438: 0.025103588027597556
Position 1380: 0.005061669180104647
Position 357: 0.0038599621432848516
Position 1021: 0.003113137158910218
Position 1363: 0.003027727061990581
Position 674: 0.001396097210275416
Position 858: 0.0010241871486847398
Position 971: 0.0008844326362243782
Position 1568: 0.0008817265821755841
Position 348: 0.00049096486816476
Position 1067: 2.806884018249527e-05
Position 3: 2.124649320448568e-05
Position 259: 1.777645049807108e-05
Position 475: 1.4685638798223974e-05
Position 285: 1.4616435174413933e-05
Position 608: 1.191464482685795e-05
Position 34: 5.606278688705638e-06
Position 312: 1.7439701407085984e-06
Position 13: 9.57750745959699e-07
Position 40: 4.4329601811815994e-07
Position 613: 3.750433716261245e-07
Position 578: 3.661668520318747e-07
Position 105: 2.68902061121241e-07
Position 424: 2.4300321351146867e-07
Position 690: 1.6620518653589044e-07
Position 492: 1.0118736969845398e-07
Position 676: 9.786869364084418e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1537: 0.5744847775489829
Position 707: 0.1828262832230645
Position 1657: 0.06537861086911409
Position 1202: 0.06119243391049176
Position 1424: 0.04552229257963659
Position 1114: 0.027206857771488815
Position 1757: 0.02498721955201316
Position 898: 0.020952676613456105
Position 1967: 0.013998320940003715
Position 1350: 0.013096203451295235
Position 738: 0.009817390204819188
Position 1437: 0.00705870777194543
Position 1613: 0.006947459804440315
Position 1298: 0.005177450560918009
Position 1183: 0.004922652864265666
Position 445: 0.004390021358485443
Position 815: 0.003975594852820497
Position 1568: 0.0031734709916406336
Position 1144: 0.00306373048558318
Position 1238: 0.002996643484235889
Position 1054: 0.0025561819542880087
Position 1666: 0.0022530718266892276
Position 1216: 0.0016961494439177668
Position 835: 0.0014616035718121156
Position 778: 0.0014605288489471697
Position 1827: 0.0013526310109605092
Position 2062: 0.0011198108298602373
Position 2168: 0.0008871369463724327
Position 903: 0.0008277483870217654
Position 757: 0.0008016986856114952
Position 2044: 0.00073048829030666
Position 793: 0.0006878588409199764
Position 1158: 0.00023411106880254012
Position 1141: 1.984301142136817e-05
Position 1125: 1.5278554069157364e-05
Position 454: 1.0909399331335523e-05
Position 1050: 4.947624497912141e-06
Position 1129: 4.7493584543041425e-06
Position 1167: 4.59959078864313e-06
Position 576: 3.7428333511841275e-06
Position 716: 3.305840881697257e-06
Position 870: 2.5792406709843926e-06
Position 599: 7.40646892287878e-07
Position 486: 6.877511745160031e-07
Position 149: 3.875963883311821e-07
Position 458: 2.1866382692910608e-07
Position 467: 1.0735800760577067e-07
Position 275: 9.770688608632531e-08
Position 492: 9.187233797413316e-08
Position 504: 8.92033605191634e-08
Position 473: 7.933428494783032e-08
Position 304: 6.914307768216741e-08
Position 595: 4.820185343003135e-08
Position 470: 4.8040245721145515e-08
Position 231: 2.7209127526470522e-08
Position 462: 2.596471257001488e-08
Position 424: 2.052748723096933e-08
Position 183: 5.169574252662715e-09
Position 256: 4.564195076052023e-09
