Gene = PRRT3
index = 1081
Annotated 5SS: [  73 3294 3637]
Annotated 3SS: [2221 3480 4392]
SMsplice 5SS: [  73  253 3637]
SMsplice 3SS: [ 186 3480 4392]
top_k =  100
Partition function (log Z): -3.0753102280632887

Sorted 5' Splice Sites (High to Low Probability):
Position 3637: 0.9900879959748585
Position 73: 0.9646876497055945
Position 253: 0.8349698238448047
Position 3294: 0.4432235862931358
Position 952: 0.1440822840508206
Position 1360: 0.11399980256451829
Position 2303: 0.04905255137999533
Position 415: 0.037308600559879605
Position 47: 0.015708349755566557
Position 2925: 0.009477063764973783
Position 1892: 0.006804197984085901
Position 4269: 0.005149012587873638
Position 3056: 0.0032814029888866424
Position 3525: 0.0028846678270262154
Position 442: 0.0007779961205230676
Position 917: 0.00021828121792947814
Position 2245: 1.027225744691389e-05
Position 123: 1.0036201946194842e-08
Position 139: 8.337714813948191e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 3480: 0.918331095206124
Position 186: 0.6862533914957495
Position 4392: 0.5993755823712781
Position 3205: 0.1743033622118823
Position 2924: 0.1661270965498029
Position 151: 0.16362379782894634
Position 805: 0.14271425760458
Position 4291: 0.13990431795726774
Position 1181: 0.09380184451812396
Position 3226: 0.09291709349779936
Position 3521: 0.07422096288630917
Position 6682: 0.07152780166222224
Position 2221: 0.049336687891285425
Position 5839: 0.030842820017770244
Position 6060: 0.027098445082215233
Position 6723: 0.024522032328725546
Position 5570: 0.023407641900421473
Position 1226: 0.016215883063185842
Position 3013: 0.013157437022537887
Position 4446: 0.012327622472663348
Position 2797: 0.009477063764973781
Position 4114: 0.007820208425140203
Position 4808: 0.0075336299611097135
Position 5436: 0.007345500322200223
Position 1760: 0.006728564756113985
Position 4704: 0.006494227442159165
Position 6015: 0.006107762651275409
Position 4426: 0.005659406087659441
Position 5027: 0.004525137216933281
Position 5217: 0.004076030584414291
Position 310: 0.0038157224996560675
Position 3582: 0.0036335525356559002
Position 6086: 0.0031146039429035717
Position 6139: 0.002925892634864431
Position 1106: 0.0027812680985127122
Position 4437: 0.0027459467442682768
Position 4537: 0.002260131939367466
Position 6698: 0.0021790120769953204
Position 4451: 0.0021707141631348765
Position 3787: 0.0019074968016189841
Position 5394: 0.0015649170697125112
Position 3755: 0.0014163554694378508
Position 414: 0.0011316650908366175
Position 3879: 0.0008167395172206679
Position 4117: 0.0006787067114539459
Position 3372: 0.0006735556660413879
Position 881: 0.0006678709363190224
Position 1066: 0.0005128444219784422
Position 1007: 0.0002891020381180496
Position 326: 0.00017432999520746023
Position 563: 0.00013710695385446572
Position 780: 8.030910684157376e-05
Position 1625: 7.563322797191583e-05
Position 755: 5.658705336569326e-05
Position 498: 4.4730904515753184e-05
Position 1035: 3.464771957918515e-05
Position 338: 2.5896117115112605e-05
Position 360: 2.0766506251536593e-05
Position 200: 1.039619972512263e-05
Position 481: 2.569811514083967e-07
Position 159: 5.354684280336248e-08
Position 212: 1.2904827573720856e-08
Position 271: 1.1840661881593611e-08
Position 223: 2.4056307642256792e-09
Position 121: 1.5654945274024184e-09
Position 229: 8.424521519878816e-10
Position 238: 7.558889020398577e-10
Position 241: 3.4123841959359644e-10
Position 235: 2.1127437102104452e-10
Position 218: 1.599353448676457e-10
Position 220: 1.5563036869146994e-10
Position 208: 1.443883588831353e-10
Position 244: 1.3531138816193004e-10
