Gene = LSM8
index = 804
Annotated 5SS: [ 223 1663 4374]
Annotated 3SS: [1621 4245 7879]
SMsplice 5SS: [ 223 4374]
SMsplice 3SS: [4245 7879]
top_k =  100
Partition function (log Z): -6.528918418692276

Sorted 5' Splice Sites (High to Low Probability):
Position 4374: 0.8689397515782497
Position 223: 0.8523010875946785
Position 1663: 0.5525311561832305
Position 3290: 0.2492794590050254
Position 249: 0.14729272869702673
Position 4364: 0.05029541725126016
Position 4077: 0.025882033116961207
Position 4357: 0.024802462271440312
Position 1697: 0.008972359341538519
Position 2284: 0.008738851944542554
Position 1072: 0.007333064152251762
Position 1148: 0.006599973574213313
Position 835: 0.001530627980381447
Position 3486: 0.0002597525394248028
Position 287: 8.739316645836176e-05
Position 1856: 5.008587892522567e-05
Position 276: 2.6059563443731426e-05
Position 999: 2.1097925591391423e-05
Position 294: 2.0788141128760233e-05
Position 486: 6.353229966850877e-06
Position 409: 4.811451588029186e-06
Position 259: 4.352205771564026e-06
Position 697: 1.643841238803765e-06
Position 451: 6.933104374159429e-07
Position 748: 1.4025004615347652e-09
Position 737: 1.2008775743657571e-09
Position 119: 1.142930579307989e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4245: 0.9583344474795062
Position 7879: 0.4216541419389981
Position 1566: 0.27063613256508323
Position 7847: 0.2541394415840405
Position 3206: 0.22634274457606793
Position 1614: 0.20510445647491693
Position 8357: 0.09598129061765234
Position 7605: 0.06461913932421186
Position 1594: 0.055064611282032556
Position 4880: 0.043832081259900506
Position 7884: 0.03659525737661952
Position 3921: 0.025882033116961207
Position 3133: 0.020536130666919193
Position 936: 0.017620467399561374
Position 2088: 0.016468338062858856
Position 6364: 0.01202122448644951
Position 1645: 0.011882833912913445
Position 6716: 0.008996885157605425
Position 6547: 0.006302764411098405
Position 8670: 0.005730887253146499
Position 1247: 0.00547636710052679
Position 3139: 0.0042953089633817965
Position 7491: 0.004196392992810995
Position 4636: 0.004081664660092525
Position 1621: 0.003881054614901673
Position 1524: 0.003771427948105959
Position 1272: 0.0032295311147678496
Position 1489: 0.0029047099308020185
Position 4917: 0.0025924895093769624
Position 6429: 0.0021834807016177897
Position 1700: 0.002175392888724683
Position 1022: 0.0016101949808179975
Position 4570: 0.0011552447206050781
Position 4559: 0.0010008602380081608
Position 2907: 0.0009936093386781625
Position 2111: 0.0008264360770083473
Position 4139: 0.0006911024242474412
Position 683: 0.00043393337130939594
Position 2605: 0.00035383258715404267
Position 737: 0.0003073943119304639
Position 1962: 0.0002929382042291591
Position 3375: 0.00014186031559738107
Position 700: 0.0001238989976175486
Position 914: 0.00010625650465548257
Position 809: 0.00010510770672384193
Position 547: 0.00010101530060347958
Position 803: 0.0001003912707989117
Position 527: 5.1951470150019994e-05
Position 655: 3.863786713655649e-05
Position 576: 4.815999630228367e-06
Position 777: 2.892857537181008e-06
Position 630: 2.8585736682725835e-06
Position 555: 1.4045530971366345e-06
Position 625: 8.256883666891005e-07
Position 829: 7.826269406518095e-07
Position 766: 6.323329171561888e-07
