Gene = GPR141
index = 614
Annotated 5SS: [   32  1427 46166]
Annotated 3SS: [ 1306 46042 56506]
SMsplice 5SS: [   32  1427  1712 14332 40765 46166]
SMsplice 3SS: [ 1306  1587 14211 40674 46042 57120]
top_k =  100
Partition function (log Z): -29.45359658674522

Sorted 5' Splice Sites (High to Low Probability):
Position 32: 0.9913725608393537
Position 1712: 0.9716100668684258
Position 1427: 0.6887184054392225
Position 6789: 0.1623786572318857
Position 555: 0.0946398126150208
Position 2269: 0.013294588039161948
Position 491: 0.009794650406422863
Position 1025: 0.009345834145909235
Position 1169: 0.005667325888839341
Position 2046: 0.004784444788587305
Position 1457: 0.0024647807967379683
Position 914: 0.0016663185606047993
Position 503: 0.0012657083375977856
Position 51: 0.0011120528563703723
Position 252: 0.0008827283503127037
Position 1433: 0.000782332075953357
Position 1431: 0.0007809860982328617
Position 526: 0.00059232539660049
Position 769: 0.0005343876419025677
Position 1055: 0.00048318337412383655
Position 994: 0.0003861965568309765
Position 1788: 0.00023476291747478157
Position 232: 0.0001119221429149225
Position 773: 2.6330815037118848e-06
Position 714: 1.354744624788402e-06
Position 587: 9.302940144979118e-07
Position 73: 3.9637778075330986e-07
Position 349: 3.314956902200464e-07
Position 36: 2.9072632052985913e-07
Position 135: 2.738767065487624e-07
Position 258: 1.9818337477428457e-07
Position 544: 1.2423878681841345e-07
Position 111: 8.318695847170301e-13
Position 102: 5.467801910589976e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1587: 0.7898948315181716
Position 1306: 0.6656636311600478
Position 13323: 0.6313741131919125
Position 1609: 0.20763623359133934
Position 6568: 0.159522534132816
Position 439: 0.0878521028230735
Position 6602: 0.08461086830975167
Position 5514: 0.042678403331496514
Position 6097: 0.033047113857481394
Position 9415: 0.02727397693786553
Position 2694: 0.02170759620015342
Position 842: 0.020215240412091814
Position 5358: 0.020183204931196456
Position 6774: 0.01939725029984186
Position 5206: 0.018802721006619873
Position 2170: 0.01803710576637181
Position 443: 0.01428915782235627
Position 1232: 0.011469163156954135
Position 4689: 0.01003751923704998
Position 7446: 0.009975047978157188
Position 1838: 0.009796248442599471
Position 5072: 0.009338734529394089
Position 2150: 0.007386296946892305
Position 6215: 0.007122276455382176
Position 1342: 0.006280135027418516
Position 6012: 0.005728148658301478
Position 1787: 0.004798535198108833
Position 1055: 0.0030720477012519958
Position 4778: 0.0030367620827447647
Position 2313: 0.002548394366183057
Position 2174: 0.0022594393675841257
Position 3661: 0.0021189028463340113
Position 2699: 0.0016554687642448148
Position 214: 0.0012678140441318895
Position 378: 0.0010424717781658413
Position 1151: 0.0006383059390000789
Position 866: 0.00043409550225810404
Position 964: 0.00021410914199193428
Position 694: 0.00019533598701660897
Position 1911: 7.4762513409435e-05
Position 1935: 7.064755474321217e-05
Position 460: 5.890885146338596e-05
Position 464: 5.871539844217105e-05
Position 1877: 2.8020252000571837e-05
Position 1813: 4.950102397523339e-06
Position 186: 3.1401597819703674e-06
Position 674: 2.1796656577587936e-06
Position 277: 1.7193085941315373e-06
Position 587: 1.584051742180354e-06
Position 299: 1.5132626883632888e-06
Position 111: 1.0459740311730314e-06
Position 711: 8.716852107037596e-07
Position 600: 6.648373275475517e-07
Position 150: 5.023274261813735e-07
