Gene = NIT2
index = 944
Annotated 5SS: [   98  4505  5235  6461 10978 11555 14181 17802 20127]
Annotated 3SS: [ 4385  5113  6371 10883 11479 14101 17702 20070 20475]
SMsplice 5SS: [   98  4505  5235  6461 11555 14181]
SMsplice 3SS: [ 4385  5113  6371 11479 14101 20475]
top_k =  100
Partition function (log Z): -6.774672640913857

Sorted 5' Splice Sites (High to Low Probability):
Position 11555: 0.9998578284938012
Position 14181: 0.9778923452173924
Position 4505: 0.9585380928795575
Position 6461: 0.8636125993668291
Position 98: 0.8364713690960188
Position 5235: 0.647197694099849
Position 8782: 0.5892900633580881
Position 17802: 0.40353368824533237
Position 20127: 0.3657450299386329
Position 16688: 0.2760092186477631
Position 1910: 0.24210257363100252
Position 5254: 0.10365423795723612
Position 3964: 0.07357022622273046
Position 16038: 0.06651475463884193
Position 4261: 0.052508028087327685
Position 412: 0.05086577215989594
Position 70: 0.036363002493972195
Position 3938: 0.036327913961274126
Position 3692: 0.03375001648963796
Position 478: 0.03348142706354438
Position 397: 0.032461454897346004
Position 8377: 0.020487193260671076
Position 16694: 0.020122298111347588
Position 16059: 0.01789859722014185
Position 19015: 0.017409453747483726
Position 15090: 0.014582806571944822
Position 738: 0.005254786843371794
Position 16033: 0.004195846651729545
Position 239: 0.0033170109003911293
Position 1564: 0.002572583514230851
Position 7513: 0.0017421459842274084
Position 984: 0.0015934998964552975
Position 1591: 0.0007345644619470527
Position 885: 0.0002361585452144328
Position 945: 0.0001798835840718966
Position 1490: 8.170024235554574e-05
Position 243: 3.440594700402851e-06
Position 384: 1.5413841789937585e-06
Position 409: 8.731373830665332e-07
Position 73: 7.470339068052633e-07
Position 442: 6.492321926992459e-07
Position 34: 3.6161457549063425e-07
Position 208: 2.1111585382401956e-07
Position 129: 1.4429326104113767e-08
Position 233: 9.032079554646357e-09
Position 167: 8.901745191256498e-09
Position 57: 4.728219821518599e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 14101: 0.9778923452173925
Position 4385: 0.9044346308573106
Position 20475: 0.869156466655764
Position 11479: 0.8600219987052689
Position 6371: 0.7803041338325662
Position 5113: 0.6952571573916156
Position 8717: 0.5893086780816224
Position 17702: 0.40524178450366155
Position 20070: 0.3732186774953575
Position 16544: 0.312897416332533
Position 1670: 0.24210257363100277
Position 11359: 0.13983582978853246
Position 15894: 0.08317282672478703
Position 6323: 0.0786173413775438
Position 3739: 0.06792128796903456
Position 18684: 0.06060198930563648
Position 4190: 0.05709729246717268
Position 22965: 0.049502268728288265
Position 5162: 0.04514783969520858
Position 3785: 0.041976852214970085
Position 4408: 0.021561374639084
Position 8146: 0.02048719326067107
Position 3617: 0.01875056277357085
Position 14950: 0.015469794672534443
Position 3515: 0.014999453716067111
Position 4433: 0.011197616967950122
Position 4993: 0.010446934970260644
Position 4225: 0.009679343673869831
Position 4455: 0.007075862361498123
Position 20682: 0.0055091614254871996
Position 15853: 0.005436371785926388
Position 6022: 0.004691124156718699
Position 14290: 0.002843872746205625
Position 14313: 0.0028188918908380245
Position 7479: 0.0017421459842274084
Position 1412: 0.001095761329178726
Position 801: 0.0007422909207604922
Position 1451: 0.0004961512675206736
Position 1533: 0.00046299348671212837
Position 516: 0.0004533790206094026
Position 710: 0.0001225621265495865
Position 9429: 0.00012252192802204154
Position 442: 0.00011384152987624741
Position 742: 5.528302961640312e-05
Position 369: 3.1698958372365775e-05
Position 563: 2.3803214914774042e-05
Position 833: 2.331001886478751e-05
Position 8657: 1.0348546423666355e-06
