Gene = MRPS30
index = 879
Annotated 5SS: [ 639 2230 3096 4358]
Annotated 3SS: [2083 2989 4180 5987]
SMsplice 5SS: [ 263  639 2230 3096 4358]
SMsplice 3SS: [ 404 2083 2989 4180 5987]
top_k =  100
Partition function (log Z): 0.48898970001766884

Sorted 5' Splice Sites (High to Low Probability):
Position 2230: 0.9999170764696453
Position 639: 0.921154134235407
Position 3096: 0.8396926840400113
Position 263: 0.6812652391329413
Position 4358: 0.6408196181464404
Position 1709: 0.3843154809525602
Position 6150: 0.37391522467530347
Position 2722: 0.16418122999593462
Position 4391: 0.10985898204480415
Position 2420: 0.08772521999800034
Position 2930: 0.0648801913887354
Position 1741: 0.05512660296952013
Position 307: 0.05134099142608083
Position 907: 0.04884495981237971
Position 1813: 0.0452376658067341
Position 245: 0.0396632214095343
Position 166: 0.035254296611404445
Position 548: 0.016049120614455736
Position 259: 0.010657468251117875
Position 352: 0.004421173862451791
Position 1454: 0.004394316999450948
Position 979: 0.002397297218793387
Position 1901: 0.0016065497749236637
Position 314: 0.0015832196673146294
Position 52: 0.0011752302453762627
Position 298: 0.0007535941056149495
Position 75: 0.00044582896800503583
Position 387: 0.000434851794526236
Position 1284: 0.00024242286642313756
Position 823: 0.00019851852059043693
Position 937: 0.0001530132250878042
Position 1068: 0.00011876642288820566
Position 18: 0.00010916049016610754
Position 179: 2.5310984883592056e-07
Position 358: 3.9185727599199805e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2083: 0.9896723992759656
Position 4180: 0.7796262171237047
Position 2989: 0.7046216365177861
Position 404: 0.6995497020265886
Position 1615: 0.48634147224382934
Position 6217: 0.42197018816789605
Position 5987: 0.37656830628125426
Position 6031: 0.24289789831011377
Position 5969: 0.2275842808325083
Position 3020: 0.12002392043512818
Position 2608: 0.09797811437668026
Position 2548: 0.06270214650207752
Position 2346: 0.05596317909559833
Position 6240: 0.05203991727182472
Position 493: 0.041860054361766486
Position 2836: 0.03663875114088864
Position 2325: 0.029907765494996203
Position 2813: 0.0264088777443442
Position 755: 0.020581721582086626
Position 2966: 0.010966210810459728
Position 795: 0.010923064466982083
Position 2761: 0.008480693554700944
Position 574: 0.007722385399858233
Position 6559: 0.007215528847140584
Position 2090: 0.007016815415920773
Position 868: 0.00678684033534722
Position 325: 0.006674618327068421
Position 516: 0.006570275098371748
Position 706: 0.00593704037351792
Position 4449: 0.005506727795562624
Position 3513: 0.004089856003557238
Position 2662: 0.003427872415718997
Position 5611: 0.003328453836622555
Position 1358: 0.0032581040126435806
Position 2386: 0.0025539304152121254
Position 358: 0.002468129421028926
Position 807: 0.0021650169207077284
Position 2150: 0.0021555872077540688
Position 851: 0.0015984552500204153
Position 409: 0.0013969781333835528
Position 2125: 0.0011000253602656668
Position 1269: 0.0009890361320326964
Position 603: 0.0009304973723160608
Position 815: 0.0008435082456560571
Position 1207: 0.0002499652632032848
Position 2360: 0.00021444103056120675
Position 1090: 0.0001396344579945243
Position 2687: 9.16326290497144e-05
Position 2476: 8.133214915957696e-05
Position 2553: 8.020952762357282e-05
Position 4066: 2.2138448707006864e-05
Position 415: 6.104782978527477e-06
Position 370: 5.950944881156072e-06
